日付,レース場,レース番号,舟券種,組合せ,払戻金
2022-11-10,大村,1,単勝,6,620
2022-11-10,大村,1,複勝,6,210
2022-11-10,大村,1,複勝,1,140
2022-11-10,大村,1,２連単,6-1,5450
2022-11-10,大村,1,２連複,1-6,880
2022-11-10,大村,1,拡連複,1-6,270
2022-11-10,大村,1,３連単,6-1-3,14860
2022-11-10,大村,1,３連複,1-3-6,610
2022-11-10,大村,2,単勝,4,1470
2022-11-10,大村,2,複勝,4,220
2022-11-10,大村,2,複勝,1,170
2022-11-10,大村,2,２連単,4-1,1180
2022-11-10,大村,2,２連複,1-4,630
2022-11-10,大村,2,拡連複,1-4,250
2022-11-10,大村,2,３連単,4-1-5,7310
2022-11-10,大村,2,３連複,1-4-5,910
2022-11-10,大村,3,単勝,1,210
2022-11-10,大村,3,複勝,1,100
2022-11-10,大村,3,複勝,2,200
2022-11-10,大村,3,２連単,1-2,1000
2022-11-10,大村,3,２連複,1-2,670
2022-11-10,大村,3,拡連複,1-2,440
2022-11-10,大村,3,３連単,1-2-5,4640
2022-11-10,大村,3,３連複,1-2-5,1620
2022-11-10,大村,4,単勝,4,650
2022-11-10,大村,4,複勝,4,210
2022-11-10,大村,4,複勝,1,220
2022-11-10,大村,4,２連単,4-1,1190
2022-11-10,大村,4,２連複,1-4,440
2022-11-10,大村,4,拡連複,1-4,180
2022-11-10,大村,4,３連単,4-1-5,4420
2022-11-10,大村,4,３連複,1-4-5,930
2022-11-10,大村,5,単勝,1,100
2022-11-10,大村,5,複勝,1,120
2022-11-10,大村,5,複勝,3,230
2022-11-10,大村,5,２連単,1-3,300
2022-11-10,大村,5,２連複,1-3,210
2022-11-10,大村,5,拡連複,1-3,150
2022-11-10,大村,5,３連単,1-3-6,650
2022-11-10,大村,5,３連複,1-3-6,280
2022-11-10,大村,6,単勝,1,150
2022-11-10,大村,6,複勝,1,110
2022-11-10,大村,6,複勝,4,180
2022-11-10,大村,6,２連単,1-4,410
2022-11-10,大村,6,２連複,1-4,320
2022-11-10,大村,6,拡連複,1-4,130
2022-11-10,大村,6,３連単,1-4-6,790
