日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-06-26,大村,1,単勝,5,2490
2024-06-26,大村,1,複勝,5,880
2024-06-26,大村,1,複勝,2,300
2024-06-26,大村,1,２連単,5-2,14180
2024-06-26,大村,1,２連複,2-5,4540
2024-06-26,大村,1,拡連複,2-5,720
2024-06-26,大村,1,３連単,5-2-4,33520
2024-06-26,大村,1,３連複,2-4-5,2040
2024-06-26,大村,2,単勝,3,600
2024-06-26,大村,2,複勝,3,100
2024-06-26,大村,2,複勝,1,110
2024-06-26,大村,2,２連単,3-1,770
2024-06-26,大村,2,２連複,1-3,280
2024-06-26,大村,2,拡連複,1-3,130
2024-06-26,大村,2,３連単,3-1-2,3060
2024-06-26,大村,2,３連複,1-2-3,450
2024-06-26,大村,3,単勝,3,1590
2024-06-26,大村,3,複勝,3,250
2024-06-26,大村,3,複勝,2,110
2024-06-26,大村,3,２連単,3-2,2860
2024-06-26,大村,3,２連複,2-3,720
2024-06-26,大村,3,拡連複,2-3,300
2024-06-26,大村,3,３連単,3-2-1,8150
2024-06-26,大村,3,３連複,1-2-3,290
2024-06-26,大村,4,単勝,1,110
2024-06-26,大村,4,複勝,1,100
2024-06-26,大村,4,複勝,3,200
2024-06-26,大村,4,２連単,1-3,550
2024-06-26,大村,4,２連複,1-3,360
2024-06-26,大村,4,拡連複,1-3,240
2024-06-26,大村,4,３連単,1-3-4,1380
2024-06-26,大村,4,３連複,1-3-4,430
2024-06-26,大村,5,単勝,1,160
2024-06-26,大村,5,複勝,1,110
2024-06-26,大村,5,複勝,2,110
2024-06-26,大村,5,２連単,1-2,280
2024-06-26,大村,5,２連複,1-2,280
2024-06-26,大村,5,拡連複,1-2,120
2024-06-26,大村,5,３連単,1-2-4,1780
2024-06-26,大村,5,３連複,1-2-4,830
2024-06-26,大村,6,単勝,6,830
2024-06-26,大村,6,複勝,6,170
2024-06-26,大村,6,複勝,3,130
2024-06-26,大村,6,２連単,6-3,3090
2024-06-26,大村,6,２連複,3-6,950
2024-06-26,大村,6,拡連複,3-6,180
2024-06-26,大村,6,３連単,6-3-1,5790
2024-06-26,大村,6,３連複,1-3-6,320
2024-06-26,大村,7,単勝,1,300
2024-06-26,大村,7,複勝,1,110
2024-06-26,大村,7,複勝,3,100
2024-06-26,大村,7,２連単,1-3,340
2024-06-26,大村,7,２連複,1-3,270
2024-06-26,大村,7,拡連複,1-3,150
2024-06-26,大村,7,３連単,1-3-6,2150
2024-06-26,大村,7,３連複,1-3-6,880
2024-06-26,大村,8,単勝,5,740
2024-06-26,大村,8,複勝,5,200
2024-06-26,大村,8,複勝,2,240
2024-06-26,大村,8,２連単,5-2,2190
2024-06-26,大村,8,２連複,2-5,1040
2024-06-26,大村,8,拡連複,2-5,220
2024-06-26,大村,8,３連単,5-2-1,6500
2024-06-26,大村,8,３連複,1-2-5,350
2024-06-26,大村,9,単勝,1,140
2024-06-26,大村,9,複勝,1,110
2024-06-26,大村,9,複勝,2,150
2024-06-26,大村,9,２連単,1-2,330
2024-06-26,大村,9,２連複,1-2,210
2024-06-26,大村,9,拡連複,1-2,150
2024-06-26,大村,9,３連単,1-2-3,1070
2024-06-26,大村,9,３連複,1-2-3,450
2024-06-26,大村,10,単勝,3,410
2024-06-26,大村,10,複勝,3,340
2024-06-26,大村,10,複勝,4,500
2024-06-26,大村,10,２連単,3-4,4260
2024-06-26,大村,10,２連複,3-4,2220
2024-06-26,大村,10,拡連複,3-4,380
2024-06-26,大村,10,３連単,3-4-2,18280
2024-06-26,大村,10,３連複,2-3-4,3950
2024-06-26,大村,11,単勝,4,1340
2024-06-26,大村,11,複勝,4,1900
2024-06-26,大村,11,複勝,5,1110
2024-06-26,大村,11,２連単,4-5,20010
2024-06-26,大村,11,２連複,4-5,11870
2024-06-26,大村,11,拡連複,4-5,1470
2024-06-26,大村,11,３連単,4-5-6,65050
2024-06-26,大村,11,３連複,4-5-6,9640
2024-06-26,大村,12,単勝,1,120
2024-06-26,大村,12,複勝,1,100
2024-06-26,大村,12,複勝,4,150
2024-06-26,大村,12,２連単,1-4,460
2024-06-26,大村,12,２連複,1-4,360
2024-06-26,大村,12,拡連複,1-4,130
2024-06-26,大村,12,３連単,1-4-2,1620
