日付,レース場,レース番号,舟券種,組合せ,払戻金
2022-04-04,唐津,1,単勝,1,100
2022-04-04,唐津,1,複勝,1,100
2022-04-04,唐津,1,複勝,2,240
2022-04-04,唐津,1,２連単,1-2,210
2022-04-04,唐津,1,２連複,1-2,200
2022-04-04,唐津,1,拡連複,1-2,120
2022-04-04,唐津,1,３連単,1-2-4,740
2022-04-04,唐津,1,３連複,1-2-4,440
2022-04-04,唐津,2,単勝,1,190
2022-04-04,唐津,2,複勝,1,130
2022-04-04,唐津,2,複勝,4,360
2022-04-04,唐津,2,２連単,1-4,880
2022-04-04,唐津,2,２連複,1-4,590
2022-04-04,唐津,2,拡連複,1-4,190
2022-04-04,唐津,2,３連単,1-4-2,1580
2022-04-04,唐津,2,３連複,1-2-4,280
2022-04-04,唐津,3,単勝,3,150
2022-04-04,唐津,3,複勝,3,100
2022-04-04,唐津,3,複勝,1,100
2022-04-04,唐津,3,２連単,3-1,360
2022-04-04,唐津,3,２連複,1-3,120
2022-04-04,唐津,3,拡連複,1-3,120
2022-04-04,唐津,3,３連単,3-1-6,1130
2022-04-04,唐津,3,３連複,1-3-6,420
2022-04-04,唐津,4,単勝,3,560
2022-04-04,唐津,4,複勝,3,300
2022-04-04,唐津,4,複勝,5,240
2022-04-04,唐津,4,２連単,3-5,3550
2022-04-04,唐津,4,２連複,3-5,1630
2022-04-04,唐津,4,拡連複,3-5,270
2022-04-04,唐津,4,３連単,3-5-6,5330
2022-04-04,唐津,4,３連複,3-5-6,1240
2022-04-04,唐津,5,単勝,1,150
2022-04-04,唐津,5,複勝,1,160
2022-04-04,唐津,5,複勝,3,140
2022-04-04,唐津,5,２連単,1-3,700
2022-04-04,唐津,5,２連複,1-3,610
2022-04-04,唐津,5,拡連複,1-3,150
2022-04-04,唐津,5,３連単,1-3-2,1560
2022-04-04,唐津,5,３連複,1-2-3,500
2022-04-04,唐津,6,単勝,3,250
2022-04-04,唐津,6,複勝,3,150
2022-04-04,唐津,6,複勝,4,120
2022-04-04,唐津,6,２連単,3-4,800
2022-04-04,唐津,6,２連複,3-4,480
2022-04-04,唐津,6,拡連複,3-4,210
2022-04-04,唐津,6,３連単,3-4-5,2040
2022-04-04,唐津,6,３連複,3-4-5,660
2022-04-04,唐津,7,単勝,2,150
2022-04-04,唐津,7,複勝,2,100
2022-04-04,唐津,7,複勝,4,260
2022-04-04,唐津,7,２連単,2-4,380
2022-04-04,唐津,7,２連複,2-4,330
2022-04-04,唐津,7,拡連複,2-4,190
2022-04-04,唐津,7,３連単,2-4-6,2520
2022-04-04,唐津,7,３連複,2-4-6,1070
2022-04-04,唐津,8,単勝,4,300
2022-04-04,唐津,8,複勝,4,110
2022-04-04,唐津,8,複勝,2,150
2022-04-04,唐津,8,２連単,4-2,740
2022-04-04,唐津,8,２連複,2-4,260
