日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-10-07,福岡,1,単勝,2,420
2024-10-07,福岡,1,複勝,2,120
2024-10-07,福岡,1,複勝,3,160
2024-10-07,福岡,1,２連単,2-3,1400
2024-10-07,福岡,1,２連複,2-3,1200
2024-10-07,福岡,1,拡連複,2-3,200
2024-10-07,福岡,1,３連単,2-3-1,3740
2024-10-07,福岡,1,３連複,1-2-3,690
2024-10-07,福岡,2,単勝,6,1120
2024-10-07,福岡,2,複勝,6,410
2024-10-07,福岡,2,複勝,2,520
2024-10-07,福岡,2,２連単,6-2,2460
2024-10-07,福岡,2,２連複,2-6,990
2024-10-07,福岡,2,拡連複,2-6,440
2024-10-07,福岡,2,３連単,6-2-1,5470
2024-10-07,福岡,2,３連複,1-2-6,580
2024-10-07,福岡,3,単勝,1,130
2024-10-07,福岡,3,複勝,1,100
2024-10-07,福岡,3,複勝,6,180
2024-10-07,福岡,3,２連単,1-6,680
2024-10-07,福岡,3,２連複,1-6,740
2024-10-07,福岡,3,拡連複,1-6,190
2024-10-07,福岡,3,３連単,1-6-4,2300
2024-10-07,福岡,3,３連複,1-4-6,620
2024-10-07,福岡,4,単勝,1,250
2024-10-07,福岡,4,複勝,1,120
2024-10-07,福岡,4,複勝,3,210
2024-10-07,福岡,4,２連単,1-3,700
2024-10-07,福岡,4,２連複,1-3,520
2024-10-07,福岡,4,拡連複,1-3,450
2024-10-07,福岡,4,３連単,1-3-6,6620
2024-10-07,福岡,4,３連複,1-3-6,2820
2024-10-07,福岡,5,単勝,2,690
2024-10-07,福岡,5,複勝,2,100
2024-10-07,福岡,5,複勝,1,100
2024-10-07,福岡,5,２連単,2-1,590
2024-10-07,福岡,5,２連複,1-2,170
2024-10-07,福岡,5,拡連複,1-2,100
2024-10-07,福岡,5,３連単,2-1-4,2230
2024-10-07,福岡,5,３連複,1-2-4,230
2024-10-07,福岡,6,単勝,4,410
2024-10-07,福岡,6,複勝,4,110
2024-10-07,福岡,6,複勝,1,100
2024-10-07,福岡,6,２連単,4-1,860
2024-10-07,福岡,6,２連複,1-4,220
2024-10-07,福岡,6,拡連複,1-4,110
2024-10-07,福岡,6,３連単,4-1-6,1960
2024-10-07,福岡,6,３連複,1-4-6,480
2024-10-07,福岡,7,単勝,1,100
2024-10-07,福岡,7,複勝,1,100
2024-10-07,福岡,7,複勝,2,180
2024-10-07,福岡,7,２連単,1-2,250
2024-10-07,福岡,7,２連複,1-2,210
2024-10-07,福岡,7,拡連複,1-2,180
2024-10-07,福岡,7,３連単,1-2-4,530
2024-10-07,福岡,7,３連複,1-2-4,290
2024-10-07,福岡,8,単勝,3,2770
2024-10-07,福岡,8,複勝,3,500
2024-10-07,福岡,8,複勝,2,210
2024-10-07,福岡,8,２連単,3-2,3920
2024-10-07,福岡,8,２連複,2-3,1140
2024-10-07,福岡,8,拡連複,2-3,240
2024-10-07,福岡,8,３連単,3-2-6,16320
2024-10-07,福岡,8,３連複,2-3-6,2790
2024-10-07,福岡,9,単勝,2,560
2024-10-07,福岡,9,複勝,2,270
2024-10-07,福岡,9,複勝,5,550
2024-10-07,福岡,9,２連単,2-5,6740
2024-10-07,福岡,9,２連複,2-5,2910
2024-10-07,福岡,9,拡連複,2-5,310
2024-10-07,福岡,9,３連単,2-5-1,20190
2024-10-07,福岡,9,３連複,1-2-5,980
2024-10-07,福岡,10,単勝,2,280
2024-10-07,福岡,10,複勝,2,190
2024-10-07,福岡,10,複勝,1,140
2024-10-07,福岡,10,２連単,2-1,810
2024-10-07,福岡,10,２連複,1-2,170
2024-10-07,福岡,10,拡連複,1-2,140
2024-10-07,福岡,10,３連単,2-1-5,3990
2024-10-07,福岡,10,３連複,1-2-5,690
2024-10-07,福岡,11,単勝,1,110
2024-10-07,福岡,11,複勝,1,110
2024-10-07,福岡,11,複勝,3,480
2024-10-07,福岡,11,２連単,1-3,370
2024-10-07,福岡,11,２連複,1-3,280
2024-10-07,福岡,11,拡連複,1-3,150
2024-10-07,福岡,11,３連単,1-3-2,970
2024-10-07,福岡,11,３連複,1-2-3,380
2024-10-07,福岡,12,単勝,1,100
2024-10-07,福岡,12,複勝,1,110
2024-10-07,福岡,12,複勝,3,250
2024-10-07,福岡,12,２連単,1-3,220
2024-10-07,福岡,12,２連複,1-3,210
2024-10-07,福岡,12,拡連複,1-3,180
2024-10-07,福岡,12,３連単,1-3-6,2150
2024-10-07,福岡,12,３連複,1-3-6,1350
2024-10-07,下関,1,単勝,1,180
2024-10-07,下関,1,複勝,1,120
2024-10-07,下関,1,複勝,4,230
2024-10-07,下関,1,２連単,1-4,570
2024-10-07,下関,1,２連複,1-4,330
2024-10-07,下関,1,拡連複,1-4,190
2024-10-07,下関,1,３連単,1-4-3,2030
2024-10-07,下関,1,３連複,1-3-4,620
2024-10-07,下関,2,単勝,1,180
2024-10-07,下関,2,複勝,1,140
2024-10-07,下関,2,複勝,3,120
2024-10-07,下関,2,２連単,1-3,300
2024-10-07,下関,2,２連複,1-3,400
2024-10-07,下関,2,拡連複,1-3,140
2024-10-07,下関,2,３連単,1-3-2,1150
2024-10-07,下関,2,３連複,1-2-3,500
2024-10-07,下関,3,単勝,1,260
2024-10-07,下関,3,複勝,1,110
2024-10-07,下関,3,複勝,3,260
2024-10-07,下関,3,２連単,1-3,1230
2024-10-07,下関,3,２連複,1-3,640
2024-10-07,下関,3,拡連複,1-3,200
2024-10-07,下関,3,３連単,1-3-4,4590
2024-10-07,下関,3,３連複,1-3-4,1880
2024-10-07,下関,4,単勝,3,430
2024-10-07,下関,4,複勝,3,170
2024-10-07,下関,4,複勝,4,110
2024-10-07,下関,4,２連単,3-4,1170
2024-10-07,下関,4,２連複,3-4,550
2024-10-07,下関,4,拡連複,3-4,180
2024-10-07,下関,4,３連単,3-4-1,2790
2024-10-07,下関,4,３連複,1-3-4,270
2024-10-07,下関,5,単勝,4,370
2024-10-07,下関,5,複勝,4,800
2024-10-07,下関,5,複勝,3,870
2024-10-07,下関,5,２連単,4-3,6420
2024-10-07,下関,5,２連複,3-4,3010
2024-10-07,下関,5,拡連複,3-4,310
2024-10-07,下関,5,３連単,4-3-2,29090
2024-10-07,下関,5,３連複,2-3-4,2820
2024-10-07,下関,6,単勝,3,340
2024-10-07,下関,6,複勝,3,110
2024-10-07,下関,6,複勝,2,130
2024-10-07,下関,6,２連単,3-2,610
2024-10-07,下関,6,２連複,2-3,360
2024-10-07,下関,6,拡連複,2-3,150
2024-10-07,下関,6,３連単,3-2-4,1170
2024-10-07,下関,6,３連複,2-3-4,210
2024-10-07,下関,7,単勝,1,260
2024-10-07,下関,7,複勝,1,100
2024-10-07,下関,7,複勝,4,110
2024-10-07,下関,7,２連単,1-4,480
2024-10-07,下関,7,２連複,1-4,220
2024-10-07,下関,7,拡連複,1-4,100
2024-10-07,下関,7,３連単,1-4-3,770
2024-10-07,下関,7,３連複,1-3-4,270
2024-10-07,下関,8,単勝,3,290
2024-10-07,下関,8,複勝,3,100
2024-10-07,下関,8,複勝,1,100
2024-10-07,下関,8,２連単,3-1,400
2024-10-07,下関,8,２連複,1-3,210
2024-10-07,下関,8,拡連複,1-3,110
2024-10-07,下関,8,３連単,3-1-4,990
2024-10-07,下関,8,３連複,1-3-4,240
2024-10-07,下関,9,単勝,4,610
2024-10-07,下関,9,複勝,4,160
2024-10-07,下関,9,複勝,5,530
2024-10-07,下関,9,２連単,4-5,2660
2024-10-07,下関,9,２連複,4-5,2310
2024-10-07,下関,9,拡連複,4-5,770
2024-10-07,下関,9,３連単,4-5-6,5760
2024-10-07,下関,9,３連複,4-5-6,2480
2024-10-07,下関,10,単勝,1,110
2024-10-07,下関,10,複勝,1,100
2024-10-07,下関,10,複勝,3,140
