日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-05-15,大村,1,単勝,3,740
2024-05-15,大村,1,複勝,3,450
2024-05-15,大村,1,複勝,4,450
2024-05-15,大村,1,２連単,3-4,15680
2024-05-15,大村,1,２連複,3-4,5400
2024-05-15,大村,1,拡連複,3-4,890
2024-05-15,大村,1,３連単,3-4-1,29310
2024-05-15,大村,1,３連複,1-3-4,1050
2024-05-15,大村,2,単勝,1,180
2024-05-15,大村,2,複勝,1,100
2024-05-15,大村,2,複勝,2,120
2024-05-15,大村,2,２連単,1-2,240
2024-05-15,大村,2,２連複,1-2,200
2024-05-15,大村,2,拡連複,1-2,130
2024-05-15,大村,2,３連単,1-2-3,610
2024-05-15,大村,2,３連複,1-2-3,350
2024-05-15,大村,3,単勝,2,470
2024-05-15,大村,3,複勝,2,110
2024-05-15,大村,3,複勝,1,130
2024-05-15,大村,3,２連単,2-1,730
2024-05-15,大村,3,２連複,1-2,420
2024-05-15,大村,3,拡連複,1-2,170
2024-05-15,大村,3,３連単,2-1-3,1420
2024-05-15,大村,3,３連複,1-2-3,360
2024-05-15,大村,4,単勝,1,200
2024-05-15,大村,4,複勝,1,110
2024-05-15,大村,4,複勝,5,910
2024-05-15,大村,4,２連単,1-5,3670
2024-05-15,大村,4,２連複,1-5,4100
2024-05-15,大村,4,拡連複,1-5,670
2024-05-15,大村,4,３連単,1-5-2,14290
2024-05-15,大村,4,３連複,1-2-5,2160
2024-05-15,大村,5,単勝,1,310
2024-05-15,大村,5,複勝,1,200
2024-05-15,大村,5,複勝,4,100
2024-05-15,大村,5,２連単,1-4,690
2024-05-15,大村,5,２連複,1-4,250
2024-05-15,大村,5,拡連複,1-4,140
2024-05-15,大村,5,３連単,1-4-2,2920
2024-05-15,大村,5,３連複,1-2-4,540
2024-05-15,大村,6,単勝,1,150
2024-05-15,大村,6,複勝,1,130
2024-05-15,大村,6,複勝,3,830
2024-05-15,大村,6,２連単,1-3,970
2024-05-15,大村,6,２連複,1-3,720
2024-05-15,大村,6,拡連複,1-3,400
2024-05-15,大村,6,３連単,1-3-2,3070
2024-05-15,大村,6,３連複,1-2-3,840
2024-05-15,大村,7,単勝,1,210
2024-05-15,大村,7,複勝,1,160
2024-05-15,大村,7,複勝,5,190
2024-05-15,大村,7,２連単,1-5,1800
2024-05-15,大村,7,２連複,1-5,1430
2024-05-15,大村,7,拡連複,1-5,320
2024-05-15,大村,7,３連単,1-5-2,4570
2024-05-15,大村,7,３連複,1-2-5,1480
2024-05-15,大村,8,単勝,1,210
2024-05-15,大村,8,複勝,1,100
2024-05-15,大村,8,複勝,3,140
2024-05-15,大村,8,２連単,1-3,260
2024-05-15,大村,8,２連複,1-3,290
2024-05-15,大村,8,拡連複,1-3,140
2024-05-15,大村,8,３連単,1-3-6,560
2024-05-15,大村,8,３連複,1-3-6,220
2024-05-15,大村,9,単勝,1,130
2024-05-15,大村,9,複勝,1,100
2024-05-15,大村,9,複勝,3,100
2024-05-15,大村,9,２連単,1-3,270
2024-05-15,大村,9,２連複,1-3,160
2024-05-15,大村,9,拡連複,1-3,110
2024-05-15,大村,9,３連単,1-3-2,890
2024-05-15,大村,9,３連複,1-2-3,380
2024-05-15,大村,10,単勝,1,110
2024-05-15,大村,10,複勝,1,100
2024-05-15,大村,10,複勝,2,110
2024-05-15,大村,10,２連単,1-2,230
2024-05-15,大村,10,２連複,1-2,160
2024-05-15,大村,10,拡連複,1-2,100
2024-05-15,大村,10,３連単,1-2-3,580
2024-05-15,大村,10,３連複,1-2-3,300
2024-05-15,大村,11,単勝,3,500
2024-05-15,大村,11,複勝,3,230
2024-05-15,大村,11,複勝,2,150
2024-05-15,大村,11,２連単,3-2,1220
2024-05-15,大村,11,２連複,2-3,510
2024-05-15,大村,11,拡連複,2-3,180
2024-05-15,大村,11,３連単,3-2-5,3090
2024-05-15,大村,11,３連複,2-3-5,870
2024-05-15,大村,12,単勝,3,680
2024-05-15,大村,12,複勝,3,100
2024-05-15,大村,12,複勝,1,100
2024-05-15,大村,12,２連単,3-1,1070
2024-05-15,大村,12,２連複,1-3,340
