日付,レース場,レース番号,舟券種,組合せ,払戻金
2023-09-29,大村,1,単勝,2,150
2023-09-29,大村,1,複勝,2,240
2023-09-29,大村,1,複勝,4,230
2023-09-29,大村,1,２連単,2-4,580
2023-09-29,大村,1,２連複,2-4,390
2023-09-29,大村,1,拡連複,2-4,160
2023-09-29,大村,1,３連単,2-4-5,1630
2023-09-29,大村,1,３連複,2-4-5,580
2023-09-29,大村,2,単勝,5,1680
2023-09-29,大村,2,複勝,5,410
2023-09-29,大村,2,複勝,1,110
2023-09-29,大村,2,２連単,5-1,11160
2023-09-29,大村,2,２連複,1-5,2940
2023-09-29,大村,2,拡連複,1-5,900
2023-09-29,大村,2,３連単,5-1-6,70290
2023-09-29,大村,2,３連複,1-5-6,8390
2023-09-29,大村,3,単勝,1,390
2023-09-29,大村,3,複勝,1,250
2023-09-29,大村,3,複勝,5,150
2023-09-29,大村,3,２連単,1-5,1080
2023-09-29,大村,3,２連複,1-5,440
2023-09-29,大村,3,拡連複,1-5,300
2023-09-29,大村,3,３連単,1-5-6,4890
2023-09-29,大村,3,３連複,1-5-6,1130
2023-09-29,大村,4,単勝,1,120
2023-09-29,大村,4,複勝,1,130
2023-09-29,大村,4,複勝,4,280
2023-09-29,大村,4,２連単,1-4,1400
2023-09-29,大村,4,２連複,1-4,770
2023-09-29,大村,4,拡連複,1-4,230
2023-09-29,大村,4,３連単,1-4-5,5980
2023-09-29,大村,4,３連複,1-4-5,2170
2023-09-29,大村,5,単勝,6,360
2023-09-29,大村,5,複勝,6,140
2023-09-29,大村,5,複勝,1,110
2023-09-29,大村,5,２連単,6-1,850
2023-09-29,大村,5,２連複,1-6,210
2023-09-29,大村,5,拡連複,1-6,120
2023-09-29,大村,5,３連単,6-1-5,9690
2023-09-29,大村,5,３連複,1-5-6,1910
2023-09-29,大村,6,単勝,1,160
2023-09-29,大村,6,複勝,1,110
2023-09-29,大村,6,複勝,3,330
2023-09-29,大村,6,２連単,1-3,910
2023-09-29,大村,6,２連複,1-3,590
2023-09-29,大村,6,拡連複,1-3,210
2023-09-29,大村,6,３連単,1-3-6,1660
2023-09-29,大村,6,３連複,1-3-6,470
2023-09-29,大村,7,単勝,1,130
2023-09-29,大村,7,複勝,1,100
2023-09-29,大村,7,複勝,2,190
2023-09-29,大村,7,２連単,1-2,270
2023-09-29,大村,7,２連複,1-2,260
2023-09-29,大村,7,拡連複,1-2,180
2023-09-29,大村,7,３連単,1-2-5,1850
2023-09-29,大村,7,３連複,1-2-5,1360
2023-09-29,大村,8,単勝,1,130
2023-09-29,大村,8,複勝,1,100
2023-09-29,大村,8,複勝,2,110
2023-09-29,大村,8,２連単,1-2,200
2023-09-29,大村,8,２連複,1-2,160
2023-09-29,大村,8,拡連複,1-2,120
2023-09-29,大村,8,３連単,1-2-5,830
2023-09-29,大村,8,３連複,1-2-5,550
2023-09-29,大村,9,単勝,1,100
2023-09-29,大村,9,複勝,1,100
2023-09-29,大村,9,複勝,5,230
2023-09-29,大村,9,２連単,1-5,1490
2023-09-29,大村,9,２連複,1-5,1700
2023-09-29,大村,9,拡連複,1-5,360
2023-09-29,大村,9,３連単,1-5-2,4420
2023-09-29,大村,9,３連複,1-2-5,1060
2023-09-29,大村,10,単勝,1,100
2023-09-29,大村,10,複勝,1,100
2023-09-29,大村,10,複勝,3,170
2023-09-29,大村,10,２連単,1-3,300
2023-09-29,大村,10,２連複,1-3,290
2023-09-29,大村,10,拡連複,1-3,160
2023-09-29,大村,10,３連単,1-3-6,2280
2023-09-29,大村,10,３連複,1-3-6,1650
2023-09-29,大村,11,単勝,1,100
2023-09-29,大村,11,複勝,1,100
2023-09-29,大村,11,複勝,3,140
