日付,レース場,レース番号,舟券種,組合せ,払戻金
2022-05-20,大村,1,単勝,2,550
2022-05-20,大村,1,複勝,2,400
2022-05-20,大村,1,複勝,1,180
2022-05-20,大村,1,２連単,2-1,1520
2022-05-20,大村,1,２連複,1-2,320
2022-05-20,大村,1,拡連複,1-2,200
2022-05-20,大村,1,３連単,2-1-3,3610
2022-05-20,大村,1,３連複,1-2-3,320
2022-05-20,大村,2,単勝,1,200
2022-05-20,大村,2,複勝,1,120
2022-05-20,大村,2,複勝,4,100
2022-05-20,大村,2,２連単,1-4,670
2022-05-20,大村,2,２連複,1-4,760
2022-05-20,大村,2,拡連複,1-4,250
2022-05-20,大村,2,３連単,1-4-6,2340
2022-05-20,大村,2,３連複,1-4-6,1210
2022-05-20,大村,3,単勝,2,220
2022-05-20,大村,3,複勝,2,110
2022-05-20,大村,3,複勝,1,110
2022-05-20,大村,3,２連単,2-1,990
2022-05-20,大村,3,２連複,1-2,210
2022-05-20,大村,3,拡連複,1-2,230
2022-05-20,大村,3,３連単,2-1-6,7210
2022-05-20,大村,3,３連複,1-2-6,1860
2022-05-20,大村,4,単勝,2,370
2022-05-20,大村,4,複勝,2,100
2022-05-20,大村,4,複勝,1,100
2022-05-20,大村,4,２連単,2-1,480
2022-05-20,大村,4,２連複,1-2,160
2022-05-20,大村,4,拡連複,1-2,150
2022-05-20,大村,4,３連単,2-1-3,1230
2022-05-20,大村,4,３連複,1-2-3,330
2022-05-20,大村,5,単勝,1,150
2022-05-20,大村,5,複勝,1,130
2022-05-20,大村,5,複勝,2,150
2022-05-20,大村,5,２連単,1-2,280
2022-05-20,大村,5,２連複,1-2,380
2022-05-20,大村,5,拡連複,1-2,190
2022-05-20,大村,5,３連単,1-2-4,820
2022-05-20,大村,5,３連複,1-2-4,380
2022-05-20,大村,6,単勝,1,290
2022-05-20,大村,6,複勝,1,150
2022-05-20,大村,6,複勝,2,150
2022-05-20,大村,6,２連単,1-2,270
2022-05-20,大村,6,２連複,1-2,210
2022-05-20,大村,6,拡連複,1-2,150
2022-05-20,大村,6,３連単,1-2-3,2150
2022-05-20,大村,6,３連複,1-2-3,710
2022-05-20,大村,7,単勝,3,750
2022-05-20,大村,7,複勝,3,180
2022-05-20,大村,7,複勝,4,170
2022-05-20,大村,7,２連単,3-4,2470
2022-05-20,大村,7,２連複,3-4,1240
2022-05-20,大村,7,拡連複,3-4,440
2022-05-20,大村,7,３連単,3-4-6,7100
2022-05-20,大村,7,３連複,3-4-6,1430
2022-05-20,大村,8,単勝,3,930
2022-05-20,大村,8,複勝,3,510
2022-05-20,大村,8,複勝,4,270
2022-05-20,大村,8,２連単,3-4,2310
