日付,レース場,レース番号,舟券種,組合せ,払戻金
2022-07-17,福岡,1,単勝,1,150
2022-07-17,福岡,1,複勝,1,100
2022-07-17,福岡,1,複勝,3,150
2022-07-17,福岡,1,２連単,1-3,240
2022-07-17,福岡,1,２連複,1-3,210
2022-07-17,福岡,1,拡連複,1-3,160
2022-07-17,福岡,1,３連単,1-3-2,780
2022-07-17,福岡,1,３連複,1-2-3,270
2022-07-17,福岡,2,単勝,3,410
2022-07-17,福岡,2,複勝,3,190
2022-07-17,福岡,2,複勝,1,120
2022-07-17,福岡,2,２連単,3-1,880
2022-07-17,福岡,2,２連複,1-3,140
2022-07-17,福岡,2,拡連複,1-3,120
2022-07-17,福岡,2,３連単,3-1-4,3070
2022-07-17,福岡,2,３連複,1-3-4,400
2022-07-17,福岡,3,単勝,2,150
2022-07-17,福岡,3,複勝,2,100
2022-07-17,福岡,3,複勝,1,180
2022-07-17,福岡,3,２連単,2-1,300
2022-07-17,福岡,3,２連複,1-2,180
2022-07-17,福岡,3,拡連複,1-2,270
2022-07-17,福岡,3,３連単,2-1-4,1470
2022-07-17,福岡,3,３連複,1-2-4,620
2022-07-17,福岡,4,単勝,3,540
2022-07-17,福岡,4,複勝,3,310
2022-07-17,福岡,4,複勝,4,240
2022-07-17,福岡,4,２連単,3-4,1970
2022-07-17,福岡,4,２連複,3-4,1800
2022-07-17,福岡,4,拡連複,3-4,300
2022-07-17,福岡,4,３連単,3-4-2,5110
2022-07-17,福岡,4,３連複,2-3-4,710
2022-07-17,福岡,5,単勝,5,3760
2022-07-17,福岡,5,複勝,5,3030
2022-07-17,福岡,5,複勝,2,170
2022-07-17,福岡,5,２連単,5-2,8430
2022-07-17,福岡,5,２連複,2-5,3690
2022-07-17,福岡,5,拡連複,2-5,790
2022-07-17,福岡,5,３連単,5-2-4,37350
2022-07-17,福岡,5,３連複,2-4-5,1000
2022-07-17,福岡,6,単勝,1,330
2022-07-17,福岡,6,複勝,1,200
2022-07-17,福岡,6,複勝,2,130
2022-07-17,福岡,6,２連単,1-2,1080
2022-07-17,福岡,6,２連複,1-2,1550
2022-07-17,福岡,6,拡連複,1-2,130
2022-07-17,福岡,6,３連単,1-2-3,2410
2022-07-17,福岡,6,３連複,1-2-3,440
2022-07-17,福岡,7,単勝,2,590
2022-07-17,福岡,7,複勝,2,120
2022-07-17,福岡,7,複勝,4,220
2022-07-17,福岡,7,２連単,2-4,740
2022-07-17,福岡,7,２連複,2-4,410
2022-07-17,福岡,7,拡連複,2-4,130
2022-07-17,福岡,7,３連単,2-4-1,1420
2022-07-17,福岡,7,３連複,1-2-4,170
2022-07-17,福岡,8,単勝,1,100
2022-07-17,福岡,8,複勝,1,100
2022-07-17,福岡,8,複勝,4,300
2022-07-17,福岡,8,２連単,1-4,340
2022-07-17,福岡,8,２連複,1-4,250
2022-07-17,福岡,8,拡連複,1-4,220
2022-07-17,福岡,8,３連単,1-4-3,950
2022-07-17,福岡,8,３連複,1-3-4,380
2022-07-17,福岡,9,単勝,1,130
2022-07-17,福岡,9,複勝,1,110
2022-07-17,福岡,9,複勝,2,140
2022-07-17,福岡,9,２連単,1-2,400
2022-07-17,福岡,9,２連複,1-2,220
2022-07-17,福岡,9,拡連複,1-2,100
2022-07-17,福岡,9,３連単,1-2-3,730
2022-07-17,福岡,9,３連複,1-2-3,280
2022-07-17,福岡,10,単勝,1,100
2022-07-17,福岡,10,複勝,1,120
2022-07-17,福岡,10,複勝,5,350
2022-07-17,福岡,10,２連単,1-5,1150
2022-07-17,福岡,10,２連複,1-5,770
2022-07-17,福岡,10,拡連複,1-5,240
2022-07-17,福岡,10,３連単,1-5-4,3860
2022-07-17,福岡,10,３連複,1-4-5,1350
2022-07-17,福岡,11,単勝,1,110
2022-07-17,福岡,11,複勝,1,150
2022-07-17,福岡,11,複勝,4,160
2022-07-17,福岡,11,２連単,1-4,690
2022-07-17,福岡,11,２連複,1-4,470
2022-07-17,福岡,11,拡連複,1-4,280
2022-07-17,福岡,11,３連単,1-4-5,2250
2022-07-17,福岡,11,３連複,1-4-5,1120
2022-07-17,福岡,12,単勝,1,140
2022-07-17,福岡,12,複勝,1,110
2022-07-17,福岡,12,複勝,3,140
2022-07-17,福岡,12,２連単,1-3,310
2022-07-17,福岡,12,２連複,1-3,280
2022-07-17,福岡,12,拡連複,1-3,190
2022-07-17,福岡,12,３連単,1-3-4,940
2022-07-17,福岡,12,３連複,1-3-4,490
2022-07-17,下関,1,単勝,1,230
2022-07-17,下関,1,複勝,1,150
2022-07-17,下関,1,複勝,2,140
2022-07-17,下関,1,２連単,1-2,660
2022-07-17,下関,1,２連複,1-2,450
2022-07-17,下関,1,拡連複,1-2,240
2022-07-17,下関,1,３連単,1-2-3,1490
2022-07-17,下関,1,３連複,1-2-3,530
2022-07-17,下関,2,単勝,1,170
2022-07-17,下関,2,複勝,1,110
2022-07-17,下関,2,複勝,5,280
2022-07-17,下関,2,２連単,1-5,1200
2022-07-17,下関,2,２連複,1-5,920
2022-07-17,下関,2,拡連複,1-5,280
2022-07-17,下関,2,３連単,1-5-6,4330
2022-07-17,下関,2,３連複,1-5-6,1950
2022-07-17,下関,3,単勝,1,210
2022-07-17,下関,3,複勝,1,140
2022-07-17,下関,3,複勝,3,310
2022-07-17,下関,3,２連単,1-3,1150
2022-07-17,下関,3,２連複,1-3,1210
2022-07-17,下関,3,拡連複,1-3,610
2022-07-17,下関,3,３連単,1-3-5,4690
2022-07-17,下関,3,３連複,1-3-5,1540
2022-07-17,下関,4,単勝,1,110
2022-07-17,下関,4,複勝,1,100
2022-07-17,下関,4,複勝,4,200
2022-07-17,下関,4,２連単,1-4,360
2022-07-17,下関,4,２連複,1-4,940
2022-07-17,下関,4,拡連複,1-4,250
2022-07-17,下関,4,３連単,1-4-6,1760
2022-07-17,下関,4,３連複,1-4-6,1260
2022-07-17,下関,5,単勝,3,340
2022-07-17,下関,5,複勝,3,300
2022-07-17,下関,5,複勝,6,200
2022-07-17,下関,5,２連単,3-6,10690
2022-07-17,下関,5,２連複,3-6,7140
2022-07-17,下関,5,拡連複,3-6,830
2022-07-17,下関,5,３連単,3-6-4,40750
2022-07-17,下関,5,３連複,3-4-6,4580
2022-07-17,下関,6,単勝,4,600
2022-07-17,下関,6,複勝,4,100
2022-07-17,下関,6,複勝,5,760
2022-07-17,下関,6,２連単,4-5,3400
2022-07-17,下関,6,２連複,4-5,4470
2022-07-17,下関,6,拡連複,4-5,420
2022-07-17,下関,6,３連単,4-5-1,9240
2022-07-17,下関,6,３連複,1-4-5,1750
2022-07-17,下関,7,単勝,2,430
2022-07-17,下関,7,複勝,2,420
2022-07-17,下関,7,複勝,4,100
2022-07-17,下関,7,２連単,2-4,4910
2022-07-17,下関,7,２連複,2-4,1900
2022-07-17,下関,7,拡連複,2-4,360
2022-07-17,下関,7,３連単,2-4-5,28530
2022-07-17,下関,7,３連複,2-4-5,6070
2022-07-17,下関,8,単勝,4,240
2022-07-17,下関,8,複勝,4,100
2022-07-17,下関,8,複勝,1,110
2022-07-17,下関,8,２連単,4-1,300
2022-07-17,下関,8,２連複,1-4,210
2022-07-17,下関,8,拡連複,1-4,130
2022-07-17,下関,8,３連単,4-1-6,2170
2022-07-17,下関,8,３連複,1-4-6,880
2022-07-17,下関,9,単勝,1,100
2022-07-17,下関,9,複勝,1,100
2022-07-17,下関,9,複勝,3,240
2022-07-17,下関,9,２連単,1-3,350
2022-07-17,下関,9,２連複,1-3,290
2022-07-17,下関,9,拡連複,1-3,120
2022-07-17,下関,9,３連単,1-3-6,1740
2022-07-17,下関,9,３連複,1-3-6,1390
2022-07-17,下関,10,単勝,5,730
2022-07-17,下関,10,複勝,5,590
2022-07-17,下関,10,複勝,6,390
2022-07-17,下関,10,２連単,5-6,2700
2022-07-17,下関,10,２連複,5-6,1610
2022-07-17,下関,10,拡連複,5-6,570
2022-07-17,下関,10,３連単,5-6-1,7180
2022-07-17,下関,10,３連複,1-5-6,1090
2022-07-17,下関,11,単勝,4,510
2022-07-17,下関,11,複勝,4,370
2022-07-17,下関,11,複勝,5,550
2022-07-17,下関,11,２連単,4-5,4030
2022-07-17,下関,11,２連複,4-5,2720
2022-07-17,下関,11,拡連複,4-5,710
2022-07-17,下関,11,３連単,4-5-1,8840
2022-07-17,下関,11,３連複,1-4-5,1220
2022-07-17,下関,12,単勝,4,250
2022-07-17,下関,12,複勝,4,130
2022-07-17,下関,12,複勝,5,360
2022-07-17,下関,12,２連単,4-5,1420
2022-07-17,下関,12,２連複,4-5,1260
2022-07-17,下関,12,拡連複,4-5,580
2022-07-17,下関,12,３連単,4-5-6,4330
2022-07-17,下関,12,３連複,4-5-6,2420
2022-07-17,宮島,1,単勝,1,100
2022-07-17,宮島,1,複勝,1,100
2022-07-17,宮島,1,複勝,2,120
2022-07-17,宮島,1,２連単,1-2,160
2022-07-17,宮島,1,２連複,1-2,190
2022-07-17,宮島,1,拡連複,1-2,140
2022-07-17,宮島,1,３連単,1-2-5,700
2022-07-17,宮島,1,３連複,1-2-5,540
2022-07-17,宮島,2,単勝,3,940
2022-07-17,宮島,2,複勝,3,400
2022-07-17,宮島,2,複勝,5,1060
2022-07-17,宮島,2,２連単,3-5,10120
2022-07-17,宮島,2,２連複,3-5,6440
2022-07-17,宮島,2,拡連複,3-5,1820
2022-07-17,宮島,2,３連単,3-5-6,48830
2022-07-17,宮島,2,３連複,3-5-6,8050
2022-07-17,宮島,3,単勝,1,230
2022-07-17,宮島,3,複勝,1,160
2022-07-17,宮島,3,複勝,4,130
2022-07-17,宮島,3,２連単,1-4,690
2022-07-17,宮島,3,２連複,1-4,370
2022-07-17,宮島,3,拡連複,1-4,140
2022-07-17,宮島,3,３連単,1-4-5,2460
2022-07-17,宮島,3,３連複,1-4-5,920
2022-07-17,宮島,4,単勝,1,650
2022-07-17,宮島,4,複勝,1,200
2022-07-17,宮島,4,複勝,5,370
2022-07-17,宮島,4,２連単,1-5,1690
2022-07-17,宮島,4,２連複,1-5,1200
2022-07-17,宮島,4,拡連複,1-5,450
2022-07-17,宮島,4,３連単,1-5-3,5930
2022-07-17,宮島,4,３連複,1-3-5,850
2022-07-17,宮島,5,単勝,1,100
2022-07-17,宮島,5,複勝,1,100
2022-07-17,宮島,5,複勝,2,200
2022-07-17,宮島,5,２連単,1-2,590
2022-07-17,宮島,5,２連複,1-2,360
2022-07-17,宮島,5,拡連複,1-2,200
2022-07-17,宮島,5,３連単,1-2-3,1360
2022-07-17,宮島,5,３連複,1-2-3,330
2022-07-17,宮島,6,単勝,3,230
2022-07-17,宮島,6,複勝,3,130
2022-07-17,宮島,6,複勝,2,380
2022-07-17,宮島,6,２連単,3-2,2250
2022-07-17,宮島,6,２連複,2-3,1900
2022-07-17,宮島,6,拡連複,2-3,290
2022-07-17,宮島,6,３連単,3-2-5,5780
2022-07-17,宮島,6,３連複,2-3-5,1210
2022-07-17,宮島,7,単勝,1,250
2022-07-17,宮島,7,複勝,1,170
2022-07-17,宮島,7,複勝,2,180
2022-07-17,宮島,7,２連単,1-2,360
2022-07-17,宮島,7,２連複,1-2,270
2022-07-17,宮島,7,拡連複,1-2,200
2022-07-17,宮島,7,３連単,1-2-3,1200
2022-07-17,宮島,7,３連複,1-2-3,300
2022-07-17,宮島,8,単勝,3,140
2022-07-17,宮島,8,複勝,3,100
2022-07-17,宮島,8,複勝,1,200
2022-07-17,宮島,8,２連単,3-1,720
2022-07-17,宮島,8,２連複,1-3,380
2022-07-17,宮島,8,拡連複,1-3,140
2022-07-17,宮島,8,３連単,3-1-5,2380
2022-07-17,宮島,8,３連複,1-3-5,870
2022-07-17,宮島,9,単勝,1,140
2022-07-17,宮島,9,複勝,1,100
2022-07-17,宮島,9,複勝,3,230
2022-07-17,宮島,9,２連単,1-3,620
2022-07-17,宮島,9,２連複,1-3,500
2022-07-17,宮島,9,拡連複,1-3,210
2022-07-17,宮島,9,３連単,1-3-4,1120
2022-07-17,宮島,9,３連複,1-3-4,340
2022-07-17,宮島,10,単勝,1,130
2022-07-17,宮島,10,複勝,1,190
2022-07-17,宮島,10,複勝,2,360
2022-07-17,宮島,10,２連単,1-2,280
2022-07-17,宮島,10,２連複,1-2,220
2022-07-17,宮島,10,拡連複,1-2,130
2022-07-17,宮島,10,３連単,1-2-4,490
2022-07-17,宮島,10,３連複,1-2-4,170
2022-07-17,宮島,11,単勝,1,110
