日付,レース場,レース番号,舟券種,組合せ,払戻金
2024-10-29,大村,1,単勝,1,190
2024-10-29,大村,1,複勝,1,140
2024-10-29,大村,1,複勝,2,150
2024-10-29,大村,1,２連単,1-2,280
2024-10-29,大村,1,２連複,1-2,210
2024-10-29,大村,1,拡連複,1-2,140
2024-10-29,大村,1,３連単,1-2-4,780
2024-10-29,大村,1,３連複,1-2-4,270
2024-10-29,大村,2,単勝,2,380
2024-10-29,大村,2,複勝,2,120
2024-10-29,大村,2,複勝,1,100
2024-10-29,大村,2,２連単,2-1,960
2024-10-29,大村,2,２連複,1-2,200
2024-10-29,大村,2,拡連複,1-2,130
2024-10-29,大村,2,３連単,2-1-5,8020
2024-10-29,大村,2,３連複,1-2-5,760
2024-10-29,大村,3,単勝,1,190
2024-10-29,大村,3,複勝,1,160
2024-10-29,大村,3,複勝,3,250
2024-10-29,大村,3,２連単,1-3,390
2024-10-29,大村,3,２連複,1-3,360
2024-10-29,大村,3,拡連複,1-3,170
2024-10-29,大村,3,３連単,1-3-4,840
2024-10-29,大村,3,３連複,1-3-4,490
2024-10-29,大村,4,単勝,1,220
2024-10-29,大村,4,複勝,1,100
2024-10-29,大村,4,複勝,5,200
2024-10-29,大村,4,２連単,1-5,600
2024-10-29,大村,4,２連複,1-5,570
2024-10-29,大村,4,拡連複,1-5,240
2024-10-29,大村,4,３連単,1-5-2,1260
2024-10-29,大村,4,３連複,1-2-5,240
2024-10-29,大村,5,単勝,2,200
2024-10-29,大村,5,複勝,2,100
2024-10-29,大村,5,複勝,4,460
2024-10-29,大村,5,２連単,2-4,540
2024-10-29,大村,5,２連複,2-4,620
2024-10-29,大村,5,拡連複,2-4,190
2024-10-29,大村,5,３連単,2-4-1,2580
2024-10-29,大村,5,３連複,1-2-4,340
2024-10-29,大村,6,単勝,1,250
2024-10-29,大村,6,複勝,1,110
2024-10-29,大村,6,複勝,6,120
2024-10-29,大村,6,２連単,1-6,800
2024-10-29,大村,6,２連複,1-6,410
2024-10-29,大村,6,拡連複,1-6,220
2024-10-29,大村,6,３連単,1-6-3,7610
2024-10-29,大村,6,３連複,1-3-6,3580
2024-10-29,大村,7,単勝,5,280
2024-10-29,大村,7,複勝,5,100
2024-10-29,大村,7,複勝,4,100
2024-10-29,大村,7,２連単,5-4,250
2024-10-29,大村,7,２連複,4-5,100
2024-10-29,大村,7,３連単,5-4-6,290
2024-10-29,大村,8,単勝,4,250
2024-10-29,大村,8,複勝,4,170
2024-10-29,大村,8,複勝,6,230
2024-10-29,大村,8,２連単,4-6,870
2024-10-29,大村,8,２連複,4-6,690
2024-10-29,大村,8,拡連複,4-6,250
2024-10-29,大村,8,３連単,4-6-1,2310
2024-10-29,大村,8,３連複,1-4-6,440
2024-10-29,大村,9,単勝,1,280
2024-10-29,大村,9,複勝,1,100
2024-10-29,大村,9,複勝,4,140
2024-10-29,大村,9,２連単,1-4,650
2024-10-29,大村,9,２連複,1-4,470
2024-10-29,大村,9,拡連複,1-4,120
2024-10-29,大村,9,３連単,1-4-2,1120
2024-10-29,大村,9,３連複,1-2-4,220
2024-10-29,大村,10,単勝,1,110
2024-10-29,大村,10,複勝,1,100
2024-10-29,大村,10,複勝,2,210
2024-10-29,大村,10,２連単,1-2,470
2024-10-29,大村,10,２連複,1-2,300
2024-10-29,大村,10,拡連複,1-2,150
2024-10-29,大村,10,３連単,1-2-4,2670
2024-10-29,大村,10,３連複,1-2-4,1660
2024-10-29,大村,11,単勝,4,810
2024-10-29,大村,11,複勝,4,170
2024-10-29,大村,11,複勝,1,100
2024-10-29,大村,11,２連単,4-1,2060
2024-10-29,大村,11,２連複,1-4,380
2024-10-29,大村,11,拡連複,1-4,140
2024-10-29,大村,11,３連単,4-1-3,13440
2024-10-29,大村,11,３連複,1-3-4,640
2024-10-29,大村,12,単勝,1,120
2024-10-29,大村,12,複勝,1,120
2024-10-29,大村,12,複勝,3,240
2024-10-29,大村,12,２連単,1-3,440
2024-10-29,大村,12,２連複,1-3,350
2024-10-29,大村,12,拡連複,1-3,140
2024-10-29,大村,12,３連単,1-3-5,770
2024-10-29,大村,12,３連複,1-3-5,260
2024-10-29,唐津,1,単勝,4,780
2024-10-29,唐津,1,複勝,4,230
2024-10-29,唐津,1,複勝,3,260
2024-10-29,唐津,1,２連単,4-3,4620
2024-10-29,唐津,1,２連複,3-4,2510
2024-10-29,唐津,1,拡連複,3-4,220
2024-10-29,唐津,1,３連単,4-3-1,10050
2024-10-29,唐津,1,３連複,1-3-4,370
2024-10-29,唐津,2,単勝,1,140
2024-10-29,唐津,2,複勝,1,120
2024-10-29,唐津,2,複勝,3,300
2024-10-29,唐津,2,２連単,1-3,1040
2024-10-29,唐津,2,２連複,1-3,970
2024-10-29,唐津,2,拡連複,1-3,320
2024-10-29,唐津,2,３連単,1-3-2,1790
2024-10-29,唐津,2,３連複,1-2-3,400
2024-10-29,唐津,3,単勝,3,370
2024-10-29,唐津,3,複勝,3,460
2024-10-29,唐津,3,複勝,5,1090
