レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
唐津,1,朝１戦予選,1,4175,川尻泰輔,39,埼玉,54,A1,6.03,39.66,6.21,36.84,59,25.81,50,23.95
唐津,1,朝１戦予選,2,3619,長谷川充,48,群馬,55,B1,4.96,26.83,5.40,20.00,47,34.72,90,23.17
唐津,1,朝１戦予選,3,4010,越智照浩,42,香川,58,B1,4.18,18.07,2.77,0.00,26,23.08,84,27.44
唐津,1,朝１戦予選,4,3701,大西隆洋,48,香川,58,B1,4.44,22.22,3.94,11.76,31,34.29,36,32.97
唐津,1,朝１戦予選,5,4336,松田竜馬,37,福岡,54,B1,5.14,32.48,5.11,33.33,37,31.82,46,37.70
唐津,1,朝１戦予選,6,3851,森田昭彦,49,福岡,57,B1,4.21,19.80,3.80,18.00,34,36.23,37,32.61
唐津,2,モー２ング予,1,3771,折下寛法,47,東京,52,A2,5.75,40.18,5.38,37.50,21,30.77,78,28.98
唐津,2,モー２ング予,2,4645,上村純一,41,群馬,52,A1,6.01,39.86,7.61,64.29,63,17.54,77,31.84
唐津,2,モー２ング予,3,3753,河上哲也,50,香川,55,B1,4.33,22.61,4.03,18.75,54,33.33,43,39.55
唐津,2,モー２ング予,4,4899,占部一真,30,福岡,52,B1,4.41,16.22,3.28,15.63,35,37.50,82,25.29
唐津,2,モー２ング予,5,5209,小野京平,24,福岡,57,B2,1.19,0.00,0.00,0.00,61,27.14,79,26.28
唐津,2,モー２ング予,6,3855,大熊辰弥,49,香川,51,B1,4.54,20.59,3.92,11.54,65,22.64,76,38.38
唐津,3,３ライズ戦予,1,3563,堤　昇,52,静岡,53,A2,5.42,35.25,4.44,33.33,51,28.13,75,43.17
唐津,3,３ライズ戦予,2,5059,冨田　祥,25,香川,53,B2,2.00,2.44,1.78,0.00,41,66.67,72,38.92
唐津,3,３ライズ戦予,3,4832,権藤俊光,35,大阪,52,A1,6.74,50.00,6.86,51.43,68,38.18,45,29.52
唐津,3,３ライズ戦予,4,5219,森口和紀,21,福岡,52,B2,1.20,0.00,0.00,0.00,44,21.82,52,37.06
唐津,3,３ライズ戦予,5,3832,下田哲也,47,香川,53,B1,4.89,22.77,5.06,25.53,57,24.19,44,29.41
唐津,3,３ライズ戦予,6,4840,鈴木秀茉,30,静岡,50,B1,4.30,22.47,0.00,0.00,73,37.50,64,33.52
唐津,4,おは４戦予選,1,5037,田頭虎親,23,香川,53,B1,4.86,30.95,4.60,20.00,49,44.12,38,22.64
唐津,4,おは４戦予選,2,3893,汐崎正則,45,愛知,54,A2,5.74,41.44,0.00,0.00,36,43.55,71,30.77
唐津,4,おは４戦予選,3,3740,大澤普司,47,群馬,57,A1,6.20,47.33,5.75,40.00,48,30.77,39,28.67
唐津,4,おは４戦予選,4,3660,長谷川親,52,香川,59,B1,4.07,13.86,3.45,9.09,17,38.33,40,32.78
唐津,4,おは４戦予選,5,4778,堤　啓輔,36,佐賀,52,B1,4.85,34.12,4.98,30.61,22,21.67,80,36.52
唐津,4,おは４戦予選,6,4318,桑原将光,37,東京,52,A2,6.49,48.18,4.90,33.33,50,26.56,57,32.79
唐津,5,予選特賞Ｂ,1,4395,下河雅史,35,福岡,56,B1,5.33,32.32,4.52,29.03,40,21.43,33,28.05
唐津,5,予選特賞Ｂ,2,5076,石原　光,25,静岡,49,B1,3.12,17.20,3.05,21.05,64,27.12,63,37.87
唐津,5,予選特賞Ｂ,3,5084,末永和也,22,佐賀,52,A2,5.81,33.66,4.72,26.39,52,29.82,59,27.98
唐津,5,予選特賞Ｂ,4,4131,原　豊土,41,静岡,54,A2,6.13,44.07,6.75,50.00,27,44.26,54,29.71
唐津,5,予選特賞Ｂ,5,4207,松下一也,38,静岡,54,A2,6.19,50.44,6.77,46.15,46,44.62,69,23.72
唐津,5,予選特賞Ｂ,6,3701,大西隆洋,48,香川,58,B1,4.44,22.22,3.94,11.76,31,34.29,36,32.97
唐津,6,予選,1,3304,烏野賢太,54,徳島,49,A2,5.65,39.45,6.58,55.81,19,16.13,68,37.79
唐津,6,予選,2,5031,渡辺空依,24,福岡,53,B2,3.26,5.26,2.15,0.00,66,14.29,66,43.18
唐津,6,予選,3,4336,松田竜馬,37,福岡,54,B1,5.14,32.48,5.11,33.33,37,31.82,46,37.70
唐津,6,予選,4,3412,鈴木　博,52,埼玉,52,A1,6.95,55.04,6.80,60.00,33,38.46,73,36.22
唐津,6,予選,5,3905,天野友和,44,愛知,54,A2,5.82,40.86,6.00,35.00,56,49.30,81,34.29
唐津,6,予選,6,3753,河上哲也,50,香川,55,B1,4.33,22.61,4.03,18.75,54,33.33,43,39.55
唐津,7,予選,1,4724,吉田祐貴,36,佐賀,53,B1,4.20,20.45,4.59,25.24,75,18.92,62,41.81
唐津,7,予選,2,4561,藤山翔大,30,大阪,53,A1,7.82,68.03,9.30,90.00,67,37.68,87,36.41
唐津,7,予選,3,3563,堤　昇,52,静岡,53,A2,5.42,35.25,4.44,33.33,51,28.13,75,43.17
唐津,7,予選,4,4010,越智照浩,42,香川,58,B1,4.18,18.07,2.77,0.00,26,23.08,84,27.44
唐津,7,予選,5,3653,品川賢次,48,群馬,55,B1,5.05,27.52,0.00,0.00,28,48.44,85,26.97
唐津,7,予選,6,5209,小野京平,24,福岡,57,B2,1.19,0.00,0.00,0.00,61,27.14,79,26.28
唐津,8,予選,1,3832,下田哲也,47,香川,53,B1,4.89,22.77,5.06,25.53,57,24.19,44,29.41
唐津,8,予選,2,4318,桑原将光,37,東京,52,A2,6.49,48.18,4.90,33.33,50,26.56,57,32.79
唐津,8,予選,3,3333,丸尾義孝,53,徳島,52,A2,5.99,39.31,6.21,43.75,60,28.13,70,31.55
唐津,8,予選,4,3734,宮田政勝,48,福岡,56,B1,4.45,21.88,4.65,22.58,45,19.61,67,33.33
唐津,8,予選,5,3619,長谷川充,48,群馬,55,B1,4.96,26.83,5.40,20.00,47,34.72,90,23.17
唐津,8,予選,6,3560,太田克哉,53,群馬,53,B1,3.67,17.81,0.00,0.00,39,35.48,83,43.18
唐津,9,予選,1,4899,占部一真,30,福岡,52,B1,4.41,16.22,3.28,15.63,35,37.50,82,25.29
唐津,9,予選,2,5032,谷口知優,24,香川,53,B1,3.45,14.06,3.11,14.29,58,40.85,61,37.02
唐津,9,予選,3,3893,汐崎正則,45,愛知,54,A2,5.74,41.44,0.00,0.00,36,43.55,71,30.77
唐津,9,予選,4,5084,末永和也,22,佐賀,52,A2,5.81,33.66,4.72,26.39,52,29.82,59,27.98
唐津,9,予選,5,4573,佐藤　翼,33,埼玉,53,A1,7.01,48.70,0.00,0.00,12,24.59,42,34.44
唐津,9,予選,6,5219,森口和紀,21,福岡,52,B2,1.20,0.00,0.00,0.00,44,21.82,52,37.06
唐津,10,予選特賞Ａ,1,3966,作間　章,42,東京,53,A2,6.25,42.37,0.00,0.00,20,20.34,88,35.43
唐津,10,予選特賞Ａ,2,3957,大谷直弘,44,愛知,54,A2,5.45,34.74,6.81,57.14,30,18.03,89,32.53
唐津,10,予選特賞Ａ,3,5031,渡辺空依,24,福岡,53,B2,3.26,5.26,2.15,0.00,66,14.29,66,43.18
唐津,10,予選特賞Ａ,4,4468,大池佑来,35,東京,52,A1,6.81,51.85,0.00,0.00,15,35.82,32,24.39
唐津,10,予選特賞Ａ,5,5059,冨田　祥,25,香川,53,B2,2.00,2.44,1.78,0.00,41,66.67,72,38.92
唐津,10,予選特賞Ａ,6,3710,吉永泰弘,47,香川,53,B1,4.94,29.75,4.71,29.41,13,23.81,55,41.57
唐津,11,予選特選,1,3412,鈴木　博,52,埼玉,52,A1,6.95,55.04,6.80,60.00,33,38.46,73,36.22
唐津,11,予選特選,2,3882,新田智彰,48,大阪,58,A2,5.36,33.03,5.57,33.33,70,28.13,49,32.60
唐津,11,予選特選,3,4175,川尻泰輔,39,埼玉,54,A1,6.03,39.66,6.21,36.84,59,25.81,50,23.95
唐津,11,予選特選,4,5037,田頭虎親,23,香川,53,B1,4.86,30.95,4.60,20.00,49,44.12,38,22.64
唐津,11,予選特選,5,4561,藤山翔大,30,大阪,53,A1,7.82,68.03,9.30,90.00,67,37.68,87,36.41
