レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,予選,1,3567,吉岡　誠,52,山口,55,B1,4.09,20.00,3.88,18.75,53,20.93,61,40.48
大村,1,予選,2,3025,山口哲治,60,長崎,51,B1,3.97,18.33,4.78,24.04,23,38.78,55,36.17
大村,1,予選,3,4023,柴田友和,45,福岡,52,B1,4.56,24.72,4.00,19.23,72,42.00,65,27.08
大村,1,予選,4,5000,岡本翔太,28,山口,51,B1,4.20,20.29,3.35,15.00,54,19.57,59,20.45
大村,1,予選,5,3607,原田智和,50,大阪,50,B1,4.48,19.78,4.51,22.86,77,32.00,14,44.68
大村,1,予選,6,5207,高山敬悟,25,福岡,53,B2,1.57,0.00,1.29,0.00,57,42.31,50,25.00
大村,2,予選,1,4219,本岡勝利,40,広島,57,B1,4.78,20.37,3.83,16.67,37,20.45,82,35.00
大村,2,予選,2,4633,森　智也,33,兵庫,50,B1,5.01,27.78,5.15,30.77,68,23.40,62,34.21
大村,2,予選,3,4842,山下昂大,30,岡山,55,B1,5.59,34.04,4.06,5.88,12,25.00,64,48.89
大村,2,予選,4,5152,丸山祐也,27,福岡,49,B2,2.39,4.35,1.74,0.00,27,17.07,52,43.48
大村,2,予選,5,3828,明石正之,49,兵庫,52,A2,5.66,36.92,6.77,41.94,25,40.43,20,42.55
大村,2,予選,6,4173,岡谷健吾,40,広島,57,A2,4.88,25.00,5.65,37.25,18,53.85,68,28.89
大村,3,予選,1,4552,杉山勝匡,33,佐賀,52,B1,4.47,21.28,4.11,23.91,35,44.90,25,27.66
大村,3,予選,2,3265,今村暢孝,57,福岡,51,A2,6.78,55.17,5.73,44.00,58,46.00,72,25.00
大村,3,予選,3,4747,山戸信二,37,長崎,51,B1,4.00,15.28,4.36,22.14,33,30.00,34,35.90
大村,3,予選,4,4718,北川太一,29,佐賀,50,A2,5.35,33.72,5.60,35.00,28,28.89,13,30.43
大村,3,予選,5,5221,竹間隆晟,21,大阪,53,B1,3.37,9.68,0.00,0.00,66,38.00,12,39.58
大村,3,予選,6,3541,三嶌誠司,54,香川,52,A1,5.76,37.74,6.26,44.74,16,25.93,40,43.75
大村,4,予選,1,3587,武田信一,49,徳島,58,B1,4.94,30.56,4.07,21.43,47,40.00,33,22.92
大村,4,予選,2,3430,角浜　修,54,広島,55,A2,4.25,28.18,4.50,22.00,74,25.00,38,22.22
大村,4,予選,3,4370,山口達也,36,岡山,55,A1,6.40,46.79,6.28,37.93,69,33.33,80,14.58
大村,4,予選,4,5158,宮脇遼太,24,福岡,51,B2,3.56,18.31,2.07,3.45,61,29.17,63,45.45
大村,4,予選,5,4172,森定晃史,40,岡山,50,A1,6.34,46.74,5.32,29.73,36,34.00,81,29.79
大村,4,予選,6,4679,植田太一,33,福岡,59,B1,4.40,25.88,5.75,42.86,67,21.74,69,35.42
大村,5,予選,1,4852,川原祐明,27,香川,51,A1,6.53,44.86,6.92,52.63,17,30.00,15,21.74
大村,5,予選,2,4329,小松卓司,39,福岡,51,B1,4.82,27.27,4.76,24.49,29,52.94,26,39.53
大村,5,予選,3,3982,福田　理,45,岡山,56,B1,4.49,23.17,4.67,22.22,48,38.89,46,40.91
大村,5,予選,4,4459,片岡雅裕,36,香川,53,A1,7.09,56.41,7.25,62.50,73,34.62,27,26.32
大村,5,予選,5,4551,三川昂暁,33,福岡,54,A2,5.56,38.89,5.59,37.04,30,26.09,76,18.60
