レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,一般,1,4919,吉田翔悟,29,長崎,52,B1,4.76,28.42,4.15,19.42,67,33.77,67,36.78
大村,1,一般,2,4158,木場雄二,39,山口,56,B1,4.44,25.88,3.07,13.33,30,44.30,65,39.02
大村,1,一般,3,4277,金田大輔,37,岡山,50,B1,4.59,26.37,0.00,0.00,43,34.48,69,25.32
大村,1,一般,4,4005,瀬川公則,42,山口,55,B1,3.98,18.75,5.25,35.00,44,30.77,56,32.10
大村,1,一般,5,4705,吉川勇作,32,長崎,54,B1,3.93,19.80,4.93,28.99,51,25.97,34,12.70
大村,1,一般,6,5053,山口広樹,25,福岡,54,B2,2.31,3.28,1.71,2.44,69,40.24,53,34.18
大村,2,一般,1,3926,大古場貴,45,佐賀,50,B1,2.81,7.69,4.02,16.36,40,27.06,55,17.72
大村,2,一般,2,5058,前原大道,24,岡山,52,B1,3.41,13.19,3.86,28.57,58,36.14,26,30.86
大村,2,一般,3,3804,中渡修作,46,福岡,53,B1,5.28,30.11,3.70,19.57,22,41.03,60,41.03
大村,2,一般,4,4210,松村康太,37,福井,51,A2,6.27,42.37,5.37,36.84,28,19.30,18,33.73
大村,2,一般,5,2958,井川正人,62,長崎,51,B1,3.49,17.14,3.94,18.46,37,40.96,39,38.55
大村,2,一般,6,5014,梶山涼斗,22,佐賀,53,B1,3.94,14.02,1.50,0.00,33,31.71,17,42.50
大村,3,一般,1,4196,田中太一,38,佐賀,53,B1,4.23,23.94,4.38,25.00,64,27.91,50,23.68
大村,3,一般,2,4234,野相弘司,37,福岡,57,B1,4.23,28.57,5.57,35.71,48,38.37,54,29.33
大村,3,一般,3,4739,中村晃朋,29,香川,52,A1,5.84,42.16,6.78,54.05,24,26.32,75,48.15
大村,3,一般,4,4333,村田友也,37,徳島,64,B2,3.93,27.59,0.00,0.00,62,32.91,36,41.86
大村,3,一般,5,4257,古川　健,36,広島,51,B1,5.20,33.02,5.32,36.00,55,29.63,66,40.96
大村,3,一般,6,4070,中村亮太,39,長崎,52,A2,7.22,56.86,7.03,58.65,75,53.23,52,28.17
大村,4,一般,1,4506,稗田聖也,32,福岡,53,A2,6.06,42.64,5.00,34.29,38,36.84,46,36.14
大村,4,一般,2,3907,村越　篤,42,香川,54,A2,6.39,48.28,5.35,32.50,56,27.40,62,31.65
大村,4,一般,3,3600,玄馬　徹,50,岡山,50,B1,4.48,24.24,4.35,26.09,36,41.67,44,21.74
大村,4,一般,4,4259,真庭明志,36,長崎,53,A2,6.26,46.38,5.92,42.77,66,27.50,14,19.23
大村,4,一般,5,3187,篠原俊夫,59,香川,53,B1,4.14,21.74,3.47,13.33,60,37.35,33,35.00
大村,4,一般,6,3456,松下　潤,49,徳島,54,B1,3.92,16.92,3.11,11.11,41,16.18,74,23.68
大村,5,一般,1,4171,榎　幸司,38,長崎,52,A2,6.50,47.97,6.99,55.35,15,28.05,49,46.84
大村,5,一般,2,4571,菅　章哉,32,徳島,50,B2,7.09,56.52,5.93,37.04,59,21.59,58,25.64
大村,5,一般,3,3741,松尾基成,46,福岡,56,B1,4.27,20.93,5.49,44.19,54,29.63,30,20.00
大村,5,一般,4,4277,金田大輔,37,岡山,50,B1,4.59,26.37,0.00,0.00,43,34.48,69,25.32
大村,5,一般,5,4356,長岡良也,36,兵庫,52,A1,6.63,48.65,7.10,60.00,13,48.19,25,45.68
大村,5,一般,6,3612,馬袋義則,48,兵庫,54,A2,5.88,42.96,7.05,47.37,29,36.71,73,32.93
大村,6,一般,1,4757,山田祐也,31,徳島,52,A1,6.15,42.16,6.59,52.94,11,35.06,20,38.36
大村,6,一般,2,4951,新田洋一,27,広島,53,B1,4.86,26.32,2.78,0.00,57,36.90,27,44.58
大村,6,一般,3,4907,小池修平,25,大阪,54,A1,6.63,49.04,4.50,12.50,61,27.16,21,40.96
大村,6,一般,4,5029,中　亮太,23,福岡,52,B1,4.33,23.44,2.54,15.38,34,21.62,51,20.83
大村,6,一般,5,4158,木場雄二,39,山口,56,B1,4.44,25.88,3.07,13.33,30,44.30,41,37.35
大村,6,一般,6,3548,室田泰史,50,福井,55,A2,6.02,41.73,5.53,36.84,32,24.10,40,39.02
大村,7,一般,1,4105,松下直也,41,兵庫,52,A2,5.59,33.60,4.62,26.92,70,37.97,13,34.88
大村,7,一般,2,4705,吉川勇作,32,長崎,54,B1,3.93,19.80,4.93,28.99,51,25.97,34,12.70
大村,7,一般,3,3926,大古場貴,45,佐賀,50,B1,2.81,7.69,4.02,16.36,40,27.06,55,17.72
大村,7,一般,4,4025,山本隆幸,43,兵庫,52,A1,6.54,44.35,6.50,50.00,47,20.48,47,26.44
大村,7,一般,5,4531,武富智亮,32,佐賀,53,A2,6.21,43.02,6.09,36.36,39,30.49,19,32.93
大村,7,一般,6,5012,加倉侑征,23,福岡,51,B1,4.28,22.97,1.71,4.76,12,53.75,29,44.32
大村,8,一般,1,4288,永田啓二,36,福岡,54,A1,6.48,46.28,6.39,49.02,14,35.80,68,42.70
大村,8,一般,2,4333,村田友也,37,徳島,64,B2,3.93,27.59,0.00,0.00,62,32.91,36,41.86
大村,8,一般,3,3064,山崎昭生,60,香川,50,A2,5.43,36.27,4.41,25.00,68,35.71,16,41.77
大村,8,一般,4,3456,松下　潤,49,徳島,54,B1,3.92,16.92,3.11,11.11,41,16.18,74,23.68
大村,8,一般,5,4551,三川昂暁,31,福岡,52,A1,5.16,29.17,5.67,41.67,45,36.14,24,28.05
大村,8,一般,6,4005,瀬川公則,42,山口,55,B1,3.98,18.75,5.25,35.00,44,30.77,56,32.10
大村,9,準優勝戦,1,4070,中村亮太,39,長崎,52,A2,7.22,56.86,7.03,58.65,75,53.23,52,28.17
大村,9,準優勝戦,2,4356,長岡良也,36,兵庫,52,A1,6.63,48.65,7.10,60.00,13,48.19,25,45.68
大村,9,準優勝戦,3,3548,室田泰史,50,福井,55,A2,6.02,41.73,5.53,36.84,32,24.10,40,39.02
大村,9,準優勝戦,4,4739,中村晃朋,29,香川,52,A1,5.84,42.16,6.78,54.05,24,26.32,75,48.15
大村,9,準優勝戦,5,3600,玄馬　徹,50,岡山,50,B1,4.48,24.24,4.35,26.09,36,41.67,44,21.74
大村,9,準優勝戦,6,4919,吉田翔悟,29,長崎,52,B1,4.76,28.42,4.15,19.42,67,33.77,67,36.78
大村,10,準優勝戦,1,3612,馬袋義則,48,兵庫,54,A2,5.88,42.96,7.05,47.37,29,36.71,73,32.93
大村,10,準優勝戦,2,4757,山田祐也,31,徳島,52,A1,6.15,42.16,6.59,52.94,11,35.06,20,38.36
大村,10,準優勝戦,3,4259,真庭明志,36,長崎,53,A2,6.26,46.38,5.92,42.77,66,27.50,14,19.23
大村,10,準優勝戦,4,5058,前原大道,24,岡山,52,B1,3.41,13.19,3.86,28.57,58,36.14,26,30.86
大村,10,準優勝戦,5,4196,田中太一,38,佐賀,53,B1,4.23,23.94,4.38,25.00,64,27.91,50,23.68
大村,10,準優勝戦,6,4105,松下直也,41,兵庫,52,A2,5.59,33.60,4.62,26.92,70,37.97,13,34.88
大村,11,準優勝戦,1,4025,山本隆幸,43,兵庫,52,A1,6.54,44.35,6.50,50.00,47,20.48,47,26.44
