レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,予選,1,4164,岩永節也,42,長崎,52,B1,4.30,17.54,4.19,20.93,34,30.77,60,31.62
大村,1,予選,2,4498,宮本夏樹,37,長崎,54,B1,4.72,29.79,6.11,43.98,14,24.63,57,31.62
大村,1,予選,3,5143,常盤海心,23,徳島,53,B1,4.12,18.60,2.92,4.00,46,26.72,26,32.81
大村,1,予選,4,3507,藤井　徹,53,大阪,52,B1,4.59,26.58,2.83,0.00,15,26.77,15,27.69
大村,1,予選,5,5195,北村寧々,23,長崎,44,B1,4.34,24.05,3.90,19.05,70,35.20,70,39.13
大村,1,予選,6,4779,伊倉　光,39,東京,53,B1,4.25,16.84,0.00,0.00,59,25.60,24,32.31
大村,2,予選,1,4880,澤崎雄哉,29,東京,52,B1,5.45,39.47,0.00,0.00,24,26.92,48,34.09
大村,2,予選,2,4705,吉川勇作,36,長崎,54,B1,4.12,26.32,4.28,25.34,31,31.50,50,35.19
大村,2,予選,3,4081,樋口範政,45,愛知,57,B1,4.06,22.12,0.00,0.00,49,32.48,11,29.77
大村,2,予選,4,5324,畑田希咲,21,兵庫,49,B2,1.41,0.00,2.00,0.00,17,33.59,33,30.65
大村,2,予選,5,3574,大神康司,52,福岡,53,B1,5.41,33.67,5.70,39.17,23,32.80,20,37.60
大村,2,予選,6,4163,山崎裕司,43,広島,52,B1,5.30,30.43,6.42,53.85,73,36.22,62,42.28
大村,3,予選,1,3572,安田政彦,53,兵庫,52,B1,5.32,33.33,6.76,51.72,38,32.56,14,38.89
大村,3,予選,2,4089,妹尾忠幸,44,岡山,55,A1,6.84,51.47,7.03,57.89,27,49.23,29,37.80
大村,3,予選,3,4416,三宅健太,38,広島,53,B1,4.80,23.53,4.21,14.75,50,29.41,12,29.03
大村,3,予選,4,5144,中尾彩香,23,福岡,48,B1,4.00,18.42,3.50,12.50,26,27.94,13,31.34
大村,3,予選,5,3992,関口智久,46,埼玉,55,A2,5.55,39.77,4.23,19.23,75,34.38,74,34.40
大村,3,予選,6,4339,平瀬城啓,40,福井,53,B1,4.12,21.43,4.17,17.24,37,28.68,21,36.00
大村,4,予選,1,3775,泉　啓文,50,岡山,59,B1,5.01,30.08,4.05,18.18,45,40.00,52,33.33
