レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,一般,1,3297,藤丸光一,57,福岡,50,B1,5.12,28.44,6.14,47.62,12,40.00,75,0.00
大村,1,一般,2,4214,林　祐介,39,岡山,54,A2,5.36,32.43,6.11,33.33,70,0.00,31,57.14
大村,1,一般,3,3880,浅見宗孝,51,埼玉,55,B1,4.23,20.19,4.82,27.27,34,25.00,19,0.00
大村,1,一般,4,5109,川崎智稔,24,岡山,50,B1,5.06,32.26,4.62,30.77,36,60.00,71,0.00
大村,1,一般,5,4062,後藤陽介,45,愛知,57,B1,5.65,37.96,0.00,0.00,23,28.57,24,14.29
大村,1,一般,6,3233,小畑実成,57,岡山,55,B1,4.42,20.93,5.73,42.31,33,28.57,25,25.00
大村,2,一般,1,4666,日笠勝弘,40,大阪,52,B1,4.42,26.96,3.80,20.00,25,30.00,33,28.57
大村,2,一般,2,4210,松村康太,41,福井,52,A2,5.97,37.40,4.96,19.23,73,0.00,11,25.00
大村,2,一般,3,4006,小野勇作,46,佐賀,51,B1,4.91,28.04,5.32,35.48,14,16.67,62,0.00
大村,2,一般,4,4725,佐竹太一,37,兵庫,52,A2,4.78,33.33,4.10,19.05,67,0.00,72,0.00
大村,2,一般,5,4879,山崎鉄平,29,佐賀,53,B1,5.26,32.23,4.89,25.40,65,0.00,76,0.00
大村,2,一般,6,4925,森　悠稀,31,兵庫,52,B1,4.88,31.87,5.44,31.25,15,28.57,61,0.00
大村,3,一般,1,4948,木場悠介,31,長崎,52,A2,5.44,32.84,5.99,43.89,71,0.00,17,0.00
大村,3,一般,2,4603,谷川将太,36,長崎,53,B1,5.19,27.84,5.36,34.42,64,0.00,30,37.50
大村,3,一般,3,4438,森作雄大,37,東京,52,A2,5.60,38.41,4.42,16.67,66,0.00,69,0.00
大村,3,一般,4,5081,篠原飛翔,25,福岡,51,B1,4.77,22.77,5.39,30.43,27,87.50,13,55.56
大村,3,一般,5,4253,西川真人,41,滋賀,56,B1,4.29,21.30,0.00,0.00,76,0.00,68,0.00
大村,3,一般,6,4257,古川　健,40,広島,51,B1,4.83,26.17,5.18,35.90,16,57.14,65,0.00
大村,4,一般,1,4114,深澤達徳,43,東京,53,A2,5.31,31.96,4.00,16.67,61,0.00,12,0.00
大村,4,一般,2,4511,中岡健人,35,香川,58,B1,4.84,23.47,4.07,14.81,24,0.00,67,0.00
大村,4,一般,3,5086,本村　大,25,長崎,54,B1,4.20,23.73,5.07,28.95,11,57.14,59,0.00
大村,4,一般,4,3881,浦上拓也,51,大阪,52,B1,5.19,33.87,5.04,32.00,58,0.00,60,0.00
大村,4,一般,5,4486,野村　誠,38,群馬,52,A1,5.57,36.04,0.00,0.00,74,0.00,21,14.29
