レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
芦屋,1,サンライズＶ,1,4259,真庭明志,40,長崎,53,A2,5.28,31.90,6.00,41.46,27,28.57,28,33.15
芦屋,1,サンライズＶ,2,4173,岡谷健吾,42,広島,56,B1,4.83,25.56,5.04,30.77,1,38.46,25,38.22
芦屋,1,サンライズＶ,3,3642,大塚浩二,53,静岡,52,B1,4.11,19.10,3.25,0.00,25,30.27,11,31.43
芦屋,1,サンライズＶ,4,4103,山崎善庸,45,埼玉,53,B1,3.88,18.56,3.50,0.00,52,24.36,21,30.56
芦屋,1,サンライズＶ,5,3539,金子順一,56,山口,52,B1,3.86,14.43,4.41,27.59,35,31.11,16,38.66
芦屋,1,サンライズＶ,6,5382,山下心一,20,福岡,51,B2,1.37,0.00,1.00,0.00,56,43.59,29,41.49
芦屋,2,サンライズＷ,1,4718,北川太一,32,佐賀,52,A2,5.82,40.82,5.79,34.48,8,37.56,46,28.74
芦屋,2,サンライズＷ,2,4219,本岡勝利,43,広島,55,B1,3.85,16.67,4.00,14.29,39,31.91,37,45.81
芦屋,2,サンライズＷ,3,4567,上村慎太,37,山口,51,B1,3.86,18.42,4.43,20.00,29,32.74,58,30.51
芦屋,2,サンライズＷ,4,4643,近江翔吾,31,香川,53,A1,6.41,44.09,6.00,38.10,14,40.48,12,37.23
芦屋,2,サンライズＷ,5,5336,瀬川大地,19,山口,54,B2,1.23,0.00,1.24,0.00,45,39.08,35,46.84
芦屋,2,サンライズＷ,6,3804,中渡修作,50,福岡,53,B1,3.88,22.37,4.90,32.03,11,35.39,17,29.83
芦屋,3,サンライズＸ,1,4857,加藤翔馬,27,兵庫,56,A2,6.41,47.57,6.03,42.86,44,39.04,42,34.64
芦屋,3,サンライズＸ,2,4753,森　照夫,36,福岡,55,B1,4.33,19.28,5.17,37.04,15,41.88,23,37.64
芦屋,3,サンライズＸ,3,3556,田中信一,52,大阪,55,A1,6.34,46.21,6.37,42.11,7,28.74,34,28.09
芦屋,3,サンライズＸ,4,3284,渡邊伸太,57,佐賀,54,B1,5.47,34.45,4.89,25.45,17,30.46,65,35.14
芦屋,3,サンライズＸ,5,4991,宗行治哉,27,広島,52,A2,6.31,45.00,4.73,26.67,32,25.00,39,33.16
芦屋,3,サンライズＸ,6,3809,吉田　光,49,佐賀,50,B1,4.94,24.19,5.26,35.96,40,37.37,48,42.13
芦屋,4,サンライズＹ,1,4350,篠崎元志,38,福岡,53,A1,7.02,42.65,7.68,62.50,13,38.83,49,27.12
芦屋,4,サンライズＹ,2,4562,阪本勇介,37,岡山,56,B1,3.96,15.31,4.88,25.00,43,30.39,40,32.40
芦屋,4,サンライズＹ,3,4376,藤田靖弘,40,静岡,51,B1,5.67,39.23,6.21,44.12,19,25.14,20,39.06
