レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
唐津,1,予選,1,4448,青木玄太,33,滋賀,51,A2,6.69,50.41,6.16,39.47,35,39.29,87,28.71
唐津,1,予選,2,3627,井上恵一,51,福岡,51,B1,5.29,35.05,5.63,36.84,17,12.50,73,34.58
唐津,1,予選,3,3755,吉村和也,49,長崎,51,B1,4.43,22.67,4.28,18.52,19,38.46,76,44.55
唐津,1,予選,4,3153,前川竜次,56,佐賀,51,B1,4.42,19.81,4.82,23.81,36,34.48,53,30.28
唐津,1,予選,5,4299,中島浩哉,37,長崎,57,B1,4.77,26.96,4.73,17.50,37,41.67,43,32.08
唐津,1,予選,6,3875,廣中良一,43,山口,51,B1,4.14,20.83,4.57,31.91,43,32.00,75,39.29
唐津,2,予選,1,3300,川崎智幸,53,岡山,53,A2,6.03,43.48,2.85,0.00,45,55.17,34,23.85
唐津,2,予選,2,4472,尾嶋一広,33,兵庫,56,A1,6.45,44.59,6.08,52.00,34,34.48,32,44.95
唐津,2,予選,3,3722,西村秀樹,50,福岡,51,B1,4.01,15.07,4.12,3.85,15,16.00,65,27.88
唐津,2,予選,4,3883,山根大樹,46,広島,53,B1,3.78,16.67,5.00,25.93,53,41.38,79,33.93
唐津,2,予選,5,5142,常住　蓮,19,佐賀,51,B2,2.09,2.27,2.00,5.88,27,62.96,60,32.14
唐津,2,予選,6,3571,寺本武司,49,長崎,55,B1,3.85,17.89,3.51,8.89,47,25.93,80,35.58
唐津,3,予選,1,3574,大神康司,48,福岡,52,A2,6.12,41.35,5.95,47.37,69,41.18,40,33.33
唐津,3,予選,2,4581,吉村　誠,31,静岡,49,B1,5.65,35.87,0.00,0.00,26,33.33,33,25.93
唐津,3,予選,3,3912,川原正明,46,福井,51,A1,6.08,40.14,7.20,70.00,24,36.67,51,33.33
唐津,3,予選,4,3809,吉田　光,45,佐賀,50,B1,4.91,31.25,5.03,34.17,18,33.33,54,45.45
唐津,3,予選,5,4572,渡部　悟,32,大阪,52,B1,5.31,32.58,4.87,33.33,31,16.00,41,42.45
唐津,3,予選,6,4969,町田洸希,29,長崎,53,B1,4.16,17.02,2.15,0.00,50,25.00,81,39.25
唐津,4,予選,1,4073,大橋純一,39,静岡,53,A1,6.18,41.43,7.90,71.79,13,42.86,31,34.55
唐津,4,予選,2,3516,吉原聖人,52,広島,49,B1,4.46,25.23,4.42,26.32,21,29.63,70,44.44
唐津,4,予選,3,4153,佐々木巌,40,山口,57,B1,4.41,20.00,3.00,7.14,46,35.71,62,32.41
唐津,4,予選,4,4055,吉田俊彦,42,兵庫,53,A2,6.48,50.00,6.80,45.00,44,25.93,85,33.65
唐津,4,予選,5,3870,寺嶋　雄,44,福井,51,B1,4.40,24.00,4.71,25.00,12,11.54,77,25.23
唐津,4,予選,6,4513,河野真也,31,福岡,54,A2,5.55,32.99,6.54,50.00,29,29.63,56,28.44
唐津,5,予選特賞Ｂ,1,4213,重富伸也,36,長崎,52,B1,4.30,22.22,4.23,21.43,49,50.00,69,34.86
唐津,5,予選特賞Ｂ,2,3784,中島友和,44,佐賀,52,A2,5.90,43.75,5.93,41.30,16,34.62,50,42.34
唐津,5,予選特賞Ｂ,3,3875,廣中良一,43,山口,51,B1,4.14,20.83,4.57,31.91,43,32.00,75,39.29
唐津,5,予選特賞Ｂ,4,5121,定松勇樹,19,佐賀,51,B2,2.57,7.79,2.30,6.67,70,42.86,86,38.61
唐津,5,予選特賞Ｂ,5,3044,三宅爾士,59,福井,58,B1,4.29,18.84,0.00,0.00,25,19.23,49,30.09
唐津,5,予選特賞Ｂ,6,3458,東　健介,53,岡山,53,A2,5.24,33.33,5.50,37.50,11,67.86,67,41.90
唐津,6,予選,1,3153,前川竜次,56,佐賀,51,B1,4.42,19.81,4.82,23.81,36,34.48,53,30.28
