レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,一般,1,3444,香月大介,51,福岡,53,B1,3.84,19.23,3.29,21.43,74,25.75,30,21.05
大村,1,一般,2,4247,齊藤　優,38,徳島,55,B1,5.60,34.40,5.40,37.50,14,36.53,44,29.82
大村,1,一般,3,5045,平川香織,20,埼玉,46,B1,4.81,26.60,1.88,0.00,41,17.88,63,31.98
大村,1,一般,4,3949,今出晋二,44,岡山,57,B1,4.01,16.30,4.82,21.21,71,32.26,34,27.78
大村,1,一般,5,4138,中井俊祐,40,大阪,52,B1,4.89,28.95,3.86,14.29,24,27.49,28,35.12
大村,1,一般,6,5113,黒明花夢,21,岡山,50,B2,1.53,1.89,0.00,0.00,47,26.54,20,33.88
大村,2,一般,1,3819,大内裕樹,49,滋賀,55,B1,3.68,14.89,0.00,0.00,26,34.30,71,34.64
大村,2,一般,2,3491,富永　茂,53,福岡,52,B1,3.84,17.89,4.09,17.86,18,44.94,33,38.33
大村,2,一般,3,4346,前田健太,35,福岡,55,B1,4.65,24.79,3.38,7.69,32,25.75,12,25.79
大村,2,一般,4,4098,赤澤文香,38,岡山,47,B1,4.63,25.93,0.00,0.00,75,50.00,11,29.82
大村,2,一般,5,4056,小西英輝,42,福井,54,B1,4.57,22.12,5.22,27.78,27,36.42,75,36.57
大村,2,一般,6,3964,宮地博士,42,長崎,54,B1,4.43,21.36,4.63,21.52,16,20.39,17,39.20
大村,3,一般,1,4005,瀬川公則,43,山口,56,B1,3.95,25.00,6.00,46.43,54,27.91,45,39.44
大村,3,一般,2,5029,中　亮太,23,福岡,54,B1,5.69,42.34,3.59,18.52,53,31.46,18,27.81
大村,3,一般,3,3568,木村光宏,50,香川,53,A2,5.69,42.11,6.11,46.30,25,38.89,69,27.22
大村,3,一般,4,4853,前原　哉,26,岡山,46,B1,4.01,18.32,4.30,30.00,44,28.57,72,32.54
大村,3,一般,5,4343,村岡　賢,36,広島,55,B1,4.41,18.97,4.14,14.29,63,29.78,27,33.90
大村,3,一般,6,3743,林　美憲,46,徳島,52,A1,7.22,56.74,5.78,33.33,43,33.52,65,31.25
大村,4,一般,1,4137,君島秀三,40,滋賀,52,A1,6.54,45.07,6.47,52.94,35,34.30,15,40.33
大村,4,一般,2,4961,西橋奈未,24,福井,47,A2,6.83,51.26,4.10,10.00,21,31.14,39,32.42
大村,4,一般,3,4475,末永祐輝,33,山口,53,A2,6.31,43.51,6.22,44.44,28,29.27,66,35.88
大村,4,一般,4,3741,松尾基成,46,福岡,56,B1,4.21,22.32,4.98,34.48,46,28.92,74,30.29
大村,4,一般,5,4537,渡邉和将,31,岡山,51,A1,6.74,47.10,6.46,54.17,55,27.27,23,28.99
大村,4,一般,6,4241,大串重幸,36,長崎,54,B1,5.32,34.40,5.22,34.32,66,30.25,16,30.29
大村,5,一般,1,3711,江本真治,46,山口,53,A2,6.12,45.65,5.79,47.37,67,29.88,40,32.60
大村,5,一般,2,3949,今出晋二,44,岡山,57,B1,4.01,16.30,4.82,21.21,71,32.26,34,27.78
大村,5,一般,3,4657,江崎一雄,33,福岡,53,B1,4.85,27.16,5.47,35.29,39,35.26,53,34.64
大村,5,一般,4,3473,石川真二,50,福岡,53,A1,6.64,52.17,6.59,41.18,40,23.43,57,31.89
大村,5,一般,5,4909,薮内瑞希,25,岡山,44,B1,4.59,19.64,3.78,11.11,19,30.41,61,39.44
大村,5,一般,6,4189,川上　剛,39,福岡,53,A1,5.68,34.92,6.85,57.50,29,36.93,51,32.97
大村,6,一般,1,4593,小坂宗司,40,大阪,52,A2,5.82,36.97,5.94,41.18,56,25.63,29,35.96
大村,6,一般,2,4138,中井俊祐,40,大阪,52,B1,4.89,28.95,3.86,14.29,24,27.49,28,35.12
大村,6,一般,3,4056,小西英輝,42,福井,54,B1,4.57,22.12,5.22,27.78,27,36.42,75,36.57
大村,6,一般,4,4346,前田健太,35,福岡,55,B1,4.65,24.79,3.38,7.69,32,25.75,12,25.79
大村,6,一般,5,4600,井内将太,36,広島,52,B1,5.44,35.09,5.67,33.33,11,34.12,73,33.70
大村,6,一般,6,3257,田頭　実,54,福岡,51,A1,7.25,61.76,5.04,20.83,59,28.18,52,29.89
大村,7,一般,1,3300,川崎智幸,53,岡山,53,A1,6.46,48.08,7.55,68.97,17,30.23,64,29.45
大村,7,一般,2,4857,加藤翔馬,23,兵庫,56,A2,5.84,43.65,6.24,58.82,22,37.50,19,37.85
大村,7,一般,3,4247,齊藤　優,38,徳島,55,B1,5.60,34.40,5.40,37.50,14,36.53,44,29.82
大村,7,一般,4,5029,中　亮太,23,福岡,54,B1,5.69,42.34,3.59,18.52,53,31.46,18,27.81
大村,7,一般,5,4295,小坂尚哉,34,兵庫,53,A1,6.72,51.97,6.24,47.37,62,38.95,38,26.97
大村,7,一般,6,5165,小林愛実,20,岡山,47,B2,1.47,0.00,0.00,0.00,49,34.08,41,32.43
大村,8,一般,1,4653,小野達哉,35,大阪,52,A1,6.26,43.75,7.36,68.18,65,29.38,48,40.22
大村,8,一般,2,5045,平川香織,20,埼玉,46,B1,4.81,26.60,1.88,0.00,41,17.88,63,31.98
大村,8,一般,3,4553,坪口竜也,31,長崎,54,A2,6.52,49.25,6.26,43.11,12,46.34,32,27.22
大村,8,一般,4,4514,上條嘉嗣,31,大阪,53,A2,5.98,46.72,6.71,57.14,30,40.22,13,31.67
大村,8,一般,5,3491,富永　茂,53,福岡,52,B1,3.84,17.89,4.09,17.86,18,44.94,33,38.33
大村,8,一般,6,3484,芝田浩治,49,兵庫,53,A1,6.70,51.97,7.30,60.87,52,32.07,31,24.05
大村,9,準優勝戦,1,4537,渡邉和将,31,岡山,51,A1,6.74,47.10,6.46,54.17,55,27.27,23,28.99
大村,9,準優勝戦,2,3743,林　美憲,46,徳島,52,A1,7.22,56.74,5.78,33.33,43,33.52,65,31.25
大村,9,準優勝戦,3,4189,川上　剛,39,福岡,53,A1,5.68,34.92,6.85,57.50,29,36.93,51,32.97
大村,9,準優勝戦,4,4593,小坂宗司,40,大阪,52,A2,5.82,36.97,5.94,41.18,56,25.63,29,35.96
大村,9,準優勝戦,5,4961,西橋奈未,24,福井,47,A2,6.83,51.26,4.10,10.00,21,31.14,39,32.42
大村,9,準優勝戦,6,3819,大内裕樹,49,滋賀,55,B1,3.68,14.89,0.00,0.00,26,34.30,71,34.64
大村,10,準優勝戦,1,3473,石川真二,50,福岡,53,A1,6.64,52.17,6.59,41.18,40,23.43,57,31.89
大村,10,準優勝戦,2,4137,君島秀三,40,滋賀,52,A1,6.54,45.07,6.47,52.94,35,34.30,15,40.33
大村,10,準優勝戦,3,4600,井内将太,36,広島,52,B1,5.44,35.09,5.67,33.33,11,34.12,73,33.70
大村,10,準優勝戦,4,3300,川崎智幸,53,岡山,53,A1,6.46,48.08,7.55,68.97,17,30.23,64,29.45
大村,10,準優勝戦,5,4098,赤澤文香,38,岡山,47,B1,4.63,25.93,0.00,0.00,75,50.00,11,29.82
大村,10,準優勝戦,6,3568,木村光宏,50,香川,53,A2,5.69,42.11,6.11,46.30,25,38.89,69,27.22
大村,11,準優勝戦,1,3257,田頭　実,54,福岡,51,A1,7.25,61.76,5.04,20.83,59,28.18,52,29.89
大村,11,準優勝戦,2,4295,小坂尚哉,34,兵庫,53,A1,6.72,51.97,6.24,47.37,62,38.95,38,26.97
大村,11,準優勝戦,3,4653,小野達哉,35,大阪,52,A1,6.26,43.75,7.36,68.18,65,29.38,48,40.22
大村,11,準優勝戦,4,4475,末永祐輝,33,山口,53,A2,6.31,43.51,6.22,44.44,28,29.27,66,35.88
大村,11,準優勝戦,5,4853,前原　哉,26,岡山,46,B1,4.01,18.32,4.30,30.00,44,28.57,72,32.54
大村,11,準優勝戦,6,3711,江本真治,46,山口,53,A2,6.12,45.65,5.79,47.37,67,29.88,40,32.60
大村,12,一般,1,4857,加藤翔馬,23,兵庫,56,A2,5.84,43.65,6.24,58.82,22,37.50,19,37.85
大村,12,一般,2,4005,瀬川公則,43,山口,56,B1,3.95,25.00,6.00,46.43,54,27.91,45,39.44
大村,12,一般,3,4241,大串重幸,36,長崎,54,B1,5.32,34.40,5.22,34.32,66,30.25,16,30.29
大村,12,一般,4,4657,江崎一雄,33,福岡,53,B1,4.85,27.16,5.47,35.29,39,35.26,53,34.64
大村,12,一般,5,4514,上條嘉嗣,31,大阪,53,A2,5.98,46.72,6.71,57.14,30,40.22,13,31.67
大村,12,一般,6,4553,坪口竜也,31,長崎,54,A2,6.52,49.25,6.26,43.11,12,46.34,32,27.22
