レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
唐津,1,朝１戦一般,1,4424,松尾昂明,36,福岡,50,A1,6.57,47.79,6.27,47.92,19,30.64,85,32.89
唐津,1,朝１戦一般,2,4981,牧山敦也,24,佐賀,52,B1,4.38,24.39,4.28,19.67,37,33.60,73,35.62
唐津,1,朝１戦一般,3,4778,堤　啓輔,35,佐賀,49,B1,4.82,27.27,5.00,30.34,27,42.92,78,34.09
唐津,1,朝１戦一般,4,5119,真田翔磨,20,福岡,55,B2,1.26,0.00,1.32,0.00,23,40.91,70,39.53
唐津,1,朝１戦一般,5,4951,新田洋一,27,広島,55,B1,4.76,23.15,4.13,17.31,65,42.68,76,32.97
唐津,1,朝１戦一般,6,5181,森　智哉,23,岡山,53,B2,1.64,0.00,0.00,0.00,45,33.20,60,45.78
唐津,2,モー２ング一,1,4364,池永　太,36,福岡,54,A1,6.90,48.25,7.84,68.42,39,34.17,31,35.29
唐津,2,モー２ング一,2,4842,山下昂大,29,岡山,56,A2,4.91,23.08,4.88,35.29,16,36.45,65,40.22
唐津,2,モー２ング一,3,3775,泉　啓文,46,岡山,59,B1,4.98,32.56,4.63,27.91,25,28.63,41,35.71
唐津,2,モー２ング一,4,5131,江藤敦宏,22,福岡,53,B2,1.88,1.16,1.94,0.00,36,43.75,61,38.37
唐津,2,モー２ング一,5,5067,山田真聖,22,山口,56,B1,2.86,11.54,1.89,0.00,63,38.76,37,28.57
唐津,2,モー２ング一,6,5105,富田恕生,22,福岡,52,B1,2.45,2.99,1.80,0.00,38,34.71,88,32.56
唐津,3,３ライズ戦一,1,4463,三苫晃幸,35,福岡,55,A2,5.51,29.17,5.18,29.41,35,38.22,89,32.22
唐津,3,３ライズ戦一,2,4035,杉江浩明,42,愛知,51,B1,4.42,27.97,5.36,36.00,48,33.61,43,43.02
唐津,3,３ライズ戦一,3,3743,林　美憲,46,徳島,52,A1,7.61,64.29,7.65,75.00,12,26.32,47,29.55
唐津,3,３ライズ戦一,4,4343,村岡　賢,36,広島,53,B1,4.16,20.00,5.33,44.44,61,29.51,81,39.29
唐津,3,３ライズ戦一,5,4949,横田貴満,28,佐賀,52,B1,5.42,35.29,4.57,25.00,24,29.46,68,39.53
