レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,一般,1,4798,浜先真範,30,広島,52,A1,6.71,47.83,6.26,45.16,15,35.79,32,29.90
大村,1,一般,2,3944,山口裕二,44,長崎,53,A1,5.91,41.00,6.74,53.50,51,43.16,51,51.06
大村,1,一般,3,4828,松山将吾,29,滋賀,52,A1,6.24,46.36,6.05,41.03,25,46.74,61,28.87
大村,1,一般,4,4366,前沢丈史,38,東京,55,A1,6.50,47.20,6.00,44.44,34,33.70,40,42.86
大村,1,一般,5,4266,長田頼宗,38,東京,53,A1,7.29,54.70,6.81,31.25,60,29.00,68,28.42
大村,1,一般,6,4330,奈須啓太,40,福岡,52,A1,5.76,46.22,6.76,57.41,20,41.00,48,27.18
大村,2,一般,1,4522,古澤光紀,36,福岡,53,A1,6.29,47.78,6.83,45.83,23,35.35,67,30.77
大村,2,一般,2,4096,石橋道友,41,長崎,53,A1,6.88,52.94,6.97,56.00,62,31.13,53,29.55
大村,2,一般,3,4743,木村仁紀,31,滋賀,54,A1,6.19,41.24,6.14,44.83,36,32.65,75,36.78
大村,2,一般,4,4500,山田康二,35,佐賀,53,A1,6.83,40.83,7.52,51.92,38,26.47,54,40.24
大村,2,一般,5,3415,松井　繁,54,大阪,51,A1,7.14,47.41,7.36,40.00,21,35.05,27,37.50
大村,2,一般,6,4055,吉田俊彦,45,兵庫,53,A1,7.02,54.03,6.71,42.86,11,30.34,45,44.44
大村,3,一般,1,4762,藤原啓史,33,岡山,50,A1,7.58,54.07,6.77,51.16,12,34.74,46,36.90
大村,3,一般,2,4450,平高奈菜,36,香川,48,A1,6.08,43.14,6.52,37.93,44,32.71,17,40.57
大村,3,一般,3,4256,渡辺浩司,39,福岡,52,A1,6.85,54.10,6.17,33.33,29,29.79,74,40.37
大村,3,一般,4,4230,濱崎直矢,40,埼玉,54,A1,5.11,27.27,0.00,0.00,71,29.90,71,35.51
大村,3,一般,5,4269,杉山裕也,38,愛知,54,A1,7.11,55.37,8.15,80.00,17,48.08,60,33.33
大村,3,一般,6,4497,桑原　悠,36,長崎,52,A1,6.44,44.71,7.23,58.54,47,31.37,41,37.78
