レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
唐津,1,朝１戦予選,1,4416,三宅健太,35,広島,54,A2,5.06,35.34,4.89,33.33,25,36.49,50,24.32
唐津,1,朝１戦予選,2,5014,梶山涼斗,24,佐賀,52,B1,5.28,35.48,3.70,17.45,47,36.59,84,26.37
唐津,1,朝１戦予選,3,3459,中野和裕,55,佐賀,54,B1,4.30,23.68,4.86,24.59,15,38.46,49,30.15
唐津,1,朝１戦予選,4,4896,花本　剛,30,山口,57,B1,4.67,24.72,5.12,35.29,20,24.29,54,31.28
唐津,1,朝１戦予選,5,3273,石田　豪,56,広島,53,B1,4.94,27.55,5.12,30.77,12,28.75,56,29.57
唐津,1,朝１戦予選,6,3491,富永　茂,54,福岡,52,B1,3.87,17.65,3.44,9.30,32,31.51,39,30.59
唐津,2,モー２ング予,1,4679,植田太一,32,福岡,59,A2,5.10,32.98,4.33,21.21,64,21.05,34,33.51
唐津,2,モー２ング予,2,4593,小坂宗司,41,大阪,52,A1,6.64,47.92,7.63,68.42,21,30.59,64,31.00
唐津,2,モー２ング予,3,4179,広次　修,38,山口,52,B1,5.17,32.89,5.53,29.41,65,19.72,90,25.68
唐津,2,モー２ング予,4,3471,赤峰和也,52,佐賀,54,B1,4.00,19.00,4.10,19.51,33,40.79,37,31.77
唐津,2,モー２ング予,5,4749,山口貢輝,35,福岡,56,B2,3.98,26.83,4.35,25.00,46,46.05,57,32.99
唐津,2,モー２ング予,6,3508,久富政弘,50,佐賀,55,B1,4.59,26.47,5.19,33.63,41,62.67,66,41.08
唐津,3,３ライズ戦予,1,3814,金子貴志,45,福井,50,A2,5.64,39.39,5.63,33.33,38,27.50,52,35.83
唐津,3,３ライズ戦予,2,3709,田中浩之,47,山口,53,B1,4.15,22.34,3.25,9.38,57,23.17,35,31.44
唐津,3,３ライズ戦予,3,3161,古場輝義,61,大阪,53,A2,5.60,38.46,4.94,21.88,54,34.48,77,33.67
唐津,3,３ライズ戦予,4,3620,信濃由行,48,福井,54,B1,4.23,24.32,4.90,30.00,34,33.77,87,39.18
唐津,3,３ライズ戦予,5,3305,小野信樹,54,岡山,55,B1,3.39,17.57,4.38,21.43,28,43.84,46,37.17
唐津,3,３ライズ戦予,6,3627,井上恵一,52,福岡,55,B1,4.23,20.31,4.63,18.52,14,35.80,80,36.36
唐津,4,おは４戦予選,1,3548,室田泰史,51,福井,54,B1,6.14,42.65,6.48,44.83,60,35.14,45,32.24
唐津,4,おは４戦予選,2,4287,今井貴士,37,福岡,57,A1,6.49,49.64,6.55,46.77,40,24.19,81,32.99
唐津,4,おは４戦予選,3,5101,表　健太,25,福岡,54,B2,1.78,2.50,1.39,0.00,49,44.87,89,31.89
唐津,4,おは４戦予選,4,4445,宮地元輝,35,佐賀,56,A2,6.38,44.26,7.50,61.31,48,31.76,58,29.00
唐津,4,おは４戦予選,5,4771,下寺秀和,28,広島,54,A1,5.86,40.74,5.55,40.00,17,34.18,70,34.01
唐津,4,おは４戦予選,6,4664,東口　晃,38,福井,54,B1,4.37,25.74,0.00,0.00,75,16.67,32,27.96
唐津,5,予選特賞Ｂ,1,4485,楠原正剛,35,福岡,55,B1,5.44,34.92,5.73,45.45,31,34.18,72,38.66
唐津,5,予選特賞Ｂ,2,3251,平石和男,55,埼玉,51,A2,5.94,45.45,6.15,42.31,50,28.00,38,24.71
唐津,5,予選特賞Ｂ,3,3834,細川明人,47,岡山,56,B1,4.22,22.22,4.29,22.58,67,44.30,86,33.84
唐津,5,予選特賞Ｂ,4,3491,富永　茂,54,福岡,52,B1,3.87,17.65,3.44,9.30,32,31.51,39,30.59
唐津,5,予選特賞Ｂ,5,3869,井芹大志,46,福岡,54,B1,4.65,22.47,3.69,12.50,13,25.93,60,30.41
唐津,5,予選特賞Ｂ,6,4471,新田泰章,34,広島,52,A2,5.95,41.22,6.37,45.98,37,31.33,53,28.36
唐津,6,予選,1,5142,常住　蓮,21,佐賀,51,B1,4.85,23.17,3.52,11.90,27,46.48,85,26.20
唐津,6,予選,2,3471,赤峰和也,52,佐賀,54,B1,4.00,19.00,4.10,19.51,33,40.79,37,31.77
唐津,6,予選,3,4398,船岡洋一,34,広島,54,A1,6.81,48.33,5.66,44.83,66,16.18,78,29.95
唐津,6,予選,4,4718,北川太一,29,佐賀,52,B1,5.10,35.56,5.26,30.36,35,34.72,71,31.84
唐津,6,予選,5,3572,安田政彦,50,兵庫,54,A1,6.08,41.78,6.13,41.94,56,46.34,33,30.60
