レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
福岡,1,予選,1,3463,乙津康志,57,東京,52,B1,4.59,29.11,5.30,40.00,50,30.81,162,32.58
福岡,1,予選,2,4422,永井亮次,36,大阪,52,B1,4.93,34.48,4.90,35.00,14,38.37,123,36.23
福岡,1,予選,3,4234,野相弘司,41,福岡,59,B1,4.57,26.14,5.77,43.33,21,31.79,147,32.17
福岡,1,予選,4,4200,早川尚人,42,大阪,55,B1,4.14,19.00,4.86,26.15,32,35.17,145,33.05
福岡,1,予選,5,3566,川添英正,54,福岡,51,B1,4.92,27.55,4.83,27.27,44,30.85,116,37.41
福岡,1,予選,6,3313,本吉正樹,59,東京,56,B1,4.66,28.41,3.33,0.00,19,37.31,111,35.59
福岡,2,予選,1,4395,下河雅史,38,福岡,55,B1,5.70,36.27,5.42,27.08,34,30.64,163,39.53
福岡,2,予選,2,4521,小池公生,37,福岡,53,B2,5.28,28.00,6.21,43.96,54,29.69,101,43.38
福岡,2,予選,3,3226,浦田信義,59,東京,51,B1,4.26,22.22,5.26,31.58,24,41.91,109,29.13
福岡,2,予選,4,4099,吉永則雄,45,大阪,52,A1,7.00,58.62,5.64,27.27,46,29.37,142,32.03
福岡,2,予選,5,3863,海老澤泰,50,東京,58,A2,4.07,24.55,0.00,0.00,43,32.14,159,47.10
福岡,2,予選,6,4750,井上尚悟,37,大阪,51,B1,4.36,23.44,5.25,37.50,69,29.56,127,38.35
福岡,3,予選,1,5004,河野主樹,28,大阪,51,B1,5.84,39.25,5.14,40.00,53,31.19,166,36.30
福岡,3,予選,2,3256,三角哲男,57,東京,52,A1,6.50,48.25,6.22,47.83,40,36.69,153,29.51
福岡,3,予選,3,4389,伊藤喜智,39,大阪,52,A2,5.22,34.38,4.30,30.00,22,40.12,122,27.64
福岡,3,予選,4,4506,稗田聖也,36,福岡,53,A2,5.16,36.54,5.66,39.78,27,33.33,110,30.15
福岡,3,予選,5,4702,三浦敬太,37,東京,52,A1,6.18,48.72,5.43,34.78,16,37.31,156,34.09
福岡,3,予選,6,5308,藤森拓海,20,福岡,54,B2,2.24,3.66,1.92,4.08,74,38.46,115,31.54
福岡,4,予選,1,4875,大塚康雅,30,東京,51,B1,4.55,22.47,4.12,23.53,64,39.52,125,39.10
福岡,4,予選,2,4044,湯川浩司,45,大阪,52,A1,6.60,47.06,7.91,72.73,49,31.46,167,31.78
福岡,4,予選,3,4100,松田隆司,45,福岡,54,B1,5.16,36.79,6.03,40.32,63,24.56,104,24.24
福岡,4,予選,4,3576,白水勝也,51,福岡,52,A1,6.50,47.46,6.17,43.86,36,39.52,103,36.44
福岡,4,予選,5,4710,福田宗平,34,大阪,53,A1,6.05,41.44,6.33,41.18,20,32.92,169,30.00
福岡,4,予選,6,4792,杉村賢也,34,東京,52,B1,4.29,26.25,4.00,16.67,30,36.61,144,36.52
福岡,5,予選,1,5046,松山裕基,30,大阪,53,B1,4.28,23.68,5.00,34.62,48,38.36,131,28.85
福岡,5,予選,2,3574,大神康司,52,福岡,53,A2,5.12,35.37,6.38,52.69,17,39.55,133,36.84
福岡,5,予選,3,4610,佐藤大佑,34,東京,54,A2,5.17,37.35,6.20,45.00,38,33.74,154,30.30
福岡,5,予選,4,4086,寺本重宣,44,東京,50,A2,6.46,46.24,4.71,0.00,35,31.72,107,34.92
福岡,5,予選,5,5284,嘉手苅徹,25,福岡,52,B2,1.97,3.49,1.54,1.49,59,38.46,119,38.81
福岡,5,予選,6,4422,永井亮次,36,大阪,52,B1,4.93,34.48,4.90,35.00,14,38.37,123,36.23
福岡,6,予選,1,5007,近藤雄一,27,東京,53,B1,4.39,23.71,0.00,0.00,71,39.67,137,37.14
