レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
芦屋,1,予,1,4556,竹井奈美,30,福岡,47,A1,7.03,53.93,5.59,39.13,11,25.71,17,38.33
芦屋,1,予,2,4275,菅野はや,37,広島,52,B1,3.54,17.50,2.44,0.00,15,38.24,54,33.87
芦屋,1,予,3,3528,笠野友紀,49,愛知,48,B1,3.91,20.69,4.38,25.00,29,41.18,48,34.43
芦屋,1,予,4,4224,大橋栄里,38,福岡,49,B1,4.85,29.58,5.06,35.29,47,35.29,24,31.03
芦屋,1,予,5,4936,戸敷晃美,23,福岡,47,B2,5.00,32.50,3.13,7.55,41,54.55,21,30.51
芦屋,1,予,6,3674,岸　恵子,47,徳島,49,B1,5.55,43.48,6.53,42.11,30,31.25,66,35.94
芦屋,2,予,1,4433,川野芽唯,34,福岡,47,A2,6.05,38.17,6.51,44.68,64,28.13,27,45.76
芦屋,2,予,2,4765,野田部宏,30,福岡,52,B1,3.38,12.82,4.60,20.00,25,41.94,75,50.94
芦屋,2,予,3,3254,柳澤千春,53,香川,46,B1,4.54,24.71,4.80,20.00,6,45.95,23,45.76
芦屋,2,予,4,4399,松本晶恵,33,群馬,46,A1,7.05,54.95,7.79,62.07,38,44.44,15,30.51
芦屋,2,予,5,4874,池田奈津,26,福岡,50,B1,4.54,29.03,0.00,0.00,55,29.41,63,33.33
芦屋,2,予,6,3486,渋田治代,54,福岡,49,B1,4.65,23.08,2.60,0.00,14,22.86,50,33.93
芦屋,3,予,1,4045,佐々木裕,40,山口,46,A2,5.48,39.22,7.17,56.67,19,50.00,45,44.07
芦屋,3,予,2,4088,野田祥子,39,長崎,47,B1,4.71,32.56,3.65,13.51,50,32.43,38,29.23
芦屋,3,予,3,4530,小野生奈,31,福岡,45,A1,7.26,57.14,7.36,54.67,54,43.24,61,35.59
芦屋,3,予,4,3604,武藤綾子,49,福岡,47,B1,4.87,19.42,3.67,14.58,56,39.47,28,35.19
芦屋,3,予,5,4804,高田ひか,25,三重,49,A2,5.98,44.57,7.36,54.55,18,45.71,30,35.94
芦屋,3,予,6,3483,入船幸子,48,佐賀,42,B1,3.56,16.67,4.63,31.58,8,33.33,65,31.58
芦屋,4,予,1,3435,寺田千恵,51,岡山,45,A1,6.57,45.04,7.32,53.57,9,37.14,72,29.09
芦屋,4,予,2,4990,田中博子,23,福岡,51,B2,1.89,2.17,2.00,0.00,24,36.11,29,35.09
芦屋,4,予,3,4678,水野望美,31,愛知,46,A2,5.76,40.82,5.64,36.36,62,39.47,56,43.28
芦屋,4,予,4,4050,田口節子,39,岡山,45,A1,6.47,46.00,7.32,61.36,16,25.71,70,43.08
芦屋,4,予,5,4870,新田有理,28,広島,45,B1,4.46,24.00,3.47,6.67,63,42.86,64,44.64
芦屋,4,予,6,4844,村上奈穂,27,広島,48,B1,4.19,21.37,2.48,4.76,40,36.11,52,30.36
芦屋,5,予,1,3334,角ひとみ,51,広島,45,A2,5.42,34.78,5.40,32.00,1,38.89,18,35.94
芦屋,5,予,2,4011,堀之内紀,40,岡山,46,A1,6.03,47.47,5.63,25.00,5,28.57,57,40.32
芦屋,5,予,3,4924,中北　涼,27,長崎,45,B1,3.53,13.73,4.61,26.09,21,41.67,46,41.27
芦屋,5,予,4,3188,日高逸子,58,福岡,46,A1,6.37,45.45,6.55,46.27,13,57.89,58,32.00
芦屋,5,予,5,4590,渡邉優美,27,福岡,48,A2,6.13,44.44,6.42,39.47,4,37.14,59,29.51
芦屋,5,予,6,3528,笠野友紀,49,愛知,48,B1,3.91,20.69,4.38,25.00,29,41.18,48,34.43
芦屋,6,予,1,4014,片岡恵里,40,山口,49,B1,4.58,24.71,5.11,33.33,12,26.47,20,37.04
芦屋,6,予,2,3302,谷川里江,53,愛知,46,A2,5.62,37.40,5.66,37.74,27,55.88,13,32.81
芦屋,6,予,3,4556,竹井奈美,30,福岡,47,A1,7.03,53.93,5.59,39.13,11,25.71,17,38.33
芦屋,6,予,4,4123,細川裕子,38,愛知,47,A1,6.66,55.70,7.13,53.13,20,27.78,31,51.67
