レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,予選,1,3349,吉田一郎,56,長崎,52,B1,6.10,42.53,6.33,49.37,32,39.56,63,34.64
大村,1,予選,2,4126,吉本玲緒,44,広島,59,B1,3.47,18.18,3.20,13.33,60,32.18,20,35.06
大村,1,予選,3,4299,中島浩哉,41,長崎,57,B1,3.82,18.92,4.93,25.85,35,23.76,16,31.14
大村,1,予選,4,4747,山戸信二,38,長崎,52,B1,3.30,10.14,4.35,20.53,26,25.84,14,20.35
大村,1,予選,5,5238,笹木香吾,24,山口,55,B1,2.66,3.95,0.00,0.00,72,25.31,41,33.33
大村,1,予選,6,5167,小川竜太,23,埼玉,52,B1,3.93,21.25,6.23,46.15,74,45.09,13,35.06
大村,2,予選,1,4113,木村浩士,43,群馬,54,B1,4.38,25.00,5.00,28.57,75,36.52,48,32.18
大村,2,予選,2,4683,向井田直,33,広島,46,B1,4.59,26.32,4.68,28.00,71,29.61,27,38.86
大村,2,予選,3,4665,加藤啓太,40,愛知,51,B1,4.42,22.62,0.00,0.00,43,38.01,60,31.25
大村,2,予選,4,4705,吉川勇作,35,長崎,55,B1,4.17,23.40,4.39,25.77,63,33.15,19,31.61
大村,2,予選,5,5286,坂井滉哉,24,福岡,52,B2,2.43,6.15,1.89,0.00,28,31.79,39,32.02
大村,2,予選,6,4004,山本浩輔,46,長崎,53,B1,4.69,28.42,5.24,32.37,54,31.11,62,36.36
大村,3,予選,1,3503,堂原洋史,54,埼玉,53,B1,3.80,13.51,3.70,30.00,11,33.75,22,32.95
大村,3,予選,2,5170,佐藤太亮,23,岡山,51,B1,4.89,32.32,4.97,23.68,64,24.73,26,22.35
大村,3,予選,3,3787,天野　誠,52,岡山,54,B2,3.87,20.00,3.93,16.28,36,32.78,35,32.95
大村,3,予選,4,4682,大上卓人,33,広島,52,A1,6.81,49.57,6.46,46.15,51,36.69,74,37.71
大村,3,予選,5,4037,別府正幸,45,埼玉,54,A2,4.56,30.91,5.43,42.86,20,34.64,58,33.52
大村,3,予選,6,3945,橋口真樹,48,愛知,52,B1,4.96,22.06,3.22,11.11,18,35.39,72,31.61
大村,4,予選,1,3265,今村暢孝,59,福岡,51,A2,6.63,54.95,6.23,49.23,70,35.59,17,38.73
大村,4,予選,2,4839,四宮与寛,33,徳島,52,A1,5.80,43.10,5.25,34.38,52,29.89,61,30.90
大村,4,予選,3,4835,橋本　明,35,広島,54,B1,5.05,27.17,6.04,46.43,46,26.14,59,37.71
大村,4,予選,4,4790,柳内敬太,34,兵庫,51,A2,5.68,41.12,5.87,47.83,17,44.83,56,41.38
大村,4,予選,5,4487,三原　司,37,福岡,52,B1,4.91,22.99,3.56,16.00,61,39.88,24,22.47
大村,4,予選,6,3581,加木　郁,51,山口,54,B1,4.88,26.26,4.86,31.82,49,35.59,75,32.78
大村,5,予選,1,2878,富山弘幸,65,大阪,55,A2,5.83,38.24,4.88,29.41,40,44.19,34,31.03
大村,5,予選,2,4084,杉山正樹,44,愛知,56,A1,6.49,44.07,7.96,67.86,41,37.50,76,26.38
大村,5,予選,3,4126,吉本玲緒,44,広島,59,B1,3.47,18.18,3.20,13.33,60,32.18,20,35.06
大村,5,予選,4,4539,金子賢志,33,群馬,52,A2,5.69,41.53,0.00,0.00,68,22.62,25,35.63
大村,5,予選,5,4213,重富伸也,39,長崎,54,B1,4.53,29.59,4.63,24.43,73,35.59,71,34.29
大村,5,予選,6,3414,加瀬智宏,54,群馬,56,B1,5.11,35.37,6.11,45.71,31,24.00,18,34.09
大村,6,予選,1,4523,中村辰也,36,長崎,52,A2,5.62,41.03,6.21,46.09,25,40.00,64,38.86
大村,6,予選,2,4747,山戸信二,38,長崎,52,B1,3.30,10.14,4.35,20.53,26,25.84,14,20.35
大村,6,予選,3,4189,川上　剛,42,福岡,55,A1,6.45,47.58,6.92,54.69,34,39.43,12,34.66
大村,6,予選,4,4683,向井田直,33,広島,46,B1,4.59,26.32,4.68,28.00,71,29.61,27,38.86
大村,6,予選,5,4846,佐藤駿介,30,山口,51,B1,4.26,23.91,5.43,42.86,16,28.57,67,32.20
大村,6,予選,6,3621,天野晶夫,50,愛知,56,A1,6.22,39.83,6.45,36.36,57,26.63,38,47.43
大村,7,予選,1,3787,天野　誠,52,岡山,54,B2,3.87,20.00,3.93,16.28,36,32.78,35,32.95
大村,7,予選,2,4665,加藤啓太,40,愛知,51,B1,4.42,22.62,0.00,0.00,43,38.01,60,31.25
大村,7,予選,3,4497,桑原　悠,36,長崎,51,A1,6.57,43.00,7.25,57.22,62,31.82,30,34.46
大村,7,予選,4,3304,烏野賢太,56,徳島,51,A2,6.27,44.35,5.50,33.93,15,35.59,21,42.20
大村,7,予選,5,4268,和合俊介,38,福岡,59,B1,3.88,16.67,3.48,10.87,24,24.57,46,38.01
大村,7,予選,6,5167,小川竜太,23,埼玉,52,B1,3.93,21.25,6.23,46.15,74,45.09,13,35.06
大村,8,予選,1,4788,小池哲也,34,大阪,54,A1,6.54,48.72,6.02,45.65,55,33.33,32,30.68
大村,8,予選,2,4925,森　悠稀,31,兵庫,54,B1,5.04,30.28,5.50,30.00,30,21.08,29,32.76
大村,8,予選,3,3945,橋口真樹,48,愛知,52,B1,4.96,22.06,3.22,11.11,18,35.39,72,31.61
大村,8,予選,4,3265,今村暢孝,59,福岡,51,A2,6.63,54.95,6.23,49.23,70,35.59,17,38.73
大村,8,予選,5,4608,荒井翔伍,34,東京,54,A1,6.32,46.23,5.71,28.57,58,24.58,15,37.08
大村,8,予選,6,4004,山本浩輔,46,長崎,53,B1,4.69,28.42,5.24,32.37,54,31.11,62,36.36
大村,9,予選特賞,1,3898,平田忠則,47,福岡,54,A1,6.76,49.06,7.29,59.52,59,27.22,44,30.94
大村,9,予選特賞,2,4299,中島浩哉,41,長崎,57,B1,3.82,18.92,4.93,25.85,35,23.76,16,31.14
大村,9,予選特賞,3,3574,大神康司,51,福岡,52,A2,5.30,35.56,5.78,41.38,38,34.24,70,30.29
大村,9,予選特賞,4,4654,篠田優也,37,兵庫,55,A2,6.14,44.58,5.92,41.67,44,25.43,54,28.57
大村,9,予選特賞,5,4389,伊藤喜智,38,大阪,52,B1,5.30,30.77,4.53,23.33,39,41.28,28,35.43
大村,9,予選特賞,6,5286,坂井滉哉,24,福岡,52,B2,2.43,6.15,1.89,0.00,28,31.79,39,32.02
大村,9,予選特賞,1,4084,杉山正樹,44,愛知,56,A1,6.49,44.07,7.96,67.86,41,37.50,76,26.38
大村,9,予選特賞,2,3349,吉田一郎,56,長崎,52,B1,6.10,42.53,6.33,49.37,32,39.56,63,34.64
大村,9,予選特賞,3,4487,三原　司,37,福岡,52,B1,4.91,22.99,3.56,16.00,61,39.88,24,22.47
大村,9,予選特賞,4,3503,堂原洋史,54,埼玉,53,B1,3.80,13.51,3.70,30.00,11,33.75,22,32.95
大村,9,予選特賞,5,4189,川上　剛,42,福岡,55,A1,6.45,47.58,6.92,54.69,34,39.43,12,34.66
大村,9,予選特賞,6,3873,別府昌樹,47,広島,52,A2,5.50,36.04,4.76,23.53,53,29.55,51,44.51
大村,9,予選特賞,1,4682,大上卓人,33,広島,52,A1,6.81,49.57,6.46,46.15,51,36.69,74,37.71
大村,9,予選特賞,2,4846,佐藤駿介,30,山口,51,B1,4.26,23.91,5.43,42.86,16,28.57,67,32.20
大村,9,予選特賞,3,2878,富山弘幸,65,大阪,55,A2,5.83,38.24,4.88,29.41,40,44.19,34,31.03
大村,9,予選特賞,4,4113,木村浩士,43,群馬,54,B1,4.38,25.00,5.00,28.57,75,36.52,48,32.18
大村,9,予選特賞,5,4790,柳内敬太,34,兵庫,51,A2,5.68,41.12,5.87,47.83,17,44.83,56,41.38
大村,9,予選特賞,6,3304,烏野賢太,56,徳島,51,A2,6.27,44.35,5.50,33.93,15,35.59,21,42.20
大村,9,予選特賞,1,4839,四宮与寛,33,徳島,52,A1,5.80,43.10,5.25,34.38,52,29.89,61,30.90
大村,9,予選特賞,2,4497,桑原　悠,36,長崎,51,A1,6.57,43.00,7.25,57.22,62,31.82,30,34.46
大村,9,予選特賞,3,3621,天野晶夫,50,愛知,56,A1,6.22,39.83,6.45,36.36,57,26.63,38,47.43
大村,9,予選特賞,4,4037,別府正幸,45,埼玉,54,A2,4.56,30.91,5.43,42.86,20,34.64,58,33.52
大村,9,予選特賞,5,4788,小池哲也,34,大阪,54,A1,6.54,48.72,6.02,45.65,55,33.33,32,30.68
大村,9,予選特賞,6,4539,金子賢志,33,群馬,52,A2,5.69,41.53,0.00,0.00,68,22.62,25,35.63
唐津,1,朝１戦予選,1,4661,中島昂章,32,佐賀,51,A2,6.31,42.62,5.51,32.08,51,31.86,38,33.76
唐津,1,朝１戦予選,2,4422,永井亮次,35,大阪,51,B1,4.51,23.00,4.80,33.33,25,28.91,42,32.74
唐津,1,朝１戦予選,3,4202,浮田圭浩,41,岡山,55,B1,4.27,21.24,4.41,21.62,36,34.75,53,36.97
唐津,1,朝１戦予選,4,5004,河野主樹,27,大阪,52,B1,4.60,23.17,4.60,30.00,12,37.61,35,30.30
唐津,1,朝１戦予選,5,3928,林　恵祐,48,福岡,60,B1,3.53,11.11,4.59,21.74,26,32.77,77,33.05
唐津,1,朝１戦予選,6,4879,山崎鉄平,29,佐賀,53,B1,4.76,32.08,5.07,32.45,18,39.34,74,39.50
