レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,予選,1,4705,吉川勇作,32,長崎,54,B1,3.95,24.69,4.81,28.67,22,60.00,25,47.06
大村,1,予選,2,4054,福嶋智之,43,岡山,53,B1,4.42,24.59,4.00,14.29,35,50.00,41,13.64
大村,1,予選,3,4661,中島昂章,29,佐賀,52,B1,4.95,24.27,4.61,18.42,47,26.67,53,31.25
大村,1,予選,4,3974,深山祐二,44,佐賀,52,B1,4.42,27.10,4.53,22.50,55,13.33,26,20.00
大村,1,予選,5,3430,角浜　修,53,広島,54,B1,5.16,34.48,4.70,18.18,38,37.50,44,11.76
大村,1,予選,6,3789,和田敏彦,49,福岡,48,B2,3.42,17.39,3.04,12.00,46,18.75,50,38.89
大村,2,予選,1,4112,大久保信,41,佐賀,53,B1,4.54,23.68,5.44,32.47,44,35.29,15,47.06
大村,2,予選,2,4566,塩田北斗,33,福岡,54,A1,6.75,50.86,6.56,44.44,51,20.00,30,31.25
大村,2,予選,3,4649,和田操拓,37,滋賀,51,A2,6.04,45.00,5.32,36.84,45,33.33,19,50.00
大村,2,予選,4,5073,上原健次,25,福岡,53,B1,3.12,8.14,2.30,0.00,53,33.33,75,47.06
大村,2,予選,5,3819,大内裕樹,49,滋賀,56,B1,3.89,14.63,5.25,41.67,30,50.00,12,18.75
大村,2,予選,6,4072,森永　淳,40,佐賀,53,A1,6.70,50.00,6.78,52.33,43,18.75,33,26.32
大村,3,予選,1,4981,牧山敦也,25,佐賀,51,B1,4.46,25.00,3.65,20.00,28,33.33,13,29.41
大村,3,予選,2,3975,小野寺智,44,香川,52,A2,5.70,36.51,5.95,40.48,33,38.89,38,35.00
大村,3,予選,3,4106,坂井康嗣,41,佐賀,51,B1,4.74,28.32,4.27,13.64,59,41.18,43,33.33
大村,3,予選,4,4167,片岡秀樹,39,徳島,56,B1,4.48,22.58,5.23,26.92,32,46.43,27,14.29
大村,3,予選,5,5059,冨田　祥,24,香川,52,B1,2.39,6.82,2.31,12.50,39,43.75,22,42.86
大村,3,予選,6,3573,前本泰和,49,広島,52,A1,8.27,65.25,8.83,62.50,24,21.05,46,36.84
大村,4,予選,1,4105,松下直也,41,兵庫,53,B1,5.02,30.67,4.86,27.91,26,55.00,76,52.94
大村,4,予選,2,4151,下河誉史,38,福岡,58,A2,6.06,39.13,5.17,20.69,19,33.33,28,7.14
大村,4,予選,3,5093,浦野　海,19,福岡,53,B1,2.64,7.89,1.82,4.55,60,20.00,20,45.45
大村,4,予選,4,3780,魚谷智之,45,兵庫,51,A1,6.94,41.67,6.93,30.95,40,20.00,35,45.00
大村,4,予選,5,4802,中田達也,27,福岡,52,A1,6.41,45.95,6.43,50.00,56,14.29,36,31.58
大村,4,予選,6,4778,堤　啓輔,35,佐賀,50,B1,4.84,28.57,5.13,31.25,36,21.05,45,36.84
大村,5,予選,1,3998,冨成謙児,42,佐賀,53,B1,5.27,29.82,4.61,22.39,20,12.50,49,50.00
大村,5,予選,2,3795,金子龍介,48,兵庫,51,A1,7.86,66.44,7.75,66.67,58,15.38,34,30.00
大村,5,予選,3,5060,数原　魁,24,兵庫,52,B1,3.66,15.38,0.00,0.00,49,41.18,18,65.00
大村,5,予選,4,3789,和田敏彦,49,福岡,48,B2,3.42,17.39,3.04,12.00,46,18.75,50,38.89
大村,5,予選,5,4919,吉田翔悟,30,長崎,52,B1,5.03,30.97,5.04,30.70,31,17.65,48,37.50
大村,5,予選,6,4172,森定晃史,38,岡山,51,A1,6.08,44.23,6.86,55.17,27,33.33,14,0.00
大村,6,予選,1,4271,川崎公靖,39,広島,52,A2,4.57,25.00,4.50,10.00,16,17.65,16,40.00
大村,6,予選,2,4682,大上卓人,30,広島,52,A1,7.55,55.46,7.54,61.54,17,17.65,17,37.50
大村,6,予選,3,4112,大久保信,41,佐賀,53,B1,4.54,23.68,5.44,32.47,44,35.29,15,47.06
大村,6,予選,4,4705,吉川勇作,32,長崎,54,B1,3.95,24.69,4.81,28.67,22,60.00,25,47.06
大村,6,予選,5,3841,佐々木和,45,徳島,54,A2,5.86,37.60,4.00,20.00,23,22.22,52,31.58
大村,6,予選,6,4333,村田友也,37,徳島,65,B2,4.19,23.81,3.83,16.67,48,35.29,24,64.71
大村,7,予選,1,4515,藤田浩人,35,佐賀,54,A2,5.52,37.11,6.03,35.29,18,52.38,23,43.75
大村,7,予選,2,3974,深山祐二,44,佐賀,52,B1,4.42,27.10,4.53,22.50,55,13.33,26,20.00
大村,7,予選,3,3819,大内裕樹,49,滋賀,56,B1,3.89,14.63,5.25,41.67,30,50.00,12,18.75
大村,7,予選,4,3876,中辻崇人,44,福岡,52,A1,6.88,57.69,6.21,39.47,50,37.50,37,33.33
大村,7,予選,5,3919,村上　純,46,岡山,54,A2,5.04,34.45,7.02,61.02,34,33.33,39,18.75
大村,7,予選,6,5059,冨田　祥,24,香川,52,B1,2.39,6.82,2.31,12.50,39,43.75,22,42.86
大村,8,予選,1,4588,田中京介,30,福岡,56,A2,5.31,36.62,4.91,30.43,52,6.25,29,35.71
大村,8,予選,2,5073,上原健次,25,福岡,53,B1,3.12,8.14,2.30,0.00,53,33.33,75,47.06
大村,8,予選,3,3573,前本泰和,49,広島,52,A1,8.27,65.25,8.83,62.50,24,21.05,46,36.84
大村,8,予選,4,4521,小池公生,34,福岡,52,A2,5.12,31.71,5.88,37.50,54,15.38,47,12.50
大村,8,予選,5,4778,堤　啓輔,35,佐賀,50,B1,4.84,28.57,5.13,31.25,36,21.05,45,36.84
大村,8,予選,6,4661,中島昂章,29,佐賀,52,B1,4.95,24.27,4.61,18.42,47,26.67,53,31.25
大村,9,予選特賞,1,4566,塩田北斗,33,福岡,54,A1,6.75,50.86,6.56,44.44,51,20.00,30,31.25
大村,9,予選特賞,2,5014,梶山涼斗,23,佐賀,52,B1,3.75,13.16,1.50,0.00,57,53.33,21,41.67
大村,9,予選特賞,3,4054,福嶋智之,43,岡山,53,B1,4.42,24.59,4.00,14.29,35,50.00,41,13.64
大村,9,予選特賞,4,4012,中村有裕,41,滋賀,59,A2,5.38,38.38,4.55,27.27,37,20.00,51,44.00
大村,9,予選特賞,5,4295,小坂尚哉,34,兵庫,53,A1,6.40,45.21,6.39,48.86,21,47.62,31,41.18
大村,9,予選特賞,6,4106,坂井康嗣,41,佐賀,51,B1,4.74,28.32,4.27,13.64,59,41.18,43,33.33
大村,10,予選特賞,1,3780,魚谷智之,45,兵庫,51,A1,6.94,41.67,6.93,30.95,40,20.00,35,45.00
大村,10,予選特賞,2,4919,吉田翔悟,30,長崎,52,B1,5.03,30.97,5.04,30.70,31,17.65,48,37.50
大村,10,予選特賞,3,3284,渡邊伸太,53,佐賀,53,A2,5.93,44.44,6.05,33.33,29,26.32,54,44.00
大村,10,予選特賞,4,3841,佐々木和,45,徳島,54,A2,5.86,37.60,4.00,20.00,23,22.22,52,31.58
大村,10,予選特賞,5,3989,熊本英一,43,佐賀,56,B1,4.18,16.85,3.65,15.38,25,60.00,40,17.65
大村,10,予選特賞,6,4236,松村　敏,37,福岡,55,A1,6.50,51.46,7.53,65.79,41,56.25,32,6.25
大村,11,予選特選,1,3795,金子龍介,48,兵庫,51,A1,7.86,66.44,7.75,66.67,58,15.38,34,30.00
大村,11,予選特選,2,4271,川崎公靖,39,広島,52,A2,4.57,25.00,4.50,10.00,16,17.65,16,40.00
大村,11,予選特選,3,4072,森永　淳,40,佐賀,53,A1,6.70,50.00,6.78,52.33,43,18.75,33,26.32
大村,11,予選特選,4,4151,下河誉史,38,福岡,58,A2,6.06,39.13,5.17,20.69,19,33.33,28,7.14
大村,11,予選特選,5,4515,藤田浩人,35,佐賀,54,A2,5.52,37.11,6.03,35.29,18,52.38,23,43.75
大村,11,予選特選,6,3975,小野寺智,44,香川,52,A2,5.70,36.51,5.95,40.48,33,38.89,38,35.00
大村,12,予選特選,1,4682,大上卓人,30,広島,52,A1,7.55,55.46,7.54,61.54,17,17.65,17,37.50
大村,12,予選特選,2,3919,村上　純,46,岡山,54,A2,5.04,34.45,7.02,61.02,34,33.33,39,18.75
大村,12,予選特選,3,4521,小池公生,34,福岡,52,A2,5.12,31.71,5.88,37.50,54,15.38,47,12.50
大村,12,予選特選,4,4802,中田達也,27,福岡,52,A1,6.41,45.95,6.43,50.00,56,14.29,36,31.58
大村,12,予選特選,5,4172,森定晃史,38,岡山,51,A1,6.08,44.23,6.86,55.17,27,33.33,14,0.00
大村,12,予選特選,6,4649,和田操拓,37,滋賀,51,A2,6.04,45.00,5.32,36.84,45,33.33,19,50.00
唐津,1,朝１戦予選,1,4136,江夏　満,40,福岡,53,A1,6.48,50.43,6.06,37.74,52,36.88,35,26.97
唐津,1,朝１戦予選,2,4143,浦田晃嗣,40,佐賀,56,B1,5.24,27.96,4.72,22.94,58,30.77,41,35.11
唐津,1,朝１戦予選,3,4978,山田和佐,27,広島,55,B1,4.53,28.79,4.33,20.00,68,32.06,46,36.46
唐津,1,朝１戦予選,4,4355,小川広大,37,福岡,54,B1,4.45,23.58,4.21,31.58,49,37.08,73,34.94
