レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
唐津,1,一般,1,3822,平尾崇典,49,岡山,49,A1,6.61,44.54,7.27,56.67,30,32.35,84,25.87
唐津,1,一般,2,4808,松尾　拓,33,三重,49,A1,6.54,44.83,4.88,31.25,59,33.33,87,38.60
唐津,1,一般,3,4302,西野翔太,38,広島,53,A1,6.81,54.24,6.64,56.60,69,28.57,67,30.88
唐津,1,一般,4,4174,赤坂俊輔,39,長崎,51,A1,7.31,57.03,7.98,70.31,14,37.62,55,42.23
唐津,1,一般,5,3959,坪井康晴,44,静岡,52,A1,6.74,42.27,9.13,87.50,52,38.61,62,39.71
唐津,1,一般,6,4776,竹田和哉,28,香川,53,A1,6.14,45.71,6.47,47.37,36,37.36,68,37.44
唐津,2,一般,1,4074,柳沢　一,40,愛知,52,A1,7.10,46.08,0.00,0.00,73,32.86,35,31.65
唐津,2,一般,2,4049,荒川健太,41,三重,54,A1,6.47,45.79,6.78,44.44,28,35.87,71,33.48
唐津,2,一般,3,3779,原田幸哉,46,長崎,54,A1,6.74,44.12,6.44,37.04,22,28.00,42,35.06
唐津,2,一般,4,4669,井上　茂,36,福岡,52,B1,4.62,27.84,4.98,25.00,57,23.53,79,28.57
唐津,2,一般,5,4052,興津　藍,40,徳島,51,A1,6.54,44.64,7.89,71.43,71,41.43,86,34.21
唐津,2,一般,6,4888,金児隆太,34,群馬,51,A1,6.24,44.35,0.00,0.00,55,30.30,43,37.38
唐津,3,一般,1,3557,太田和美,49,大阪,55,A1,6.50,38.54,5.61,22.22,63,18.56,46,34.55
唐津,3,一般,2,4573,佐藤　翼,33,埼玉,54,A1,7.24,51.52,6.20,40.00,26,28.72,58,32.73
唐津,3,一般,3,4337,平本真之,37,愛知,55,A1,7.10,45.98,4.89,22.22,17,39.60,72,35.48
唐津,3,一般,4,4044,湯川浩司,42,大阪,53,A1,6.62,38.30,8.06,66.67,24,25.23,36,31.78
唐津,3,一般,5,4266,長田頼宗,36,東京,53,A1,7.26,55.05,0.00,0.00,41,58.88,47,33.77
唐津,3,一般,6,4348,宮崎　奨,36,香川,55,A1,6.37,48.31,5.50,40.00,54,32.71,56,28.04
唐津,4,一般,1,4042,丸岡正典,42,大阪,51,A1,7.03,47.52,8.00,71.43,32,31.91,63,34.98
唐津,4,一般,2,4661,中島昂章,30,佐賀,51,B1,5.54,33.04,4.53,19.19,19,21.43,50,26.47
唐津,4,一般,3,4566,塩田北斗,34,福岡,54,A1,7.82,67.23,6.88,46.34,67,45.19,51,47.96
唐津,4,一般,4,4290,稲田浩二,37,兵庫,51,A1,6.91,47.06,0.00,0.00,70,32.00,41,38.50
唐津,4,一般,5,4649,和田操拓,37,滋賀,51,A1,5.84,41.94,7.50,50.00,34,32.08,52,38.94
唐津,4,一般,6,4522,古澤光紀,34,福岡,53,A1,6.97,50.88,7.46,59.26,60,35.48,53,27.60
唐津,5,一般,1,4205,山口　剛,39,広島,53,A1,7.66,52.08,7.10,50.00,66,25.84,80,36.41
唐津,5,一般,2,4064,原田篤志,42,山口,51,A1,6.89,55.83,6.10,35.90,48,36.04,73,36.20
唐津,5,一般,3,4174,赤坂俊輔,39,長崎,51,A1,7.31,57.03,7.98,70.31,14,37.62,55,42.23
唐津,5,一般,4,3822,平尾崇典,49,岡山,49,A1,6.61,44.54,7.27,56.67,30,32.35,84,25.87
唐津,5,一般,5,4561,藤山翔大,31,大阪,53,A1,7.81,69.40,9.20,90.00,20,27.78,78,35.11
