レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
唐津,1,朝１戦,1,3522,長溝一生,52,佐賀,52,A2,6.30,43.52,6.01,46.45,53,32.84,39,45.39
唐津,1,朝１戦,2,3224,栗山繁洋,55,佐賀,53,B1,4.95,32.61,4.47,24.18,14,53.03,38,34.55
唐津,1,朝１戦,3,4996,中尾智博,27,佐賀,52,B2,2.70,6.98,2.08,2.91,11,51.32,31,33.33
唐津,1,朝１戦,4,3989,熊本英一,42,佐賀,58,B1,3.52,16.05,4.31,18.60,17,39.74,66,34.71
唐津,1,朝１戦,5,3508,久富政弘,49,佐賀,53,B1,5.05,33.64,5.34,34.07,59,33.78,76,42.86
唐津,1,朝１戦,6,3153,前川竜次,56,佐賀,52,B1,4.32,21.93,4.84,24.24,60,32.47,56,30.95
唐津,2,モー２ング戦,1,4006,小野勇作,42,佐賀,50,A1,5.75,38.82,5.79,39.36,13,43.59,57,29.24
唐津,2,モー２ング戦,2,4106,坂井康嗣,41,佐賀,51,A2,5.23,29.57,5.65,33.33,55,35.06,54,43.66
唐津,2,モー２ング戦,3,3998,冨成謙児,41,佐賀,53,B1,4.87,23.01,5.10,26.96,23,45.45,78,38.51
唐津,2,モー２ング戦,4,5084,末永和也,21,佐賀,53,B1,3.85,13.39,3.91,17.89,49,33.33,83,32.74
唐津,2,モー２ング戦,5,3617,竹田広樹,47,佐賀,55,B1,4.16,24.21,4.08,21.43,24,36.62,40,37.28
唐津,2,モー２ング戦,6,4873,蒲原健太,27,佐賀,53,B1,4.54,22.41,4.34,20.50,29,33.82,68,39.47
唐津,3,３ライズ戦,1,4822,百武　翔,28,佐賀,51,A2,5.55,33.59,5.57,36.97,61,28.99,42,26.92
唐津,3,３ライズ戦,2,4879,山崎鉄平,25,佐賀,54,B1,5.62,40.78,4.73,26.67,30,39.33,89,29.14
唐津,3,３ライズ戦,3,4503,上野真之,32,佐賀,53,A1,7.79,61.69,7.88,67.20,35,31.03,46,31.71
唐津,3,３ライズ戦,4,4778,堤　啓輔,35,佐賀,51,B1,4.23,20.00,4.67,25.86,21,39.19,75,41.25
唐津,3,３ライズ戦,5,5014,梶山涼斗,22,佐賀,52,B1,3.64,12.61,2.91,11.20,44,34.88,84,39.60
唐津,3,３ライズ戦,6,4949,横田貴満,28,佐賀,53,B1,4.80,25.71,3.86,16.80,16,46.97,69,30.49
唐津,4,おは４戦,1,3892,草場康幸,44,佐賀,52,A2,4.65,23.00,5.40,36.36,68,24.64,70,42.67
唐津,4,おは４戦,2,4552,杉山勝匡,31,佐賀,50,B1,4.16,20.79,4.89,36.25,65,39.73,51,32.96
唐津,4,おは４戦,3,3926,大古場貴,45,佐賀,51,B1,2.84,3.23,4.47,25.32,66,36.36,72,34.78
