レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,予選,1,3212,亀本勇樹,62,広島,59,B1,4.49,26.15,5.22,29.63,39,31.33,29,40.96
大村,1,予選,2,4902,山川雄大,31,兵庫,52,B1,4.60,26.67,5.11,36.84,53,46.99,12,27.38
大村,1,予選,3,4213,重富伸也,40,長崎,53,B1,4.17,23.46,4.64,24.77,73,40.96,39,40.23
大村,1,予選,4,3976,内田　圭,47,山口,54,B1,4.02,23.53,3.15,18.52,17,40.23,32,33.33
大村,1,予選,5,4417,服部　剛,37,静岡,54,B1,5.03,26.09,5.30,40.00,46,25.58,49,34.88
大村,1,予選,6,5335,森　陽多,19,長崎,47,B2,2.08,5.13,2.24,8.11,32,51.76,67,38.67
大村,2,予選,1,5138,村本大成,24,福岡,53,B1,3.03,9.68,2.35,7.69,35,23.75,26,36.05
大村,2,予選,2,5183,中野孝二,25,三重,54,B1,3.98,20.00,4.40,20.00,72,42.86,55,15.00
大村,2,予選,3,4853,前原　哉,29,岡山,45,B1,4.85,27.68,2.22,0.00,13,39.24,62,38.82
大村,2,予選,4,3800,牧　宏次,50,東京,53,B1,6.34,43.84,5.20,26.67,24,24.10,14,36.14
大村,2,予選,5,3934,鋤柄貴俊,47,愛知,53,B1,5.60,31.48,5.97,41.38,65,35.80,22,43.02
大村,2,予選,6,4638,小林遼太,34,福岡,54,B1,4.60,24.75,3.72,16.00,36,33.33,61,39.02
大村,3,予選,1,3809,吉田　光,49,佐賀,51,A2,5.18,32.46,4.87,28.21,55,27.16,76,28.21
大村,3,予選,2,5269,山口晃朋,23,静岡,52,B1,3.90,25.23,0.00,0.00,18,48.72,40,29.76
大村,3,予選,3,4228,吉田慎二,41,愛知,60,A2,5.72,42.39,6.12,47.06,52,42.17,73,29.27
大村,3,予選,4,3653,品川賢次,51,群馬,56,B1,3.42,8.70,0.00,0.00,56,30.49,59,32.94
大村,3,予選,5,4844,村上奈穂,31,広島,49,B1,4.41,19.18,4.16,24.00,63,23.46,45,44.00
大村,3,予選,6,3501,川上昇平,55,長崎,54,B1,3.91,19.75,5.51,35.97,64,29.76,11,28.24
大村,4,予選,1,5198,奥村明日,22,福岡,44,B1,4.22,19.12,2.87,6.67,23,38.10,41,29.41
大村,4,予選,2,4015,前野竜一,44,山口,58,A2,5.74,35.96,5.71,40.00,74,21.95,57,29.41
