レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
福岡,1,カタメン１一,1,3717,立間充宏,49,岡山,56,A1,5.55,36.07,6.88,53.73,27,0.00,106,0.00
福岡,1,カタメン１一,2,4674,池田剛規,36,福岡,53,B1,5.31,32.41,5.26,33.33,32,0.00,113,0.00
福岡,1,カタメン１一,3,5081,篠原飛翔,25,福岡,52,B1,4.60,21.77,5.44,34.93,69,0.00,115,0.00
福岡,1,カタメン１一,4,4918,川島拓郎,35,静岡,52,B1,4.72,25.30,0.00,0.00,36,0.00,103,0.00
福岡,1,カタメン１一,5,3508,久富政弘,52,佐賀,55,B1,4.18,21.19,5.27,29.76,29,0.00,132,0.00
福岡,1,カタメン１一,6,4803,飯田庄吾,30,福岡,56,B2,4.62,19.05,5.12,30.23,59,0.00,111,0.00
福岡,2,一般,1,5014,梶山涼斗,26,佐賀,54,B1,4.80,24.47,5.77,36.67,51,0.00,125,0.00
福岡,2,一般,2,3825,宮嵜隆太,50,福岡,61,B1,3.97,20.97,3.67,19.44,63,0.00,121,0.00
福岡,2,一般,3,5008,羽野　諒,27,福岡,53,B1,4.30,18.03,4.67,19.80,19,0.00,133,0.00
福岡,2,一般,4,4643,近江翔吾,31,香川,53,A1,6.83,48.72,6.41,37.84,49,0.00,128,0.00
福岡,2,一般,5,3471,赤峰和也,54,佐賀,53,B1,3.51,15.48,4.74,21.05,16,0.00,131,0.00
福岡,2,一般,6,3527,中嶋誠一,53,長崎,51,A2,5.01,28.99,5.98,40.98,43,0.00,137,0.00
福岡,3,カタメン３一,1,4740,齋藤達希,32,静岡,52,B1,4.70,27.96,0.00,0.00,18,0.00,117,0.00
福岡,3,カタメン３一,2,3553,平池仁志,52,香川,52,B1,4.53,25.69,5.40,24.00,60,0.00,102,0.00
福岡,3,カタメン３一,3,4427,秦　英悟,38,大阪,52,A1,6.72,45.69,5.94,41.18,21,0.00,118,0.00
福岡,3,カタメン３一,4,4555,富永大一,34,福岡,54,B1,5.03,30.23,4.58,23.38,12,0.00,108,0.00
福岡,3,カタメン３一,5,4638,小林遼太,33,福岡,54,B1,4.92,29.00,5.10,29.90,20,0.00,136,0.00
福岡,3,カタメン３一,6,3501,川上昇平,54,長崎,56,B1,4.76,24.18,5.00,30.38,46,0.00,138,0.00
福岡,4,一般,1,4753,森　照夫,35,福岡,56,B2,4.38,23.08,5.23,37.50,53,0.00,114,0.00
福岡,4,一般,2,5071,野見山拓,29,福岡,53,B1,5.21,33.33,5.11,33.96,35,0.00,134,0.00
福岡,4,一般,3,4864,小川日紀,34,福岡,53,B1,4.74,27.37,4.80,27.12,30,0.00,119,0.00
