レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
唐津,1,朝１戦予選,1,3606,川北浩貴,51,滋賀,51,A1,5.86,36.76,4.97,26.47,36,30.00,82,25.47
唐津,1,朝１戦予選,2,5004,河野主樹,27,大阪,51,B1,4.57,32.61,0.00,0.00,26,0.00,86,29.46
唐津,1,朝１戦予選,3,3463,乙津康志,56,東京,52,B1,4.53,22.78,0.00,0.00,38,30.00,79,34.71
唐津,1,朝１戦予選,4,3974,深山祐二,46,佐賀,52,B1,4.42,20.78,4.70,28.33,13,36.36,43,45.00
唐津,1,朝１戦予選,5,5244,黒田　剛,22,福岡,53,B2,2.00,1.52,2.11,0.00,63,0.00,49,24.11
唐津,1,朝１戦予選,6,3614,谷　勝幸,50,広島,55,B1,4.20,22.73,4.44,23.53,41,50.00,89,32.00
唐津,2,モー２ング予,1,4294,古賀繁輝,37,佐賀,54,A1,6.17,39.02,7.19,54.40,62,0.00,54,47.50
唐津,2,モー２ング予,2,3616,中村　真,50,福岡,54,A2,4.72,22.54,5.64,36.21,24,80.00,64,42.86
唐津,2,モー２ング予,3,4815,伏島祐介,33,東京,52,B1,4.82,23.86,0.00,0.00,58,0.00,76,43.80
唐津,2,モー２ング予,4,4003,表　憲一,45,福井,54,B1,5.61,32.79,6.18,31.82,70,0.00,41,27.03
唐津,2,モー２ング予,5,3491,富永　茂,55,福岡,53,B1,3.36,12.16,3.73,15.15,66,0.00,88,37.25
唐津,2,モー２ング予,6,3692,竹腰正樹,52,福井,52,B1,5.11,29.90,0.00,0.00,69,0.00,33,40.98
唐津,3,３ライズ戦予,1,3736,岡本　猛,49,大阪,53,A2,5.37,33.33,5.32,36.84,14,36.36,62,26.32
唐津,3,３ライズ戦予,2,3615,横田　茂,50,広島,52,B1,4.80,28.57,4.77,26.23,57,0.00,87,23.96
唐津,3,３ライズ戦予,3,5026,安河内健,28,佐賀,53,A1,5.59,34.18,5.85,45.65,15,60.00,72,22.69
唐津,3,３ライズ戦予,4,4182,吉田和仁,39,滋賀,55,B1,4.72,26.85,5.13,37.50,61,0.00,74,40.50
唐津,3,３ライズ戦予,5,4861,田中宏樹,35,福岡,53,B1,4.25,20.48,4.15,22.22,12,0.00,45,38.18
唐津,3,３ライズ戦予,6,3224,栗山繁洋,58,佐賀,53,B1,4.46,27.94,4.51,25.68,40,40.00,81,43.10
唐津,4,おは４戦予選,1,3489,大場　敏,56,静岡,51,A1,6.42,44.17,0.00,0.00,19,36.36,84,36.11
唐津,4,おは４戦予選,2,4578,藤山雅弘,34,大阪,53,A2,5.82,47.92,7.36,72.73,65,0.00,85,23.53
唐津,4,おは４戦予選,3,5133,堀越雄貴,24,東京,51,B1,4.61,23.81,4.40,20.00,30,80.00,90,25.00
唐津,4,おは４戦予選,4,4112,大久保信,43,佐賀,52,A2,5.66,38.64,5.55,35.48,37,10.00,53,33.90
唐津,4,おは４戦予選,5,4668,楠本晃嗣,38,福岡,51,B2,3.75,11.48,3.26,15.79,11,20.00,34,26.50
唐津,4,おは４戦予選,6,3714,梶原　正,48,福岡,56,B1,4.53,24.74,4.79,25.64,17,54.55,48,31.67
唐津,5,予選特賞Ｂ,1,3463,乙津康志,56,東京,52,B1,4.53,22.78,0.00,0.00,38,30.00,79,34.71
唐津,5,予選特賞Ｂ,2,4624,高田　明,38,佐賀,50,A2,5.61,36.56,6.72,50.33,21,60.00,70,31.97
唐津,5,予選特賞Ｂ,3,4257,古川　健,39,広島,51,A2,5.00,34.57,5.59,45.45,16,50.00,78,34.26
唐津,5,予選特賞Ｂ,4,3814,金子貴志,47,福井,51,B1,5.47,33.88,5.62,37.93,34,40.00,58,35.04
唐津,5,予選特賞Ｂ,5,3623,深川真二,49,佐賀,51,A1,6.98,49.02,8.03,73.10,64,0.00,57,40.87
唐津,5,予選特賞Ｂ,6,3488,柳田英明,56,東京,53,B1,3.27,11.11,4.67,33.33,29,11.11,52,28.04
唐津,6,予選,1,3613,角谷健吾,50,東京,52,A2,6.06,47.13,5.36,36.36,53,0.00,60,30.00
唐津,6,予選,2,5042,畑田汰一,24,埼玉,51,A2,5.92,40.59,6.70,50.00,39,30.00,35,29.69
