レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,予選,1,5086,本村　大,25,長崎,53,B1,3.83,20.83,5.10,28.83,24,22.86,55,4.35
大村,1,予選,2,5274,城間盛渚,22,福岡,52,B1,4.13,21.28,3.00,5.88,33,23.26,74,38.46
大村,1,予選,3,4164,岩永節也,42,長崎,52,B2,3.90,23.08,3.96,20.75,23,34.29,41,25.71
大村,1,予選,4,3637,齋藤和政,53,愛知,54,B1,4.12,20.37,5.53,35.29,61,41.67,11,20.00
大村,1,予選,5,5338,香月大輝,24,福岡,53,B2,1.85,4.26,2.88,12.50,48,36.36,73,35.00
大村,1,予選,6,3427,大賀広幸,57,山口,51,A2,5.18,33.01,4.55,27.27,14,15.63,12,21.05
大村,2,予選,1,4778,堤　啓輔,38,佐賀,52,A2,5.07,30.85,3.72,12.00,35,20.59,31,30.00
大村,2,予選,2,4174,赤坂俊輔,41,長崎,52,A1,6.44,46.62,6.80,51.71,36,29.73,19,30.23
大村,2,予選,3,5000,岡本翔太,29,山口,52,B1,4.61,23.47,4.35,15.00,66,33.33,76,32.56
大村,2,予選,4,4527,高野心吾,36,愛知,51,B1,3.80,19.15,4.33,22.22,74,11.11,54,45.24
大村,2,予選,5,4181,花本夏樹,41,三重,54,B1,4.55,24.24,2.88,12.50,72,38.89,40,31.58
大村,2,予選,6,5083,柳瀬幹太,25,山口,53,B1,4.23,18.75,3.61,12.20,21,43.59,52,28.57
大村,3,予選,1,4523,中村辰也,36,長崎,52,A2,6.13,43.27,6.21,46.49,16,37.21,24,25.71
大村,3,予選,2,4209,藤田竜弘,41,静岡,59,B1,5.39,33.07,0.00,0.00,64,28.95,26,24.14
大村,3,予選,3,4803,飯田庄吾,30,福岡,59,B1,3.43,9.33,3.00,5.26,25,28.95,23,42.86
大村,3,予選,4,4793,金子　萌,34,静岡,52,A2,5.51,38.26,0.00,0.00,59,19.35,39,27.78
大村,3,予選,5,3948,大町利克,48,大阪,52,B1,4.29,24.27,3.44,16.67,15,23.26,43,38.64
大村,3,予選,6,5312,川辺郭人,24,佐賀,53,B2,1.51,0.00,1.43,0.00,49,23.26,28,31.58
