レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,予選,1,3906,飯山晃三,43,長崎,58,B1,4.37,22.47,5.64,38.96,31,26.38,54,40.32
大村,1,予選,2,4705,吉川勇作,32,長崎,54,B1,3.66,19.10,4.94,29.71,23,43.39,21,36.04
大村,1,予選,3,5086,本村　大,21,長崎,53,B1,2.59,8.75,2.55,3.57,43,34.80,62,34.54
大村,1,予選,4,2912,尾崎鉄也,65,長崎,56,B1,3.87,23.71,4.66,28.45,66,30.60,33,37.56
大村,1,予選,5,4969,町田洸希,29,長崎,53,B1,4.16,17.76,3.61,18.10,44,27.81,55,26.32
大村,1,予選,6,4213,重富伸也,36,長崎,53,B1,3.84,16.82,4.86,28.83,58,45.31,22,21.77
大村,2,予選,1,3571,寺本武司,49,長崎,53,B1,3.95,21.25,4.67,29.35,40,26.74,68,35.57
大村,2,予選,2,4753,森　照夫,32,福岡,55,B2,4.37,23.17,5.33,26.67,20,36.92,16,31.98
大村,2,予選,3,3936,三瀬　譲,43,長崎,56,B1,3.52,19.42,4.51,25.95,19,28.95,58,35.75
大村,2,予選,4,4948,木場悠介,28,長崎,51,B1,5.03,28.33,4.64,24.26,60,35.05,49,36.36
大村,2,予選,5,4004,山本浩輔,43,長崎,52,B1,4.57,18.18,5.67,36.62,73,31.28,70,33.51
大村,2,予選,6,4171,榎　幸司,38,長崎,52,A1,6.33,42.48,7.01,54.17,36,40.63,34,27.33
大村,3,予選,1,4855,江頭賢太,25,長崎,52,B1,4.41,27.66,5.09,32.64,45,34.33,20,33.85
大村,3,予選,2,4919,吉田翔悟,30,長崎,52,B1,4.99,31.82,4.78,27.87,64,32.35,75,35.38
大村,3,予選,3,3349,吉田一郎,53,長崎,52,A1,6.56,49.53,6.81,52.45,26,34.72,24,23.78
大村,3,予選,4,4195,前川守嗣,39,福岡,57,A2,5.71,35.90,5.96,39.29,32,25.14,53,35.53
大村,3,予選,5,4873,蒲原健太,27,佐賀,53,B1,4.09,16.50,3.92,23.08,21,32.45,28,33.15
大村,3,予選,6,5107,松本真広,22,福岡,50,B2,1.68,0.00,1.64,0.00,53,31.82,35,45.31
大村,4,予選,1,3501,川上昇平,51,長崎,54,B1,4.78,25.88,5.07,34.09,54,27.22,43,40.76
大村,4,予選,2,5121,定松勇樹,19,佐賀,53,B1,5.72,39.13,1.27,0.00,14,37.84,36,38.02
大村,4,予選,3,4603,谷川将太,33,長崎,52,B1,4.92,24.37,5.02,24.82,56,26.16,56,32.07
大村,4,予選,4,3527,中嶋誠一,50,長崎,52,A2,5.82,39.17,6.09,40.83,11,37.37,48,41.24
大村,4,予選,5,4395,下河雅史,34,福岡,56,B1,5.09,29.41,5.53,41.18,47,24.86,25,39.18
大村,4,予選,6,4715,村上　遼,28,長崎,51,A1,6.48,49.21,6.36,45.30,13,40.63,13,32.34
大村,5,予選,1,3508,久富政弘,49,佐賀,54,B1,5.10,35.65,4.98,24.53,74,25.42,18,27.62
大村,5,予選,2,4497,桑原　悠,33,長崎,50,A1,7.58,61.29,7.78,65.63,17,28.50,12,25.15
大村,5,予選,3,3906,飯山晃三,43,長崎,58,B1,4.37,22.47,5.64,38.96,31,26.38,54,40.32
大村,5,予選,4,4241,大串重幸,36,長崎,54,B1,5.11,30.33,5.21,34.30,71,31.63,59,41.36
大村,5,予選,5,3616,中村　真,48,福岡,53,A2,5.20,32.85,5.55,45.24,15,33.16,15,42.79
大村,5,予選,6,4315,山崎昂介,36,長崎,53,B1,4.71,29.25,4.62,25.24,50,49.46,37,35.79
大村,6,予選,1,3574,大神康司,48,福岡,52,A2,6.01,42.76,5.62,41.54,69,31.12,52,32.82
大村,6,予選,2,4640,山ノ内雅,30,福岡,55,A2,6.39,51.64,5.11,33.33,46,28.34,60,40.21
大村,6,予選,3,4248,岡本　大,38,長崎,55,B1,4.36,20.00,5.14,25.88,35,36.79,30,20.99
大村,6,予選,4,4213,重富伸也,36,長崎,53,B1,3.84,16.82,4.86,28.83,58,45.31,22,21.77
大村,6,予選,5,4892,柴田直哉,30,福岡,51,B1,4.93,27.97,3.54,17.86,57,34.36,19,37.37
大村,6,予選,6,4070,中村亮太,40,長崎,52,A1,6.57,50.39,7.15,57.75,38,32.61,66,36.13
大村,7,予選,1,3944,山口裕二,42,長崎,52,A2,6.59,47.41,7.20,58.01,65,31.32,26,37.89
大村,7,予選,2,4873,蒲原健太,27,佐賀,53,B1,4.09,16.50,3.92,23.08,21,32.45,28,33.15
大村,7,予選,3,4004,山本浩輔,43,長崎,52,B1,4.57,18.18,5.67,36.62,73,31.28,70,33.51
大村,7,予選,4,4686,丸野一樹,29,滋賀,52,A1,7.44,53.03,7.00,50.00,34,30.43,67,41.36
大村,7,予選,5,4705,吉川勇作,32,長崎,54,B1,3.66,19.10,4.94,29.71,23,43.39,21,36.04
大村,7,予選,6,3777,樋口　亮,45,長崎,52,A2,5.38,38.17,6.11,47.33,63,28.34,45,38.02
大村,8,予選,1,4553,坪口竜也,32,長崎,54,A2,6.46,47.73,6.29,44.19,37,38.46,40,32.67
大村,8,予選,2,4395,下河雅史,34,福岡,56,B1,5.09,29.41,5.53,41.18,47,24.86,25,39.18
大村,8,予選,3,4855,江頭賢太,25,長崎,52,B1,4.41,27.66,5.09,32.64,45,34.33,20,33.85
大村,8,予選,4,4820,上野　励,29,福岡,56,B2,3.18,16.67,2.87,9.68,28,29.89,73,34.98
大村,8,予選,5,5048,眞鳥康太,26,長崎,55,B1,3.88,15.22,3.55,11.49,67,30.65,51,33.17
大村,8,予選,6,4352,下條雄太,35,長崎,53,A1,7.16,54.72,7.48,59.79,48,34.20,39,32.49
大村,9,予選,1,4096,石橋道友,39,長崎,53,A1,6.65,47.06,7.00,55.69,72,43.23,61,37.81
大村,9,予選,2,4474,渡辺　崇,33,福岡,56,A2,5.75,40.44,5.82,41.07,12,45.45,71,35.00
大村,9,予選,3,3501,川上昇平,51,長崎,54,B1,4.78,25.88,5.07,34.09,54,27.22,43,40.76
大村,9,予選,4,3508,久富政弘,49,佐賀,54,B1,5.10,35.65,4.98,24.53,74,25.42,18,27.62
大村,9,予選,5,4382,高山智至,36,滋賀,55,A2,4.94,28.41,0.00,0.00,70,37.82,27,32.31
大村,9,予選,6,4966,田川大貴,23,長崎,53,B1,5.09,31.96,4.54,23.37,68,31.16,31,24.40
大村,10,予選,1,4828,松山将吾,26,滋賀,51,A1,5.80,40.87,7.75,66.67,62,38.86,17,36.22
大村,10,予選,2,4241,大串重幸,36,長崎,54,B1,5.11,30.33,5.21,34.30,71,31.63,59,41.36
大村,10,予選,3,4195,前川守嗣,39,福岡,57,A2,5.71,35.90,5.96,39.29,32,25.14,53,35.53
大村,10,予選,4,5121,定松勇樹,19,佐賀,53,B1,5.72,39.13,1.27,0.00,14,37.84,36,38.02
大村,10,予選,5,4640,山ノ内雅,30,福岡,55,A2,6.39,51.64,5.11,33.33,46,28.34,60,40.21
大村,10,予選,6,4948,木場悠介,28,長崎,51,B1,5.03,28.33,4.64,24.26,60,35.05,49,36.36
大村,11,予選特選,1,3349,吉田一郎,53,長崎,52,A1,6.56,49.53,6.81,52.45,26,34.72,24,23.78
大村,11,予選特選,2,3527,中嶋誠一,50,長崎,52,A2,5.82,39.17,6.09,40.83,11,37.37,48,41.24
大村,11,予選特選,3,4553,坪口竜也,32,長崎,54,A2,6.46,47.73,6.29,44.19,37,38.46,40,32.67
大村,11,予選特選,4,3944,山口裕二,42,長崎,52,A2,6.59,47.41,7.20,58.01,65,31.32,26,37.89
大村,11,予選特選,5,3574,大神康司,48,福岡,52,A2,6.01,42.76,5.62,41.54,69,31.12,52,32.82
大村,11,予選特選,6,3616,中村　真,48,福岡,53,A2,5.20,32.85,5.55,45.24,15,33.16,15,42.79
大村,12,発祥地選抜,1,4497,桑原　悠,33,長崎,50,A1,7.58,61.29,7.78,65.63,17,28.50,12,25.15
大村,12,発祥地選抜,2,4171,榎　幸司,38,長崎,52,A1,6.33,42.48,7.01,54.17,36,40.63,34,27.33
大村,12,発祥地選抜,3,4096,石橋道友,39,長崎,53,A1,6.65,47.06,7.00,55.69,72,43.23,61,37.81
大村,12,発祥地選抜,4,4352,下條雄太,35,長崎,53,A1,7.16,54.72,7.48,59.79,48,34.20,39,32.49
大村,12,発祥地選抜,5,4715,村上　遼,28,長崎,51,A1,6.48,49.21,6.36,45.30,13,40.63,13,32.34
大村,12,発祥地選抜,6,4686,丸野一樹,29,滋賀,52,A1,7.44,53.03,7.00,50.00,34,30.43,67,41.36
唐津,1,朝１戦一般,1,4106,坂井康嗣,41,佐賀,52,A2,4.62,19.82,5.55,32.39,70,45.45,51,39.13
唐津,1,朝１戦一般,2,3989,熊本英一,42,佐賀,59,B1,4.33,23.17,4.37,20.39,52,39.02,54,54.17
唐津,1,朝１戦一般,3,3036,吉本正昭,63,山口,55,B1,3.55,14.29,4.27,23.08,32,28.13,79,25.00
唐津,1,朝１戦一般,4,3401,上田隆章,53,香川,55,B1,5.21,34.04,0.00,0.00,16,39.87,63,27.27
唐津,1,朝１戦一般,5,3456,松下　潤,49,徳島,53,B1,3.07,10.64,0.00,0.00,61,29.45,77,28.57
唐津,1,朝１戦一般,6,3982,福田　理,43,岡山,55,B1,5.02,28.80,3.33,12.50,42,26.19,60,57.14
唐津,2,モー２ング一,1,3960,菊地孝平,42,静岡,55,A1,6.97,49.50,8.63,50.00,15,23.91,58,18.18
唐津,2,モー２ング一,2,4124,池田雄一,39,静岡,52,A2,5.86,46.15,5.10,40.00,24,30.19,81,50.00
唐津,2,モー２ング一,3,4403,木下大將,36,福岡,52,B1,5.42,33.33,5.00,37.04,53,49.38,68,42.86
唐津,2,モー２ング一,4,3581,加木　郁,48,山口,52,B1,4.70,23.08,5.40,40.00,62,35.00,69,11.11
唐津,2,モー２ング一,5,3974,深山祐二,44,佐賀,53,B1,4.27,23.81,4.31,21.36,36,50.00,66,38.10
唐津,2,モー２ング一,6,5106,山崎　祥,22,山口,51,B2,2.10,2.82,0.00,0.00,59,23.49,52,35.00
唐津,3,３ライズ戦一,1,4515,藤田浩人,34,佐賀,54,A2,6.05,43.18,6.34,44.13,26,28.07,80,26.09
唐津,3,３ライズ戦一,2,3910,松下知幸,47,香川,50,B1,4.81,29.27,4.80,30.00,45,41.32,85,41.18
唐津,3,３ライズ戦一,3,3961,谷村一哉,42,山口,56,A1,6.76,54.29,6.08,44.74,11,37.75,55,47.83
唐津,3,３ライズ戦一,4,4116,川田正人,40,徳島,51,B1,5.20,29.06,5.35,41.18,54,31.88,31,33.33
唐津,3,３ライズ戦一,5,5152,丸山祐也,25,福岡,51,B2,1.30,0.00,1.24,0.00,18,35.54,65,27.27
唐津,3,３ライズ戦一,6,5105,富田恕生,22,福岡,53,B2,2.09,2.60,1.78,0.00,20,26.25,74,30.00
唐津,4,おは４戦一般,1,2903,山崎　毅,61,福岡,50,B1,4.84,20.45,0.00,0.00,63,35.88,71,36.36
唐津,4,おは４戦一般,2,4041,小林基樹,41,山口,55,B1,4.47,24.76,4.38,20.83,30,37.50,56,30.43
唐津,4,おは４戦一般,3,4418,茅原悠紀,33,岡山,56,A1,7.12,41.00,6.44,44.44,35,36.53,72,22.22
唐津,4,おは４戦一般,4,4776,竹田和哉,27,香川,53,A1,6.84,54.92,6.51,51.16,13,28.90,61,52.17
唐津,4,おは４戦一般,5,3233,小畑実成,54,岡山,52,A2,5.68,38.46,5.08,19.23,48,30.59,88,45.45
唐津,4,おは４戦一般,6,3432,宮迫暢彦,52,大阪,53,B1,4.67,23.89,0.00,0.00,47,32.16,76,46.15
唐津,5,一般,1,4896,花本　剛,29,山口,56,B1,4.71,27.37,4.32,21.05,68,27.95,83,41.67
唐津,5,一般,2,3975,小野寺智,44,香川,52,A2,5.95,36.36,5.25,28.57,27,45.28,87,26.09
唐津,5,一般,3,4356,長岡良也,37,兵庫,52,A1,6.84,49.29,6.66,44.83,67,22.90,70,40.00
唐津,5,一般,4,4821,妻鳥晋也,29,香川,57,A2,6.04,43.62,6.20,40.00,69,40.12,78,45.83
唐津,5,一般,5,4025,山本隆幸,43,兵庫,53,A1,6.81,53.90,7.38,62.50,23,40.24,75,26.32
唐津,5,一般,6,3539,金子順一,53,山口,53,B1,4.47,24.32,4.92,21.05,56,28.38,64,50.00
唐津,6,一般,1,3036,吉本正昭,63,山口,55,B1,3.55,14.29,4.27,23.08,32,28.13,79,25.00
唐津,6,一般,2,4216,星　栄爾,35,静岡,52,A1,5.78,38.46,6.76,48.65,21,37.11,67,31.58
唐津,6,一般,3,4571,菅　章哉,32,徳島,52,B2,7.10,57.50,7.87,60.00,12,20.13,62,30.43
唐津,6,一般,4,3903,白石　健,43,兵庫,53,A1,6.95,51.97,6.85,55.56,51,41.40,53,35.00
唐津,6,一般,5,4376,藤田靖弘,36,静岡,51,A2,5.64,40.91,6.13,50.00,38,32.54,57,25.00
唐津,6,一般,6,4226,村田浩司,38,山口,55,B1,4.38,23.31,3.91,17.14,49,33.53,32,0.00
唐津,7,一般,1,4020,川上清人,41,香川,64,B1,5.67,42.22,5.06,38.89,34,33.71,49,25.00
唐津,7,一般,2,4475,末永祐輝,33,山口,54,A2,6.37,44.63,5.41,29.63,40,26.99,82,9.52
唐津,7,一般,3,3910,松下知幸,47,香川,50,B1,4.81,29.27,4.80,30.00,45,41.32,85,41.18
唐津,7,一般,4,4106,坂井康嗣,41,佐賀,52,A2,4.62,19.82,5.55,32.39,70,45.45,51,39.13
唐津,7,一般,5,4852,川原祐明,26,香川,51,A1,6.15,38.71,6.60,40.00,14,40.85,84,19.05
