レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,予選,1,3527,中嶋誠一,52,長崎,52,A2,5.82,40.74,5.70,35.96,11,40.34,83,40.94
大村,1,予選,2,4759,今泉友吾,33,東京,52,A2,5.94,39.64,4.25,12.50,68,26.71,58,42.66
大村,1,予選,3,4553,坪口竜也,33,長崎,51,A2,5.89,40.43,6.09,37.37,59,40.83,61,45.03
大村,1,予選,4,4050,田口節子,42,岡山,45,A1,6.85,41.46,7.00,63.16,33,35.47,64,36.55
大村,1,予選,5,4446,和田兼輔,36,兵庫,52,A1,6.43,48.82,4.22,11.11,54,28.19,76,31.33
大村,1,予選,6,4661,中島昂章,31,佐賀,52,A2,5.96,37.21,5.01,29.41,49,35.67,44,39.86
大村,2,予選,1,4079,出畑孝典,44,福岡,54,A2,5.86,42.14,6.10,37.93,62,36.20,68,38.16
大村,2,予選,2,4948,木場悠介,30,長崎,51,A2,5.91,41.84,5.71,39.88,78,29.94,23,31.94
大村,2,予選,3,4302,西野翔太,40,広島,52,A2,6.49,47.86,6.33,49.18,47,33.33,15,38.67
大村,2,予選,4,4966,田川大貴,25,長崎,54,A2,5.54,35.58,5.66,35.44,57,35.47,84,30.61
大村,2,予選,5,4512,高野哲史,34,兵庫,52,A1,6.65,48.33,5.75,25.00,79,32.26,35,43.36
大村,2,予選,6,4075,中野次郎,41,東京,54,A1,7.04,55.36,6.43,25.71,81,29.68,19,41.10
大村,3,予選,1,4007,榮田将彦,44,山口,50,A2,4.26,23.53,6.14,57.14,63,41.14,69,31.51
大村,3,予選,2,4588,田中京介,32,福岡,55,A2,5.41,33.72,5.25,36.23,44,38.51,39,40.41
大村,3,予選,3,4704,河野　大,34,徳島,52,A1,5.98,43.07,5.58,34.25,51,46.15,12,37.23
大村,3,予選,4,4083,福島勇樹,43,東京,54,A2,6.57,51.30,0.00,0.00,23,33.33,21,36.49
大村,3,予選,5,4294,古賀繁輝,36,佐賀,57,A2,6.40,43.53,5.12,26.92,48,35.39,55,35.29
大村,3,予選,6,4030,森高一真,44,香川,49,A1,6.57,40.63,6.66,44.83,52,35.43,81,30.52
大村,4,予選,1,4134,杉山貴博,42,東京,54,A2,5.71,35.00,5.54,38.46,75,30.92,56,41.78
大村,4,予選,2,4887,富澤祐作,36,群馬,55,A2,5.73,38.39,5.50,40.00,26,38.07,27,38.62
大村,4,予選,3,3562,山下和彦,53,広島,52,A1,6.34,41.09,5.84,39.22,50,42.29,48,33.11
大村,4,予選,4,4607,鶴田勇雄,34,福岡,51,A2,5.46,33.63,5.50,32.61,19,34.34,37,32.21
大村,4,予選,5,4719,上條暢嵩,29,大阪,52,A1,7.07,44.72,7.50,41.18,58,36.36,71,36.42
大村,4,予選,6,5121,定松勇樹,21,佐賀,53,A1,7.08,54.74,5.46,39.02,55,35.96,47,30.56
大村,5,予選,1,4583,古田祐貴,33,香川,52,A2,5.87,35.11,5.64,26.23,53,30.00,24,32.39
大村,5,予選,2,4288,永田啓二,38,福岡,54,A2,6.96,57.81,7.23,53.13,34,36.42,34,35.53
大村,5,予選,3,3641,一瀬　明,51,東京,52,A1,5.91,40.20,5.44,11.11,15,38.55,60,38.00
大村,5,予選,4,3300,川崎智幸,55,岡山,54,A2,6.56,48.87,6.64,51.52,36,34.12,75,36.99
大村,5,予選,5,4503,上野真之,35,佐賀,52,A1,7.02,52.14,7.70,61.04,60,41.52,73,36.24
大村,5,予選,6,3304,烏野賢太,55,徳島,51,A2,5.84,36.30,6.18,42.86,22,40.88,20,34.01
大村,6,予選,1,4798,浜先真範,29,広島,52,A2,6.59,48.51,6.57,52.38,46,29.34,66,32.41
大村,6,予選,2,4762,藤原啓史,33,岡山,51,A1,6.80,52.94,6.40,46.51,66,34.34,51,32.00
大村,6,予選,3,4427,秦　英悟,37,大阪,51,A2,7.23,55.64,8.25,50.00,12,32.92,57,32.68
大村,6,予選,4,4759,今泉友吾,33,東京,52,A2,5.94,39.64,4.25,12.50,68,26.71,58,42.66
大村,6,予選,5,4504,前田将太,35,福岡,54,A1,7.79,61.34,7.19,53.93,21,36.69,40,31.82
大村,6,予選,6,4966,田川大貴,25,長崎,54,A2,5.54,35.58,5.66,35.44,57,35.47,84,30.61
大村,7,予選,1,4108,吉村正明,43,山口,51,A1,6.76,53.78,8.11,73.68,17,29.68,14,35.51
大村,7,予選,2,4661,中島昂章,31,佐賀,52,A2,5.96,37.21,5.01,29.41,49,35.67,44,39.86
大村,7,予選,3,4075,中野次郎,41,東京,54,A1,7.04,55.36,6.43,25.71,81,29.68,19,41.10
大村,7,予選,4,4007,榮田将彦,44,山口,50,A2,4.26,23.53,6.14,57.14,63,41.14,69,31.51
大村,7,予選,5,4498,宮本夏樹,35,長崎,53,A2,6.23,49.12,5.76,40.85,38,38.55,16,33.56
大村,7,予選,6,4437,中田元泰,36,香川,55,A2,6.49,46.55,6.26,46.97,56,27.27,26,38.93
大村,8,予選,1,4512,高野哲史,34,兵庫,52,A1,6.65,48.33,5.75,25.00,79,32.26,35,43.36
大村,8,予選,2,4030,森高一真,44,香川,49,A1,6.57,40.63,6.66,44.83,52,35.43,81,30.52
大村,8,予選,3,3999,大瀧明日,43,愛知,46,A2,6.40,44.35,7.45,63.64,45,29.45,63,42.00
