レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,予選,1,5048,眞鳥康太,29,長崎,55,B1,5.39,32.61,4.53,21.21,40,0.00,13,0.00
大村,1,予選,2,4969,町田洸希,32,長崎,52,B1,4.59,24.21,4.65,26.02,67,42.86,26,23.08
大村,1,予選,3,5107,松本真広,24,福岡,49,B1,3.58,13.75,2.44,7.41,13,8.33,74,57.14
大村,1,予選,4,5105,富田恕生,24,福岡,53,B1,4.73,23.46,4.00,27.27,43,28.57,33,0.00
大村,1,予選,5,5196,鰐部太空,21,愛知,54,B1,4.46,18.75,0.00,0.00,14,42.86,63,16.67
大村,1,予選,6,5154,村松栄太,27,広島,52,B1,3.45,10.81,1.96,4.00,60,16.67,66,57.14
大村,2,予選,1,5085,中村栄治,24,福井,51,B1,4.66,21.88,5.00,28.57,44,57.14,39,22.22
大村,2,予選,2,5011,高木圭大,26,長崎,53,B1,3.87,19.10,3.67,12.50,71,37.50,41,75.00
大村,2,予選,3,4977,馬野　耀,29,大阪,55,A2,5.68,37.18,5.64,24.00,48,14.29,21,35.71
大村,2,予選,4,4991,宗行治哉,25,広島,51,B1,5.14,33.66,5.24,34.55,62,57.14,62,62.50
大村,2,予選,5,5055,眞鳥章太,27,長崎,52,B1,4.95,33.96,4.74,27.46,49,0.00,69,33.33
大村,2,予選,6,5275,松田淳平,21,三重,53,B1,2.47,2.74,0.00,0.00,61,66.67,43,33.33
大村,3,予選,1,5031,渡辺空依,25,福岡,53,B1,3.31,8.33,2.00,0.00,54,50.00,16,25.00
大村,3,予選,2,5099,原田俊法,27,広島,50,B2,2.34,8.62,0.00,0.00,64,0.00,24,25.00
大村,3,予選,3,4966,田川大貴,25,長崎,54,A2,5.45,35.51,5.69,35.50,69,57.14,72,50.00
大村,3,予選,4,4824,松井洪弥,30,三重,51,A2,5.92,40.82,5.63,37.50,46,14.29,25,42.86
大村,3,予選,5,4986,西山祐希,26,兵庫,52,B1,3.65,13.51,0.00,0.00,75,42.86,68,0.00
大村,3,予選,6,5166,仲道大輔,23,愛知,51,B1,5.31,33.78,3.29,0.00,76,0.00,23,28.57
大村,4,予選,1,5172,田村　慶,22,徳島,52,B1,3.75,16.47,0.00,0.00,63,16.67,30,38.46
大村,4,予選,2,4914,吉田裕平,26,愛知,50,A1,7.31,55.32,6.85,51.85,36,28.57,64,42.86
大村,4,予選,3,5002,上田健太,27,愛知,53,A2,5.97,39.47,5.33,33.33,45,42.86,14,23.08
大村,4,予選,4,5060,数原　魁,26,兵庫,51,A2,5.17,30.12,4.78,22.22,17,76.92,35,22.22
大村,4,予選,5,5261,岡　暢祐,25,長崎,51,B2,1.31,0.00,1.31,0.00,11,27.27,44,57.14
大村,4,予選,6,5276,大島隆乃,21,福岡,52,B2,2.09,2.30,2.11,0.00,38,14.29,18,35.71
大村,5,予選,1,5082,一色凌雅,24,愛知,58,B1,4.46,23.88,4.00,26.32,47,16.67,37,30.77
大村,5,予選,2,4983,前田篤哉,26,愛知,52,A1,5.96,40.00,7.00,50.00,50,50.00,73,0.00
