レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
唐津,1,朝１戦一般,1,4287,今井貴士,38,福岡,55,A1,6.85,52.90,6.37,43.42,56,46.46,67,28.49
唐津,1,朝１戦一般,2,4126,吉本玲緒,43,広島,58,B1,3.64,16.35,4.04,20.41,68,23.60,46,30.89
唐津,1,朝１戦一般,3,5207,高山敬悟,25,福岡,54,B2,2.00,2.33,1.00,0.00,54,37.62,86,39.13
唐津,1,朝１戦一般,4,3815,森岡満郎,46,岡山,56,B1,4.89,29.70,4.59,21.25,32,32.69,83,39.15
唐津,1,朝１戦一般,5,4724,吉田祐貴,37,佐賀,53,B1,4.38,26.26,4.73,29.20,43,34.23,37,26.04
唐津,1,朝１戦一般,6,5268,山本幸也,22,福岡,58,B2,1.26,0.00,0.00,0.00,64,29.76,61,30.34
唐津,2,モー２ング一,1,4102,益田啓司,43,福岡,51,A1,6.75,50.77,7.58,66.27,16,40.66,82,37.22
唐津,2,モー２ング一,2,3473,石川真二,52,福岡,52,A1,6.55,46.50,7.78,65.00,49,17.65,31,28.33
唐津,2,モー２ング一,3,5060,数原　魁,25,兵庫,51,B1,4.69,25.24,2.88,8.33,66,34.04,72,25.84
唐津,2,モー２ング一,4,3788,一宮稔弘,51,徳島,53,B2,5.68,37.76,6.11,31.58,70,34.31,65,30.16
唐津,2,モー２ング一,5,3949,今出晋二,46,岡山,58,B1,4.54,22.11,4.56,21.95,50,35.40,84,30.43
唐津,2,モー２ング一,6,3901,松田憲幸,45,山口,51,B1,5.05,35.71,5.55,42.55,33,32.74,70,35.60
唐津,3,３ライズ戦一,1,4892,柴田直哉,32,福岡,53,A2,5.57,38.52,5.17,36.67,53,44.55,43,33.33
唐津,3,３ライズ戦一,2,4708,半田尚也,33,広島,55,B1,4.23,14.94,3.35,0.00,36,51.35,74,38.59
唐津,3,３ライズ戦一,3,4351,里岡右貴,36,福岡,55,A1,6.52,50.00,6.87,53.23,48,28.70,50,35.53
唐津,3,３ライズ戦一,4,3891,谷口健一,47,福井,55,B1,4.30,23.96,4.50,25.00,47,30.09,49,29.69
唐津,3,３ライズ戦一,5,4097,貫地谷直,40,広島,56,B1,4.65,19.12,4.00,22.22,69,48.96,40,37.97
唐津,3,３ライズ戦一,6,3870,寺嶋　雄,47,福井,51,B1,4.60,27.68,4.51,22.86,63,23.21,55,32.80
唐津,4,おは４戦一般,1,5085,中村栄治,23,福井,51,B1,4.00,15.91,3.89,22.22,59,33.61,75,32.80
唐津,4,おは４戦一般,2,4299,中島浩哉,40,長崎,56,B1,3.80,12.31,4.51,22.54,61,35.24,93,37.10
唐津,4,おは４戦一般,3,4718,北川太一,30,佐賀,51,A2,6.13,46.02,5.49,37.84,29,42.55,66,28.50
唐津,4,おは４戦一般,4,4413,水摩　敦,36,福岡,51,A1,6.25,45.05,6.23,48.33,25,28.30,69,38.80
唐津,4,おは４戦一般,5,3024,西島義則,61,広島,56,A1,7.62,69.13,7.71,71.43,40,33.98,77,32.82
唐津,4,おは４戦一般,6,5278,田中駿兵,20,徳島,52,B2,1.90,0.00,0.00,0.00,28,25.00,56,33.51
唐津,5,一般,1,5126,山下大輝,26,兵庫,51,B1,4.20,18.45,5.00,25.00,39,36.19,32,32.80
唐津,5,一般,2,5084,末永和也,23,佐賀,52,A1,7.14,60.14,5.76,40.49,12,39.39,47,30.65
唐津,5,一般,3,4126,吉本玲緒,43,広島,58,B1,3.64,16.35,4.04,20.41,68,23.60,46,30.89
唐津,5,一般,4,3684,清水攻二,48,山口,52,A2,5.46,33.04,5.42,38.00,27,45.05,64,29.84
唐津,5,一般,5,3576,白水勝也,50,福岡,51,A1,6.64,47.26,5.86,32.65,22,26.09,59,29.03
唐津,5,一般,6,4983,前田篤哉,26,愛知,52,A2,6.20,46.71,6.89,57.89,45,43.27,36,33.87
唐津,6,一般,1,4635,峰重力也,32,岡山,55,B1,4.55,28.41,0.00,0.00,44,38.39,78,31.22
