レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
唐津,1,朝１戦一般,1,4073,大橋純一,40,静岡,52,A1,6.27,42.73,6.88,59.38,46,40.43,58,29.94
唐津,1,朝１戦一般,2,3501,川上昇平,52,長崎,54,B1,4.98,28.70,3.85,12.12,55,36.73,60,34.18
唐津,1,朝１戦一般,3,3441,土屋太朗,52,群馬,53,B1,5.28,36.36,3.22,11.11,21,31.11,77,30.77
唐津,1,朝１戦一般,4,3832,下田哲也,47,香川,53,B1,4.98,25.49,5.00,27.03,24,30.43,88,35.17
唐津,1,朝１戦一般,5,4039,村上功祐,42,大阪,58,B1,5.63,38.71,5.49,34.69,48,22.22,80,35.90
唐津,1,朝１戦一般,6,3815,森岡満郎,45,岡山,55,B1,4.83,32.61,4.98,25.00,61,33.33,45,30.72
唐津,2,モー２ング一,1,3988,古川誠之,43,愛知,56,A1,5.99,41.58,5.89,47.37,71,57.89,40,33.77
唐津,2,モー２ング一,2,3550,都築正治,50,愛知,54,A1,5.70,40.43,8.30,80.00,68,38.24,65,33.12
唐津,2,モー２ング一,3,3224,栗山繁洋,56,佐賀,54,B1,5.04,31.65,4.64,25.23,38,35.42,54,28.95
唐津,2,モー２ング一,4,4587,木田峰由,30,福井,51,B1,5.82,42.71,6.31,55.17,33,46.67,61,34.18
唐津,2,モー２ング一,5,4331,三好勇人,38,香川,55,B1,5.01,26.87,5.61,33.33,62,31.11,53,29.56
唐津,2,モー２ング一,6,4511,中岡健人,32,香川,58,B1,4.66,24.47,5.12,17.65,31,37.50,36,36.71
唐津,3,３ライズ戦一,1,4564,山本景士,34,広島,52,A2,5.25,31.86,5.54,34.62,56,48.00,41,35.44
唐津,3,３ライズ戦一,2,4731,間野兼礼,32,愛知,53,B1,5.34,34.41,0.00,0.00,20,22.22,85,29.87
唐津,3,３ライズ戦一,3,4857,加藤翔馬,24,兵庫,55,A2,6.18,42.74,5.00,33.33,32,25.58,56,30.13
唐津,3,３ライズ戦一,4,3211,北川敏弘,59,佐賀,55,B1,4.95,27.63,4.75,23.13,35,44.44,70,35.44
唐津,3,３ライズ戦一,5,4669,井上　茂,36,福岡,53,B1,4.73,30.49,5.63,31.43,69,33.33,37,32.68
唐津,3,３ライズ戦一,6,3775,泉　啓文,47,岡山,59,B1,4.77,28.87,5.16,31.11,17,41.86,78,30.52
唐津,4,おは４戦一般,1,3901,松田憲幸,44,山口,52,B1,4.86,31.40,5.50,39.29,58,49.02,31,34.62
唐津,4,おは４戦一般,2,3273,石田　豪,56,広島,52,B1,4.70,24.39,4.93,27.78,41,76.60,76,35.44
唐津,4,おは４戦一般,3,3813,佐藤大介,45,愛知,53,A1,6.21,41.57,6.43,47.62,15,40.43,86,33.96
唐津,4,おは４戦一般,4,3777,樋口　亮,46,長崎,53,B1,5.49,36.25,5.63,43.33,42,37.50,51,51.28
唐津,4,おは４戦一般,5,4515,藤田浩人,35,佐賀,53,A2,5.24,32.65,5.76,38.55,23,40.43,81,36.77
唐津,4,おは４戦一般,6,4076,杉田篤光,43,静岡,52,A2,5.38,31.43,6.11,47.37,36,44.44,74,36.25
唐津,5,一般,1,3832,下田哲也,47,香川,53,B1,4.98,25.49,5.00,27.03,24,30.43,88,35.17
唐津,5,一般,2,3815,森岡満郎,45,岡山,55,B1,4.83,32.61,4.98,25.00,61,33.33,45,30.72
唐津,5,一般,3,4531,武富智亮,33,佐賀,52,A2,6.05,45.53,5.97,43.03,43,48.84,48,38.31
唐津,5,一般,4,4540,相原利章,34,東京,51,A2,5.55,35.77,5.56,44.44,47,40.00,47,36.59
唐津,5,一般,5,4104,木下陽介,42,東京,57,A2,4.93,32.43,4.50,30.00,34,38.30,83,43.59
唐津,5,一般,6,3933,山地正樹,45,岡山,55,A1,6.72,53.39,6.36,45.45,27,51.28,55,42.86
唐津,6,一般,1,4216,星　栄爾,36,静岡,53,A2,5.47,36.11,6.19,46.15,25,40.00,87,35.44
唐津,6,一般,2,3226,浦田信義,56,東京,51,B1,5.09,33.77,3.33,11.11,28,54.35,42,36.88
唐津,6,一般,3,4331,三好勇人,38,香川,55,B1,5.01,26.87,5.61,33.33,62,31.11,53,29.56
唐津,6,一般,4,4033,伊藤将吉,43,静岡,52,A1,6.92,52.67,6.00,54.55,19,14.63,34,35.06
唐津,6,一般,5,4030,森高一真,43,香川,49,A1,6.62,42.64,7.74,62.96,49,43.48,57,33.12
唐津,6,一般,6,3462,竹上真司,54,岡山,51,A2,5.24,36.51,5.18,35.09,52,26.32,44,28.48
唐津,7,一般,1,3574,大神康司,49,福岡,53,A2,6.44,49.49,5.89,42.35,16,27.66,43,39.87
唐津,7,一般,2,3224,栗山繁洋,56,佐賀,54,B1,5.04,31.65,4.64,25.23,38,35.42,54,28.95
唐津,7,一般,3,3775,泉　啓文,47,岡山,59,B1,4.77,28.87,5.16,31.11,17,41.86,78,30.52
唐津,7,一般,4,3441,土屋太朗,52,群馬,53,B1,5.28,36.36,3.22,11.11,21,31.11,77,30.77
唐津,7,一般,5,4305,金子拓矢,38,群馬,54,A1,6.21,40.82,6.45,45.45,11,43.48,46,34.87
唐津,7,一般,6,3550,都築正治,50,愛知,54,A1,5.70,40.43,8.30,80.00,68,38.24,65,33.12
唐津,8,一般,1,3777,樋口　亮,46,長崎,53,B1,5.49,36.25,5.63,43.33,42,37.50,51,51.28
唐津,8,一般,2,3211,北川敏弘,59,佐賀,55,B1,4.95,27.63,4.75,23.13,35,44.44,70,35.44
唐津,8,一般,3,4817,渡邉　翼,30,山口,50,B1,5.46,36.78,6.02,47.83,14,31.11,62,42.14
唐津,8,一般,4,4511,中岡健人,32,香川,58,B1,4.66,24.47,5.12,17.65,31,37.50,36,36.71
唐津,8,一般,5,4587,木田峰由,30,福井,51,B1,5.82,42.71,6.31,55.17,33,46.67,89,33.33
唐津,8,一般,6,4514,上條嘉嗣,31,大阪,53,A2,6.16,47.24,4.85,30.77,18,56.52,66,43.23
唐津,9,からっキー特,1,4076,杉田篤光,43,静岡,52,A2,5.38,31.43,6.11,47.37,36,44.44,74,36.25
唐津,9,からっキー特,2,4540,相原利章,34,東京,51,A2,5.55,35.77,5.56,44.44,47,40.00,47,36.59
唐津,9,からっキー特,3,4104,木下陽介,42,東京,57,A2,4.93,32.43,4.50,30.00,34,38.30,83,43.59
唐津,9,からっキー特,4,4857,加藤翔馬,24,兵庫,55,A2,6.18,42.74,5.00,33.33,32,25.58,56,30.13
唐津,9,からっキー特,5,3988,古川誠之,43,愛知,56,A1,5.99,41.58,5.89,47.37,71,57.89,40,33.77
唐津,9,からっキー特,6,4515,藤田浩人,35,佐賀,53,A2,5.24,32.65,5.76,38.55,23,40.43,81,36.77
唐津,10,選抜戦,1,3933,山地正樹,45,岡山,55,A1,6.72,53.39,6.36,45.45,27,51.28,55,42.86
唐津,10,選抜戦,2,4030,森高一真,43,香川,49,A1,6.62,42.64,7.74,62.96,49,43.48,57,33.12
唐津,10,選抜戦,3,4033,伊藤将吉,43,静岡,52,A1,6.92,52.67,6.00,54.55,19,14.63,34,35.06
唐津,10,選抜戦,4,4073,大橋純一,40,静岡,52,A1,6.27,42.73,6.88,59.38,46,40.43,58,29.94
唐津,10,選抜戦,5,3901,松田憲幸,44,山口,52,B1,4.86,31.40,5.50,39.29,58,49.02,31,34.62
