レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,予選,1,5055,眞鳥章太,27,長崎,53,B1,4.67,24.51,4.66,26.35,73,36.54,46,50.00
大村,1,予選,2,5104,山田　丈,24,福岡,53,B1,6.01,45.74,5.24,32.35,11,26.00,50,45.45
大村,1,予選,3,4520,高倉孝太,36,福井,49,B1,4.89,26.36,5.00,31.58,45,45.28,55,40.48
大村,1,予選,4,4303,牧原　崇,40,愛知,52,B1,4.97,26.37,0.00,0.00,33,33.93,63,35.00
大村,1,予選,5,5033,藤原孝斗,25,愛知,56,B1,4.16,20.97,3.53,11.76,70,32.00,39,44.83
大村,1,予選,6,4097,貫地谷直,41,広島,55,B1,5.14,27.96,0.00,0.00,57,27.45,72,30.00
大村,2,予選,1,4744,伊藤玲奈,30,福岡,45,B2,3.86,16.22,4.00,16.22,56,29.41,76,19.57
大村,2,予選,2,4792,杉村賢也,33,東京,51,B1,4.98,26.25,0.00,0.00,51,49.02,20,52.94
大村,2,予選,3,4540,相原利章,36,東京,53,A2,6.13,38.19,5.00,30.43,76,44.23,70,35.29
大村,2,予選,4,3044,三宅爾士,62,福井,57,B1,4.81,30.59,0.00,0.00,27,31.91,52,43.48
大村,2,予選,5,3919,村上　純,48,岡山,55,A2,5.27,32.98,5.50,40.48,23,29.09,66,20.00
大村,2,予選,6,4991,宗行治哉,26,広島,51,B1,5.98,40.20,5.38,35.38,71,27.45,32,35.59
大村,3,予選,1,5150,坂本雄紀,28,群馬,52,B1,5.21,36.84,6.13,62.50,72,24.49,60,23.40
大村,3,予選,2,4226,村田浩司,41,山口,54,B1,4.46,26.00,4.13,16.67,54,21.57,57,13.79
大村,3,予選,3,4786,佐藤博亮,35,愛知,53,A2,6.95,53.10,6.39,50.00,14,35.29,59,44.44
大村,3,予選,4,4843,深尾巴恵,30,群馬,47,B1,5.43,45.33,5.11,11.11,18,35.09,68,24.44
大村,3,予選,5,4179,広次　修,40,山口,52,A2,5.31,34.62,5.73,36.36,69,44.44,56,44.12
大村,3,予選,6,3362,間嶋仁志,54,三重,54,A2,6.32,49.04,6.33,54.17,75,47.06,40,37.70
大村,4,予選,1,4874,池田奈津,29,福岡,53,B1,5.09,29.63,5.18,31.58,13,15.38,24,16.67
大村,4,予選,2,3548,室田泰史,53,福井,54,B1,5.07,32.35,5.28,33.33,19,65.31,11,21.67
大村,4,予選,3,3953,志道吉和,47,福岡,52,B1,4.13,24.10,2.91,0.00,12,34.00,44,24.14
大村,4,予選,4,4850,野中一平,28,愛知,55,A2,6.85,55.37,8.25,75.00,32,50.00,49,28.30
大村,4,予選,5,4948,木場悠介,30,長崎,52,A2,5.14,34.65,5.75,41.48,39,40.74,47,22.92
大村,4,予選,6,4174,赤坂俊輔,40,長崎,51,A1,6.68,50.41,7.25,54.05,58,22.92,67,28.89
