レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,予選,1,3280,垣内清美,54,三重,52,B1,4.42,20.83,5.22,29.63,19,33.80,40,40.00
大村,1,予選,2,3508,久富政弘,50,佐賀,53,B1,4.86,31.43,4.83,24.53,75,32.20,16,23.33
大村,1,予選,3,4710,福田宗平,31,大阪,52,B1,4.85,33.33,5.88,37.50,22,34.85,50,26.56
大村,1,予選,4,3600,玄馬　徹,51,岡山,51,B1,4.12,20.95,4.39,29.27,48,35.48,22,30.51
大村,1,予選,5,3948,大町利克,45,大阪,55,B1,4.36,16.95,1.60,0.00,62,26.23,64,32.20
大村,1,予選,6,5133,堀越雄貴,22,東京,51,B1,2.57,3.30,0.00,0.00,31,30.30,13,35.59
大村,2,予選,1,3123,中西宏文,59,滋賀,51,B1,4.39,18.75,4.25,18.75,56,29.31,44,26.98
大村,2,予選,2,4637,中田友也,31,埼玉,57,B1,4.68,22.37,4.33,16.67,52,21.57,38,30.16
大村,2,予選,3,4521,小池公生,34,福岡,52,A2,5.85,34.33,5.31,31.37,53,34.55,26,21.54
大村,2,予選,4,3777,樋口　亮,46,長崎,51,B1,5.33,35.44,5.60,39.57,63,55.74,30,42.19
大村,2,予選,5,3054,北川幸典,58,広島,55,A2,5.93,40.35,5.51,32.43,50,40.63,70,37.50
大村,2,予選,6,4822,百武　翔,28,佐賀,52,B1,4.70,24.27,4.70,26.09,37,27.78,39,40.68
大村,3,予選,1,4693,松下誉士,37,福岡,52,B1,3.97,13.98,3.92,20.51,24,35.21,51,28.13
大村,3,予選,2,4503,上野真之,33,佐賀,52,A1,7.94,58.97,7.24,54.43,13,35.29,32,39.68
大村,3,予選,3,4823,中村桃佳,28,香川,46,A1,6.60,46.02,6.89,66.67,27,26.87,12,16.67
大村,3,予選,4,4106,坂井康嗣,41,佐賀,51,B1,4.84,32.95,4.47,20.75,61,25.42,58,39.06
大村,3,予選,5,5198,奥村明日,19,福岡,46,B2,1.16,0.00,0.00,0.00,73,12.50,36,38.71
大村,3,予選,6,3787,天野　誠,50,岡山,53,B1,4.46,20.56,4.77,33.33,38,24.19,62,30.30
大村,4,予選,1,3478,嶋田貴支,50,香川,52,B1,5.31,32.84,5.30,26.09,55,25.81,14,17.65
大村,4,予選,2,4260,中越博紀,37,香川,54,A2,5.64,37.69,5.59,28.38,14,20.37,28,16.67
大村,4,予選,3,4536,喜井つか,31,岡山,46,B2,5.31,36.00,3.88,12.50,28,41.67,25,32.26
大村,4,予選,4,3473,石川真二,51,福岡,52,A1,7.07,59.59,7.15,57.50,18,31.88,24,39.68
大村,4,予選,5,4425,大井清貴,36,山口,54,B1,4.59,24.21,6.08,33.33,15,31.25,55,35.94
大村,4,予選,6,4259,真庭明志,37,長崎,53,A2,5.99,40.00,5.76,39.69,39,40.00,76,25.40
大村,5,予選,1,3427,大賀広幸,54,山口,52,A2,5.41,31.76,5.85,40.74,60,24.59,74,43.75
大村,5,予選,2,3606,川北浩貴,49,滋賀,52,A2,5.57,36.28,7.20,70.00,59,52.83,11,33.87
大村,5,予選,3,3233,小畑実成,54,岡山,53,A2,4.92,28.69,5.32,28.99,70,36.21,57,31.67
大村,5,予選,4,3843,上之晃弘,45,長崎,54,B1,4.86,27.63,5.51,38.36,41,34.43,56,32.20
大村,5,予選,5,5133,堀越雄貴,22,東京,51,B1,2.57,3.30,0.00,0.00,31,30.30,13,35.59
大村,5,予選,6,3551,藤田美代,50,福岡,45,B1,4.93,29.27,4.57,23.33,43,18.33,66,23.33
大村,6,予選,1,4069,山本修一,41,岡山,53,A2,6.06,42.86,5.48,35.42,47,45.45,53,38.33
大村,6,予選,2,4205,山口　剛,39,広島,53,A1,7.27,52.76,6.80,33.33,67,19.30,68,30.65
大村,6,予選,3,4095,福来　剛,40,東京,52,A2,7.26,57.95,5.92,36.00,17,43.66,69,32.08
大村,6,予選,4,4637,中田友也,31,埼玉,57,B1,4.68,22.37,4.33,16.67,52,21.57,38,30.16
大村,6,予選,5,4878,西岡育未,26,徳島,46,B1,4.04,15.07,4.00,22.22,21,42.25,72,18.64
大村,6,予選,6,3600,玄馬　徹,51,岡山,51,B1,4.12,20.95,4.39,29.27,48,35.48,22,30.51
大村,7,予選,1,3158,島川光男,56,広島,54,A2,7.01,59.26,6.22,45.95,26,34.38,21,41.94
大村,7,予選,2,4553,坪口竜也,32,長崎,52,A1,5.79,32.22,6.23,41.54,64,37.10,63,26.98
大村,7,予選,3,3123,中西宏文,59,滋賀,51,B1,4.39,18.75,4.25,18.75,56,29.31,44,26.98
大村,7,予選,4,4100,松田隆司,42,福岡,53,A2,5.62,37.50,6.00,33.33,57,37.93,29,25.00
大村,7,予選,5,3787,天野　誠,50,岡山,53,B1,4.46,20.56,4.77,33.33,38,24.19,62,30.30
大村,7,予選,6,5192,中尾優香,20,福岡,48,B2,1.21,0.00,1.14,0.00,35,48.39,41,31.67
大村,8,予選,1,4624,高田　明,36,佐賀,48,A2,6.92,55.45,4.50,19.57,40,34.88,27,29.69
大村,8,予選,2,3930,岸本　隆,45,岡山,56,A2,5.86,41.82,5.11,29.63,74,21.05,43,39.06
大村,8,予選,3,3473,石川真二,51,福岡,52,A1,7.07,59.59,7.15,57.50,18,31.88,24,39.68
大村,8,予選,4,3948,大町利克,45,大阪,55,B1,4.36,16.95,1.60,0.00,62,26.23,64,32.20
大村,8,予選,5,4693,松下誉士,37,福岡,52,B1,3.97,13.98,3.92,20.51,24,35.21,51,28.13
大村,8,予選,6,4106,坂井康嗣,41,佐賀,51,B1,4.84,32.95,4.47,20.75,61,25.42,58,39.06
大村,9,予選特賞,1,4504,前田将太,33,福岡,53,A1,7.45,59.85,6.83,56.25,69,22.00,18,34.38
大村,9,予選特賞,2,3054,北川幸典,58,広島,55,A2,5.93,40.35,5.51,32.43,50,40.63,70,37.50
大村,9,予選特賞,3,4045,佐々木裕,42,山口,45,A2,4.80,32.50,4.63,36.84,46,25.40,61,18.64
大村,9,予選特賞,4,4710,福田宗平,31,大阪,52,B1,4.85,33.33,5.88,37.50,22,34.85,50,26.56
大村,9,予選特賞,5,3427,大賀広幸,54,山口,52,A2,5.41,31.76,5.85,40.74,60,24.59,74,43.75
大村,9,予選特賞,6,4425,大井清貴,36,山口,54,B1,4.59,24.21,6.08,33.33,15,31.25,55,35.94
大村,10,予選特賞,1,4823,中村桃佳,28,香川,46,A1,6.60,46.02,6.89,66.67,27,26.87,12,16.67
大村,10,予選特賞,2,3777,樋口　亮,46,長崎,51,B1,5.33,35.44,5.60,39.57,63,55.74,30,42.19
大村,10,予選特賞,3,4445,宮地元輝,34,佐賀,56,A1,6.37,42.59,6.96,49.02,32,31.88,47,30.77
大村,10,予選特賞,4,4528,黒井達矢,33,埼玉,52,A2,6.85,48.91,7.74,57.89,54,12.77,33,42.86
大村,10,予選特賞,5,4095,福来　剛,40,東京,52,A2,7.26,57.95,5.92,36.00,17,43.66,69,32.08
大村,10,予選特賞,6,3233,小畑実成,54,岡山,53,A2,4.92,28.69,5.32,28.99,70,36.21,57,31.67
大村,11,予選特選,1,4503,上野真之,33,佐賀,52,A1,7.94,58.97,7.24,54.43,13,35.29,32,39.68
大村,11,予選特選,2,4259,真庭明志,37,長崎,53,A2,5.99,40.00,5.76,39.69,39,40.00,76,25.40
大村,11,予選特選,3,4069,山本修一,41,岡山,53,A2,6.06,42.86,5.48,35.42,47,45.45,53,38.33
大村,11,予選特選,4,4822,百武　翔,28,佐賀,52,B1,4.70,24.27,4.70,26.09,37,27.78,39,40.68
大村,11,予選特選,5,3606,川北浩貴,49,滋賀,52,A2,5.57,36.28,7.20,70.00,59,52.83,11,33.87
大村,11,予選特選,6,4553,坪口竜也,32,長崎,52,A1,5.79,32.22,6.23,41.54,64,37.10,63,26.98
大村,12,予選特選,1,4205,山口　剛,39,広島,53,A1,7.27,52.76,6.80,33.33,67,19.30,68,30.65
大村,12,予選特選,2,3843,上之晃弘,45,長崎,54,B1,4.86,27.63,5.51,38.36,41,34.43,56,32.20
大村,12,予選特選,3,4100,松田隆司,42,福岡,53,A2,5.62,37.50,6.00,33.33,57,37.93,29,25.00
大村,12,予選特選,4,3158,島川光男,56,広島,54,A2,7.01,59.26,6.22,45.95,26,34.38,21,41.94
大村,12,予選特選,5,4260,中越博紀,37,香川,54,A2,5.64,37.69,5.59,28.38,14,20.37,28,16.67
大村,12,予選特選,6,4521,小池公生,34,福岡,52,A2,5.85,34.33,5.31,31.37,53,34.55,26,21.54
芦屋,1,一般,1,3919,村上　純,46,岡山,52,A2,5.03,37.38,6.11,55.56,26,27.16,43,33.64
芦屋,1,一般,2,4567,上村慎太,33,山口,51,B1,4.34,17.91,4.53,23.26,2,33.73,30,39.09
芦屋,1,一般,3,4966,田川大貴,23,長崎,54,B1,4.49,27.54,4.26,22.86,63,25.00,64,24.04
芦屋,1,一般,4,3234,金森史吉,54,香川,57,B2,2.98,15.00,2.50,10.00,9,38.75,15,37.14
芦屋,1,一般,5,4846,佐藤駿介,28,山口,51,B1,3.76,18.48,3.36,13.64,31,19.54,66,28.57
芦屋,1,一般,6,4007,榮田将彦,42,山口,47,B2,5.06,35.82,3.75,25.00,16,23.94,38,31.13
芦屋,2,一般,1,5029,中　亮太,24,福岡,54,A2,6.62,53.33,4.12,23.08,1,29.76,35,37.04
芦屋,2,一般,2,3858,織田　猛,48,佐賀,53,B1,3.20,10.00,5.21,37.93,6,28.21,12,26.21
芦屋,2,一般,3,3998,冨成謙児,42,佐賀,51,B1,5.03,28.57,4.65,28.99,11,26.74,71,45.71
芦屋,2,一般,4,3903,白石　健,44,兵庫,53,A1,6.67,49.28,8.80,86.67,36,28.40,70,28.57
芦屋,2,一般,5,4727,安部慎一,34,福岡,53,B1,3.91,18.89,3.10,10.26,24,40.00,39,23.47
芦屋,2,一般,6,3949,今出晋二,45,岡山,56,B1,4.55,20.24,4.54,25.00,28,37.36,65,27.00
芦屋,3,一般,1,4000,松本博昭,44,広島,55,A2,5.81,37.84,6.22,43.24,47,23.53,68,26.60
芦屋,3,一般,2,3869,井芹大志,46,福岡,54,B1,4.39,21.62,3.34,6.90,39,24.66,17,30.77
芦屋,3,一般,3,4294,古賀繁輝,35,佐賀,57,A1,5.50,50.00,5.62,32.00,58,20.73,25,36.94
芦屋,3,一般,4,4005,瀬川公則,43,山口,56,B1,3.80,15.15,3.31,12.50,49,21.74,62,40.00
芦屋,3,一般,5,3661,柳瀬興志,52,山口,58,A2,5.14,25.00,4.29,16.13,40,29.63,61,41.75
芦屋,3,一般,6,5084,末永和也,22,佐賀,52,B1,5.95,40.24,3.82,14.00,37,32.50,29,26.17
芦屋,4,一般,1,4593,小坂宗司,40,大阪,52,A2,6.58,47.30,7.56,61.11,5,36.14,41,32.11
芦屋,4,一般,2,3734,宮田政勝,47,福岡,54,B1,4.59,24.59,5.16,30.23,41,30.59,21,37.62
芦屋,4,一般,3,4051,清水敦揮,40,岡山,55,A1,6.38,44.09,5.78,40.00,45,34.09,33,35.71
芦屋,4,一般,4,3619,長谷川充,47,群馬,52,A2,4.78,24.77,5.36,27.27,13,28.09,46,29.20
芦屋,4,一般,5,4449,中嶋達也,34,兵庫,53,B1,4.12,21.33,4.77,34.88,54,34.62,72,27.18
芦屋,4,一般,6,5027,重冨勇哉,25,山口,54,B1,2.76,3.45,3.13,6.25,57,34.78,73,37.07
芦屋,5,一般,1,4057,松井賢治,42,兵庫,53,A2,6.03,41.32,6.93,48.28,27,32.47,57,35.40
芦屋,5,一般,2,3553,平池仁志,49,香川,54,B1,5.09,32.22,4.56,25.93,30,54.17,34,27.88
芦屋,5,一般,3,4695,尾崎雄二,36,長崎,54,B1,3.94,13.85,4.31,21.88,65,31.25,40,37.29
芦屋,5,一般,4,3051,山口俊英,58,佐賀,53,B2,2.44,11.11,0.00,0.00,18,24.10,32,27.88
芦屋,5,一般,5,3462,竹上真司,54,岡山,52,A2,4.97,36.52,6.17,38.57,22,60.53,58,30.43
芦屋,5,一般,6,3485,竹村祥司,49,大阪,52,B1,3.87,22.06,4.87,33.33,25,35.29,69,26.04
芦屋,6,一般,1,3998,冨成謙児,42,佐賀,51,B1,5.03,28.57,4.65,28.99,11,26.74,71,45.71
芦屋,6,一般,2,3439,大平誉史,52,大阪,53,A2,6.15,45.38,6.93,56.90,3,27.16,48,34.82
芦屋,6,一般,3,4846,佐藤駿介,28,山口,51,B1,3.76,18.48,3.36,13.64,31,19.54,66,28.57
芦屋,6,一般,4,3949,今出晋二,45,岡山,56,B1,4.55,20.24,4.54,25.00,28,37.36,65,27.00
芦屋,6,一般,5,4567,上村慎太,33,山口,51,B1,4.34,17.91,4.53,23.26,2,33.73,30,39.09
芦屋,6,一般,6,3555,野添貴裕,48,大阪,55,A2,6.17,42.11,6.42,47.37,52,38.82,60,29.52
芦屋,7,一般,1,4005,瀬川公則,43,山口,56,B1,3.80,15.15,3.31,12.50,49,21.74,62,40.00
芦屋,7,一般,2,4727,安部慎一,34,福岡,53,B1,3.91,18.89,3.10,10.26,24,40.00,39,23.47
芦屋,7,一般,3,3234,金森史吉,54,香川,57,B2,2.98,15.00,2.50,10.00,9,38.75,15,37.14
芦屋,7,一般,4,3607,原田智和,49,大阪,51,B1,4.39,24.30,4.42,26.92,4,32.53,19,33.01
芦屋,7,一般,5,3858,織田　猛,48,佐賀,53,B1,3.20,10.00,5.21,37.93,6,28.21,12,26.21
芦屋,7,一般,6,5040,木村　颯,23,山口,50,B2,2.50,9.52,1.85,0.00,32,30.49,31,25.00
芦屋,8,一般,1,3577,向所浩二,48,兵庫,57,A2,5.89,41.60,5.29,33.33,56,28.05,53,32.74
芦屋,8,一般,2,3224,栗山繁洋,56,佐賀,53,B1,5.53,36.84,5.07,32.56,12,25.61,50,26.79
芦屋,8,一般,3,3661,柳瀬興志,52,山口,58,A2,5.14,25.00,4.29,16.13,40,29.63,61,41.75
芦屋,8,一般,4,3501,川上昇平,52,長崎,54,B1,4.84,26.53,4.86,30.16,29,17.72,49,34.95
芦屋,8,一般,5,3627,井上恵一,52,福岡,54,B1,5.03,31.03,4.93,31.87,21,30.23,28,36.36
芦屋,8,一般,6,3619,長谷川充,47,群馬,52,A2,4.78,24.77,5.36,27.27,13,28.09,46,29.20
芦屋,9,アシ夢特選,1,4449,中嶋達也,34,兵庫,53,B1,4.12,21.33,4.77,34.88,54,34.62,72,27.18
