レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,予選,1,3906,飯山晃三,45,長崎,59,B1,4.73,26.72,5.31,36.87,28,48.39,25,36.96
大村,1,予選,2,4202,浮田圭浩,41,岡山,54,B1,4.41,23.96,3.75,15.00,71,29.41,60,20.69
大村,1,予選,3,3773,津留浩一,49,長崎,55,B1,4.21,25.58,5.09,29.90,19,64.52,55,47.06
大村,1,予選,4,4747,山戸信二,38,長崎,52,B1,4.25,23.66,4.43,23.33,47,25.00,61,41.18
大村,1,予選,5,4046,谷村啓司,43,福岡,54,B1,3.77,14.29,4.62,28.57,30,14.81,19,30.23
大村,1,予選,6,5270,小玉啓太,22,佐賀,53,B2,1.62,0.00,1.46,0.00,46,21.21,33,9.38
大村,2,予選,1,3742,宮地秀祈,49,福岡,51,B1,5.10,27.08,4.61,33.33,70,25.81,75,36.36
大村,2,予選,2,4164,岩永節也,41,長崎,51,B2,3.75,10.71,4.08,23.81,38,17.86,18,27.78
大村,2,予選,3,3151,落合敬一,59,長崎,53,A2,5.58,35.53,4.71,23.45,74,33.33,66,21.95
大村,2,予選,4,5048,眞鳥康太,29,長崎,55,B1,5.40,32.29,4.55,22.14,29,17.86,28,29.03
大村,2,予選,5,5261,岡　暢祐,25,長崎,51,B2,1.62,2.22,1.38,0.00,36,54.05,43,23.08
大村,2,予選,6,4299,中島浩哉,40,長崎,55,B1,4.38,17.11,4.59,20.16,44,31.25,65,44.12
大村,3,予選,1,4004,山本浩輔,45,長崎,53,B1,4.29,22.22,5.30,29.85,61,16.67,24,18.92
大村,3,予選,2,4551,三川昂暁,34,福岡,52,B1,5.93,45.59,5.32,32.31,45,35.29,34,23.68
大村,3,予選,3,5086,本村　大,24,長崎,53,B1,5.20,40.00,4.01,16.81,22,23.33,32,43.75
大村,3,予選,4,3307,上瀧和則,55,佐賀,53,A2,6.00,46.27,6.06,42.42,54,18.18,57,18.18
大村,3,予選,5,4782,浜崎準也,36,岡山,51,B1,5.83,43.27,4.95,33.33,65,41.18,35,24.32
大村,3,予選,6,4259,真庭明志,39,長崎,52,A2,5.88,37.01,5.94,39.90,20,37.50,38,37.84
大村,4,予選,1,3501,川上昇平,54,長崎,54,B1,4.72,26.32,5.32,33.82,35,31.03,39,25.93
大村,4,予選,2,4697,國弘翔平,37,福岡,49,B1,4.20,28.33,4.98,30.95,57,27.27,47,17.24
大村,4,予選,3,4498,宮本夏樹,36,長崎,55,A1,5.81,43.86,5.87,41.90,66,13.33,70,40.00
大村,4,予選,4,5055,眞鳥章太,27,長崎,52,B1,4.83,26.96,4.77,27.15,24,30.30,69,22.50
大村,4,予選,5,4661,中島昂章,31,佐賀,51,A2,5.51,31.25,5.06,27.91,64,28.57,17,39.13
大村,4,予選,6,3825,宮嵜隆太,50,福岡,60,B1,3.92,24.14,4.79,20.69,51,57.14,30,40.54
大村,5,予選,1,4151,下河誉史,41,福岡,54,B1,4.89,29.41,4.89,19.64,63,39.39,44,29.27
大村,5,予選,2,5073,上原健次,28,福岡,54,B1,5.06,27.27,3.79,12.50,48,34.29,72,32.26
大村,5,予選,3,4679,植田太一,34,福岡,59,B1,4.07,22.03,5.21,34.48,39,42.86,23,35.71
