レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,一般,1,3151,落合敬一,58,長崎,56,B1,3.85,20.22,4.16,17.95,33,0.00,26,0.00
大村,1,一般,2,5110,杉山喜一,22,静岡,51,B1,4.73,30.86,0.00,0.00,13,0.00,15,0.00
大村,1,一般,3,2912,尾崎鉄也,66,長崎,56,B1,3.40,13.95,4.30,24.24,52,0.00,50,0.00
大村,1,一般,4,3752,宇土泰就,51,福岡,54,B1,5.68,38.05,4.82,28.79,27,0.00,36,0.00
大村,1,一般,5,3607,原田智和,50,大阪,51,B1,4.72,23.14,4.81,25.93,16,0.00,16,0.00
大村,1,一般,6,5166,仲道大輔,22,愛知,49,B1,2.85,3.64,0.00,0.00,53,0.00,11,0.00
大村,2,一般,1,4969,町田洸希,31,長崎,52,B1,4.20,18.68,4.27,22.76,15,0.00,30,0.00
大村,2,一般,2,4457,神田達也,36,愛知,52,B1,5.44,31.68,3.38,7.69,49,0.00,13,0.00
大村,2,一般,3,4651,佐藤大騎,37,大阪,50,B1,4.77,34.09,4.91,27.27,44,0.00,38,0.00
大村,2,一般,4,3710,吉永泰弘,47,香川,54,B1,5.05,28.57,5.12,23.53,40,0.00,27,0.00
大村,2,一般,5,4213,重富伸也,38,長崎,55,B1,4.16,13.73,4.89,29.14,43,0.00,23,0.00
大村,2,一般,6,4864,小川日紀,32,福岡,53,B1,4.88,31.63,3.89,16.67,29,0.00,48,0.00
大村,3,一般,1,3662,大庭元明,52,福岡,57,A2,5.83,42.20,5.71,40.00,20,0.00,54,0.00
大村,3,一般,2,3682,切田潤二,48,山口,50,B1,3.80,12.00,3.43,11.36,41,0.00,49,0.00
大村,3,一般,3,3615,横田　茂,49,広島,50,B1,5.21,33.66,5.03,35.14,35,0.00,22,0.00
大村,3,一般,4,4034,西原明生,43,香川,55,B1,4.80,21.90,4.27,24.44,28,0.00,25,0.00
大村,3,一般,5,5209,小野京平,24,福岡,59,B2,1.22,0.00,1.33,0.00,37,0.00,20,0.00
大村,3,一般,6,4462,夏山亮平,36,大阪,58,B1,4.70,26.53,4.87,26.09,12,0.00,33,0.00
大村,4,一般,1,4788,小池哲也,33,大阪,54,A2,5.79,39.25,6.38,43.24,19,0.00,29,0.00
大村,4,一般,2,5049,松井友汰,27,大阪,53,B1,4.76,29.03,3.29,14.29,48,0.00,21,0.00
大村,4,一般,3,4060,島田一生,43,福岡,57,A2,4.36,28.24,5.88,38.98,18,0.00,53,0.00
大村,4,一般,4,3519,冨田秀幸,54,愛知,51,B1,4.57,20.00,4.91,27.27,17,0.00,32,0.00
大村,4,一般,5,4949,横田貴満,29,佐賀,52,A2,6.02,44.97,4.86,24.00,38,0.00,14,0.00
大村,4,一般,6,5207,高山敬悟,24,福岡,55,B2,1.37,1.92,0.00,0.00,21,0.00,37,0.00
大村,5,一般,1,4811,向井田佑,33,広島,50,A2,5.75,43.15,5.14,35.14,47,0.00,34,0.00
大村,5,一般,2,3161,古場輝義,62,大阪,53,A2,5.52,33.67,5.39,29.55,25,0.00,19,0.00
大村,5,一般,3,5152,丸山祐也,26,福岡,51,B2,1.74,4.21,1.26,0.00,46,0.00,41,0.00
大村,5,一般,4,4475,末永祐輝,34,山口,54,A2,6.10,38.97,6.35,41.67,14,0.00,40,0.00
大村,5,一般,5,5166,仲道大輔,22,愛知,49,B1,2.85,3.64,0.00,0.00,53,0.00,11,0.00
大村,5,一般,6,3506,宮西真昭,51,佐賀,54,B2,4.46,18.75,3.46,7.14,54,0.00,47,0.00
大村,6,一般,1,3576,白水勝也,49,福岡,50,A1,6.98,54.30,5.88,32.00,23,0.00,24,0.00
大村,6,一般,2,3607,原田智和,50,大阪,51,B1,4.72,23.14,4.81,25.93,16,0.00,16,0.00
大村,6,一般,3,3710,吉永泰弘,47,香川,54,B1,5.05,28.57,5.12,23.53,40,0.00,27,0.00
大村,6,一般,4,2912,尾崎鉄也,66,長崎,56,B1,3.40,13.95,4.30,24.24,52,0.00,50,0.00
大村,6,一般,5,4522,古澤光紀,34,福岡,53,A1,6.27,45.79,6.65,36.96,11,0.00,28,0.00
大村,6,一般,6,4458,抹香雄三,36,広島,53,B1,5.27,35.00,4.15,15.38,30,0.00,51,0.00
大村,7,一般,1,4302,西野翔太,39,広島,52,A1,6.30,46.88,6.15,44.23,31,0.00,55,0.00
大村,7,一般,2,4034,西原明生,43,香川,55,B1,4.80,21.90,4.27,24.44,28,0.00,25,0.00
大村,7,一般,3,3752,宇土泰就,51,福岡,54,B1,5.68,38.05,4.82,28.79,27,0.00,36,0.00
大村,7,一般,4,4651,佐藤大騎,37,大阪,50,B1,4.77,34.09,4.91,27.27,44,0.00,56,0.00
大村,7,一般,5,4477,篠崎仁志,34,福岡,55,A1,7.65,52.46,8.05,58.33,34,0.00,17,0.00
大村,7,一般,6,4855,江頭賢太,26,長崎,54,B1,4.18,23.38,4.84,28.68,45,0.00,45,0.00
大村,8,一般,1,3988,古川誠之,43,愛知,55,A2,5.61,40.00,6.50,50.00,24,0.00,44,0.00
大村,8,一般,2,4949,横田貴満,29,佐賀,52,A2,6.02,44.97,4.86,24.00,38,0.00,14,0.00
大村,8,一般,3,4864,小川日紀,32,福岡,53,B1,4.88,31.63,3.89,16.67,29,0.00,48,0.00
大村,8,一般,4,4462,夏山亮平,36,大阪,58,B1,4.70,26.53,4.87,26.09,12,0.00,33,0.00
大村,8,一般,5,5110,杉山喜一,22,静岡,51,B1,4.73,30.86,0.00,0.00,13,0.00,15,0.00
大村,8,一般,6,4457,神田達也,36,愛知,52,B1,5.44,31.68,3.38,7.69,49,0.00,13,0.00
大村,9,一般特選,1,4601,森野正弘,37,山口,54,A1,6.49,46.46,6.31,37.50,39,0.00,52,0.00
大村,9,一般特選,2,4475,末永祐輝,34,山口,54,A2,6.10,38.97,6.35,41.67,14,0.00,40,0.00
大村,9,一般特選,3,4213,重富伸也,38,長崎,55,B1,4.16,13.73,4.89,29.14,43,0.00,23,0.00
大村,9,一般特選,4,3615,横田　茂,49,広島,50,B1,5.21,33.66,5.03,35.14,35,0.00,22,0.00
大村,9,一般特選,5,3161,古場輝義,62,大阪,53,A2,5.52,33.67,5.39,29.55,25,0.00,19,0.00
大村,9,一般特選,6,4060,島田一生,43,福岡,57,A2,4.36,28.24,5.88,38.98,18,0.00,53,0.00
大村,9,一般特選,1,4522,古澤光紀,34,福岡,53,A1,6.27,45.79,6.65,36.96,11,0.00,28,0.00
大村,9,一般特選,2,4302,西野翔太,39,広島,52,A1,6.30,46.88,6.15,44.23,31,0.00,55,0.00
