レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,一般,1,4966,田川大貴,24,長崎,53,B1,4.15,23.61,5.02,29.59,41,35.87,62,25.27
大村,1,一般,2,3212,亀本勇樹,59,広島,58,B1,4.91,26.67,3.58,18.18,58,32.56,38,28.24
大村,1,一般,3,4747,山戸信二,36,長崎,51,B1,4.09,18.57,4.07,19.33,70,44.44,61,26.09
大村,1,一般,4,3558,山本浩次,48,岡山,54,B1,5.24,32.94,4.85,32.69,74,30.34,28,21.35
大村,1,一般,5,5119,真田翔磨,21,福岡,53,B2,1.20,0.00,1.16,0.00,64,35.48,37,29.89
大村,1,一般,6,5208,屋良龍紀,24,長崎,51,B2,0.00,0.00,0.00,0.00,66,26.14,20,37.21
大村,2,一般,1,4750,井上尚悟,34,大阪,51,B1,4.23,22.92,3.45,0.00,29,46.07,41,21.84
大村,2,一般,2,3892,草場康幸,45,佐賀,53,B1,4.90,25.00,4.57,18.52,40,32.39,15,45.45
大村,2,一般,3,3539,金子順一,53,山口,52,B1,4.77,30.10,3.60,13.33,51,43.02,46,45.98
大村,2,一般,4,3715,倉尾大介,46,福岡,54,B1,4.80,25.68,5.30,40.00,67,23.53,45,30.23
大村,2,一般,5,5158,宮脇遼太,23,福岡,53,B2,1.74,1.32,1.17,0.00,17,46.24,19,47.73
大村,2,一般,6,3290,倉谷和信,58,大阪,54,A2,5.95,40.35,6.14,46.51,53,31.33,73,24.10
大村,3,一般,1,5083,柳瀬幹太,23,山口,54,B1,4.25,19.12,1.16,0.00,43,20.65,34,41.38
大村,3,一般,2,4004,山本浩輔,43,長崎,52,B1,4.55,24.14,5.29,30.08,16,23.91,66,19.35
大村,3,一般,3,4404,岸蔭　亮,36,兵庫,50,B1,4.24,24.71,5.75,37.50,26,37.50,23,25.27
大村,3,一般,4,4006,小野勇作,43,佐賀,51,A2,5.57,32.77,6.19,37.21,38,23.81,75,49.43
大村,3,一般,5,3284,渡邊伸太,54,佐賀,53,A2,5.85,41.91,6.12,37.04,30,48.86,25,28.26
大村,3,一般,6,3846,藤井　理,44,山口,56,B1,3.42,9.68,4.16,13.64,49,40.91,31,35.23
大村,4,一般,1,3898,平田忠則,45,福岡,55,A1,6.42,47.62,7.03,59.46,39,33.33,39,41.76
大村,4,一般,2,3906,飯山晃三,44,長崎,60,B1,5.08,30.84,5.66,38.92,71,30.34,43,36.56
大村,4,一般,3,3723,白井弘文,51,山口,55,B1,3.28,13.33,3.45,5.00,45,38.37,48,34.09
大村,4,一般,4,4038,田中健太,42,岡山,57,B2,3.05,9.76,4.18,17.65,57,43.02,68,33.70
大村,4,一般,5,3703,鳥飼　眞,48,福岡,51,A1,6.15,44.76,6.38,44.83,52,21.98,11,37.78
大村,4,一般,6,3876,中辻崇人,44,福岡,52,A1,6.72,56.30,6.33,42.86,60,26.60,40,34.83
