レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
唐津,1,朝１戦一般,1,5017,澤田尚也,24,滋賀,53,A1,7.06,56.14,7.93,66.67,58,35.45,57,47.83
唐津,1,朝１戦一般,2,3630,黒田誠司,53,静岡,56,B1,3.65,13.04,0.00,0.00,50,34.80,71,31.11
唐津,1,朝１戦一般,3,4006,小野勇作,45,佐賀,51,B1,5.42,33.00,5.32,31.38,39,32.34,65,27.91
唐津,1,朝１戦一般,4,4389,伊藤喜智,37,大阪,52,B1,4.62,25.27,0.00,0.00,63,26.29,52,37.21
唐津,1,朝１戦一般,5,3550,都築正治,51,愛知,55,B1,5.55,42.39,5.00,40.00,52,42.68,80,32.61
唐津,1,朝１戦一般,6,5212,西川拓利,24,福岡,57,B2,2.53,4.00,1.69,0.00,31,43.45,49,13.33
唐津,2,モー２ング一,1,4057,松井賢治,44,兵庫,53,A2,5.99,45.54,5.10,30.95,62,34.69,56,39.13
唐津,2,モー２ング一,2,4546,浜田亜理,35,埼玉,48,A1,6.84,50.41,0.00,0.00,19,22.14,53,34.15
唐津,2,モー２ング一,3,3714,梶原　正,48,福岡,56,B1,4.55,24.51,4.86,20.69,68,23.35,32,32.69
唐津,2,モー２ング一,4,4281,大澤大夢,39,埼玉,54,B1,4.68,26.32,5.65,29.41,42,25.16,68,26.32
唐津,2,モー２ング一,5,3352,小川晃司,54,福岡,49,B1,4.47,14.29,4.73,23.21,20,33.17,51,33.33
唐津,2,モー２ング一,6,5183,中野孝二,24,三重,55,B1,2.83,9.38,0.00,0.00,22,24.38,77,43.18
唐津,3,３ライズ戦一,1,4163,山崎裕司,41,広島,52,A2,6.00,37.31,5.69,40.32,64,29.49,75,23.81
唐津,3,３ライズ戦一,2,4461,安田吉宏,37,三重,58,B1,4.15,22.73,4.00,0.00,12,32.35,50,29.79
唐津,3,３ライズ戦一,3,3556,田中信一,50,大阪,53,A1,7.51,57.82,8.70,80.00,11,32.60,88,37.78
唐津,3,３ライズ戦一,4,5045,平川香織,22,埼玉,46,B1,5.70,38.68,5.20,40.00,27,43.21,60,28.57
唐津,3,３ライズ戦一,5,3075,中村裕将,60,埼玉,53,B1,4.93,30.85,3.90,30.00,15,39.20,67,34.09
唐津,3,３ライズ戦一,6,4941,孫崎百世,34,滋賀,47,B1,4.46,18.39,5.65,35.00,38,30.30,81,35.71
唐津,4,おは４戦一般,1,4118,宇佐見淳,42,愛知,53,A2,6.34,41.67,6.25,50.00,44,32.98,79,29.79
唐津,4,おは４戦一般,2,5125,高井雄基,26,愛知,51,B1,4.68,27.16,0.00,0.00,13,28.08,70,43.18
