レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
唐津,1,予,1,3284,渡邊伸太,52,佐賀,53,A1,6.34,44.04,7.06,56.74,32,28.25,88,28.57
唐津,1,予,2,4564,山本景士,32,広島,54,B1,5.26,32.93,5.38,33.96,59,39.05,89,22.73
唐津,1,予,3,4251,川崎誠志,37,山口,52,B1,4.82,30.00,4.69,24.14,57,36.93,63,26.92
唐津,1,予,4,4222,山口高志,38,佐賀,51,B1,5.44,38.83,5.29,30.17,56,30.00,47,13.64
唐津,1,予,5,3661,柳瀬興志,50,山口,57,B1,5.49,30.84,4.67,25.93,62,28.93,84,42.86
唐津,1,予,6,3571,寺本武司,48,長崎,53,B1,4.15,16.42,3.88,9.09,41,32.54,55,7.69
唐津,2,予,1,3684,清水攻二,46,山口,52,A2,5.51,32.18,6.33,46.15,53,31.95,86,28.00
唐津,2,予,2,4166,吉田拡郎,38,岡山,53,A1,7.27,56.25,6.89,44.44,16,39.88,50,37.04
唐津,2,予,3,4749,山口貢輝,33,福岡,56,B1,3.66,5.71,5.13,30.43,69,30.17,78,55.56
唐津,2,予,4,3757,畑　和宏,48,広島,52,B1,5.63,34.86,5.24,24.14,35,32.91,80,26.92
唐津,2,予,5,4890,石川　諒,31,山口,52,B1,4.93,29.76,3.17,11.11,36,32.24,64,22.22
唐津,2,予,6,4603,谷川将太,32,長崎,52,B1,4.33,27.54,4.29,20.83,11,31.07,34,13.04
唐津,3,予,1,3584,佐々木英,47,広島,53,A2,5.39,36.27,5.61,38.71,58,33.87,43,5.26
唐津,3,予,2,4966,田川大貴,22,長崎,54,B1,4.06,16.33,3.39,11.36,60,21.74,76,33.33
唐津,3,予,3,3573,前本泰和,48,広島,50,A1,8.22,60.83,7.71,57.14,42,28.49,59,46.15
唐津,3,予,4,4789,古賀智之,30,福岡,53,B1,4.38,21.43,5.41,28.57,65,37.16,39,57.69
唐津,3,予,5,3935,岩津徹郎,42,岡山,55,B1,5.17,30.00,4.65,26.47,27,28.14,60,29.63
唐津,3,予,6,4111,奥田　誠,39,広島,56,B1,6.38,45.95,3.47,11.76,54,39.01,90,43.48
唐津,4,予,1,4015,前野竜一,40,山口,59,A1,5.89,36.36,6.40,40.00,70,28.29,56,44.00
