レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,予選,1,5086,本村　大,25,長崎,52,B1,4.16,27.63,5.09,30.00,47,35.00,39,36.36
大村,1,予選,2,5027,重冨勇哉,28,山口,54,B2,4.79,30.30,3.50,15.00,58,22.67,71,27.63
大村,1,予選,3,5208,屋良龍紀,27,長崎,51,B1,3.77,16.50,2.82,11.45,26,32.10,66,43.04
大村,1,予選,4,5181,森　智哉,26,岡山,52,B1,5.00,31.87,3.26,12.90,73,41.89,47,50.00
大村,1,予選,5,5328,井上慧人,20,福岡,53,B2,1.93,0.00,1.40,0.00,44,31.25,40,33.33
大村,1,予選,6,5273,山下拓巳,23,兵庫,53,B1,3.15,9.09,0.00,0.00,16,32.43,13,37.18
大村,2,予選,1,5070,中島　航,30,東京,53,B1,3.98,17.65,2.50,0.00,61,29.27,70,41.25
大村,2,予選,2,5209,小野京平,26,福岡,58,B1,2.94,8.06,1.48,0.00,24,27.03,35,28.38
大村,2,予選,3,5216,長谷川晴,24,群馬,54,A2,4.60,25.47,5.22,22.22,29,36.00,22,42.11
大村,2,予選,4,5206,梅原祥平,27,岡山,53,B1,4.44,29.23,1.17,0.00,66,24.10,62,38.67
大村,2,予選,5,5022,伊藤尚汰,29,福岡,48,B1,4.04,17.50,4.61,26.09,12,32.93,25,27.16
大村,2,予選,6,5270,小玉啓太,23,佐賀,53,B1,3.31,13.59,2.26,5.26,56,31.08,61,40.54
大村,3,予選,1,4966,田川大貴,26,長崎,54,A2,5.41,36.21,5.95,40.13,28,29.63,53,39.19
大村,3,予選,2,5152,丸山祐也,29,福岡,49,B1,3.76,12.90,3.36,11.11,22,50.00,56,40.00
大村,3,予選,3,5023,久永祥平,29,東京,52,A2,5.00,31.78,4.92,25.00,31,29.49,55,11.43
大村,3,予選,4,5036,福田翔吾,26,大阪,53,B1,5.36,38.10,0.00,0.00,57,21.79,72,26.58
