レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
大村,1,一般,1,3284,渡邊伸太,56,佐賀,53,B1,4.87,29.20,6.09,40.35,62,43.24,36,25.00
大村,1,一般,2,3825,宮嵜隆太,51,福岡,60,B1,4.30,23.00,4.38,17.24,73,32.35,75,27.78
大村,1,一般,3,5086,本村　大,25,長崎,53,B1,3.83,20.83,5.10,28.83,24,22.86,55,4.35
大村,1,一般,4,5000,岡本翔太,29,山口,52,B1,4.61,23.47,4.35,15.00,66,33.33,76,32.56
大村,1,一般,5,4181,花本夏樹,41,三重,54,B1,4.55,24.24,2.88,12.50,72,38.89,40,31.58
大村,1,一般,6,5338,香月大輝,24,福岡,53,B2,1.85,4.26,2.88,12.50,48,36.36,73,35.00
大村,2,一般,1,3718,伊達正利,49,静岡,56,B1,4.42,19.10,4.45,9.09,17,22.22,20,25.64
大村,2,一般,2,5009,大賀龍之,27,福岡,55,B1,4.04,20.24,3.00,15.38,69,41.67,69,28.57
大村,2,一般,3,4209,藤田竜弘,41,静岡,59,B1,5.39,33.07,0.00,0.00,64,28.95,26,24.14
大村,2,一般,4,4164,岩永節也,42,長崎,52,B2,3.90,23.08,3.96,20.75,23,34.29,41,25.71
大村,2,一般,5,5083,柳瀬幹太,25,山口,53,B1,4.23,18.75,3.61,12.20,21,43.59,52,28.57
大村,2,一般,6,3948,大町利克,48,大阪,52,B1,4.29,24.27,3.44,16.67,15,23.26,43,38.64
大村,3,一般,1,4793,金子　萌,34,静岡,52,A2,5.51,38.26,0.00,0.00,59,19.35,39,27.78
大村,3,一般,2,4523,中村辰也,36,長崎,52,A2,6.13,43.27,6.21,46.49,16,37.21,24,25.71
大村,3,一般,3,5161,登玉隼百,25,兵庫,52,A2,5.61,41.00,3.94,18.75,68,37.84,72,29.17
大村,3,一般,4,4006,小野勇作,46,佐賀,52,B1,4.97,30.53,5.34,34.15,11,40.00,35,31.43
大村,3,一般,5,5312,川辺郭人,24,佐賀,53,B2,1.51,0.00,1.43,0.00,49,23.26,28,31.58
大村,3,一般,6,3637,齋藤和政,53,愛知,54,B1,4.12,20.37,5.53,35.29,61,41.67,11,20.00
大村,4,一般,1,4778,堤　啓輔,38,佐賀,52,A2,5.07,30.85,3.72,12.00,35,20.59,31,30.00
大村,4,一般,2,4150,山田雄太,42,静岡,58,A1,6.18,44.34,5.20,35.00,27,45.95,57,20.69
大村,4,一般,3,3776,横井健太,49,愛知,56,B1,3.59,14.78,1.80,0.00,38,28.21,53,60.53
