レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
唐津,1,一般,1,5118,野田なづ,21,佐賀,45,B1,2.32,2.67,1.63,0.00,55,31.03,48,37.97
唐津,1,一般,2,4791,黒澤めぐ,32,東京,48,B1,4.84,22.94,0.00,0.00,59,29.55,36,34.73
唐津,1,一般,3,5129,山口真喜,24,長崎,49,B1,3.27,7.22,0.00,0.00,45,17.07,64,32.92
唐津,1,一般,4,4569,中澤宏奈,33,東京,47,B1,4.22,24.32,4.00,11.11,40,16.13,40,33.75
唐津,1,一般,5,5184,飯塚　響,22,群馬,45,B2,1.30,1.75,0.00,0.00,19,19.23,58,30.95
唐津,1,一般,6,5168,池田なな,21,大阪,50,B2,1.60,2.94,0.00,0.00,61,28.33,38,22.82
唐津,2,一般,1,4997,濱崎寿里,28,埼玉,51,B2,2.03,0.00,1.50,0.00,29,37.04,60,32.34
唐津,2,一般,2,4765,野田部宏,31,福岡,53,B1,4.44,32.35,2.33,0.00,34,37.50,55,42.42
唐津,2,一般,3,5030,金子千穂,24,群馬,43,B2,1.33,0.00,2.05,0.00,24,28.57,39,29.29
唐津,2,一般,4,5182,宮崎安奈,23,埼玉,48,B2,1.14,0.00,0.00,0.00,37,32.61,69,25.17
唐津,2,一般,5,4878,西岡育未,27,徳島,47,B1,4.21,18.06,0.00,0.00,16,28.07,37,30.86
唐津,2,一般,6,5198,奥村明日,20,福岡,47,B2,1.08,0.00,1.50,0.00,75,25.93,70,35.12
唐津,3,一般,1,4246,喜多那由,39,静岡,50,B1,4.57,22.73,3.70,14.81,71,50.00,73,35.76
唐津,3,一般,2,4071,古賀千晶,41,兵庫,47,A2,5.78,37.50,5.33,26.53,22,18.37,32,23.53
唐津,3,一般,3,4338,飯田佳江,37,滋賀,47,B2,3.60,12.07,4.33,22.22,11,40.35,72,37.28
唐津,3,一般,4,5117,冨名腰桃,21,福岡,45,B1,2.64,2.27,1.50,0.00,69,28.33,67,35.03
唐津,3,一般,5,5193,米丸乃絵,20,福岡,48,B2,1.56,3.51,0.00,0.00,31,31.58,66,42.68
唐津,3,一般,6,4690,高石梨菜,28,東京,52,B1,4.31,23.64,0.00,0.00,12,25.00,53,28.99
