レース場,レース番号,レース種別,艇番,登録番号,選手名,年齢,支部,体重,級別,全国勝率,全国2連対率,当地勝率,当地2連対率,モーター番号,モーター2連対率,ボート番号,ボート2連対率
唐津,1,一,1,4260,中越博紀,36,香川,53,A2,6.25,43.44,6.46,39.29,69,28.57,39,42.59
唐津,1,一,2,3753,河上哲也,48,香川,54,B1,4.07,18.92,3.79,15.79,35,32.77,47,20.00
唐津,1,一,3,3989,熊本英一,41,佐賀,56,B1,4.63,23.66,3.97,12.79,63,35.60,71,44.44
唐津,1,一,4,3491,富永　茂,52,福岡,52,B1,4.24,20.39,3.47,8.82,19,31.63,63,21.95
唐津,1,一,5,5121,定松勇樹,19,佐賀,51,B2,1.71,3.23,1.81,4.76,24,30.61,69,42.86
唐津,1,一,6,5145,島川海輝,17,山口,50,B2,1.46,0.00,0.00,0.00,62,34.04,61,16.67
唐津,2,一,1,3933,山地正樹,44,岡山,53,A1,6.43,42.97,6.90,55.00,34,42.86,81,37.50
唐津,2,一,2,4584,村岡賢人,30,岡山,53,A2,6.93,52.31,5.84,31.58,22,39.30,58,42.55
唐津,2,一,3,4533,峰重侑治,31,岡山,53,B1,5.04,34.74,5.12,29.41,57,33.66,56,31.82
唐津,2,一,4,4683,向井田直,29,広島,48,B1,4.74,26.83,4.85,29.63,14,41.21,48,34.88
唐津,2,一,5,4271,川崎公靖,38,広島,52,B1,5.07,29.91,4.38,23.64,44,35.15,57,28.89
唐津,2,一,6,5093,浦野　海,18,福岡,55,B2,1.50,0.00,1.40,0.00,64,31.91,55,13.64
唐津,3,一,1,3211,北川敏弘,58,佐賀,55,A2,4.46,21.05,5.11,27.37,67,36.19,35,42.55
唐津,3,一,2,4864,小川日紀,30,福岡,52,B1,4.22,18.97,1.67,0.00,26,33.16,50,55.32
唐津,3,一,3,4064,原田篤志,40,山口,50,A1,6.56,46.27,5.90,27.59,53,30.61,88,31.25
唐津,3,一,4,4143,浦田晃嗣,38,佐賀,56,B1,4.19,20.20,4.90,25.97,13,42.78,46,38.64
唐津,3,一,5,5027,重冨勇哉,23,山口,56,B2,3.13,14.67,1.71,2.44,23,34.83,78,50.00
唐津,3,一,6,5111,三村岳人,20,岡山,53,B2,1.47,1.82,0.00,0.00,32,28.92,33,38.00
唐津,4,一,1,4506,稗田聖也,32,福岡,51,A2,5.78,42.95,6.11,40.54,43,30.43,59,42.59
唐津,4,一,2,4672,守屋大地,34,岡山,52,B1,3.34,11.36,5.06,19.35,27,27.84,43,16.67
唐津,4,一,3,4272,大場広孝,38,福岡,60,A2,5.26,32.28,4.10,20.00,20,25.58,38,35.85
唐津,4,一,4,4402,乙藤智史,35,福岡,55,A1,5.58,37.40,6.10,40.00,40,30.50,64,26.00
唐津,4,一,5,4315,山崎昂介,36,長崎,53,B1,4.18,21.69,4.21,20.69,42,29.50,80,31.91
唐津,4,一,6,3858,織田　猛,47,佐賀,51,B1,5.18,35.79,5.60,34.38,31,31.44,79,32.50
唐津,5,一,1,3734,宮田政勝,46,福岡,53,B1,5.48,36.73,5.47,34.21,68,36.54,76,42.55
唐津,5,一,2,4180,上野秀和,37,福岡,57,A2,4.39,25.19,4.68,31.58,18,26.34,44,14.89
唐津,5,一,3,5014,梶山涼斗,22,佐賀,51,B1,3.01,9.33,2.17,6.80,25,34.18,65,31.25
唐津,5,一,4,4241,大串重幸,35,長崎,54,B1,5.31,37.89,4.84,29.73,46,39.47,34,22.22
唐津,5,一,5,5145,島川海輝,17,山口,50,B2,1.46,0.00,0.00,0.00,62,34.04,61,16.67
唐津,5,一,6,4451,松崎祐太,32,福岡,51,A1,6.56,47.06,6.81,49.12,41,31.02,67,50.00
唐津,6,一,1,4557,松尾光広,30,岡山,55,B1,4.96,32.98,4.63,31.58,49,31.96,89,26.53
唐津,6,一,2,4872,山下流心,27,広島,54,B1,4.63,20.37,4.14,16.22,12,36.36,53,23.40
唐津,6,一,3,3411,池上隆行,50,広島,52,B1,3.85,18.75,4.14,18.60,21,28.42,66,47.92
唐津,6,一,4,5093,浦野　海,18,福岡,55,B2,1.50,0.00,1.40,0.00,64,31.91,55,13.64
唐津,6,一,5,4588,田中京介,29,福岡,56,A2,4.57,28.85,5.25,30.77,17,34.16,54,59.46
唐津,6,一,6,4584,村岡賢人,30,岡山,53,A2,6.93,52.31,5.84,31.58,22,39.30,58,42.55
唐津,7,一,1,4879,山崎鉄平,25,佐賀,53,B1,5.21,33.33,4.44,22.45,66,48.72,49,20.00
唐津,7,一,2,3578,塩田雄一,47,香川,49,B1,4.72,28.00,5.40,40.00,51,44.33,32,52.00
唐津,7,一,3,4864,小川日紀,30,福岡,52,B1,4.22,18.97,1.67,0.00,26,33.16,50,55.32
唐津,7,一,4,4271,川崎公靖,38,広島,52,B1,5.07,29.91,4.38,23.64,44,35.15,57,28.89
唐津,7,一,5,5111,三村岳人,20,岡山,53,B2,1.47,1.82,0.00,0.00,32,28.92,33,38.00
唐津,7,一,6,5121,定松勇樹,19,佐賀,51,B2,1.71,3.23,1.81,4.76,24,30.61,69,42.86
唐津,8,一,1,4533,峰重侑治,31,岡山,53,B1,5.04,34.74,5.12,29.41,57,33.66,56,31.82
唐津,8,一,2,4268,和合俊介,34,福岡,58,B1,4.26,22.58,3.79,17.86,36,28.71,77,34.09
唐津,8,一,3,5027,重冨勇哉,23,山口,56,B2,3.13,14.67,1.71,2.44,23,34.83,78,50.00
