日付,レース場,レース番号,舟券種,組合せ,払戻金
2025-05-23,大村,1,単勝,2,1320
2025-05-23,大村,1,複勝,2,260
2025-05-23,大村,1,複勝,1,110
2025-05-23,大村,1,２連単,2-1,3690
2025-05-23,大村,1,２連複,1-2,290
2025-05-23,大村,1,拡連複,1-2,240
2025-05-23,大村,1,３連単,2-1-5,10970
2025-05-23,大村,1,３連複,1-2-5,1090
2025-05-23,大村,2,単勝,1,170
2025-05-23,大村,2,複勝,1,100
2025-05-23,大村,2,複勝,2,170
2025-05-23,大村,2,２連単,1-2,370
2025-05-23,大村,2,２連複,1-2,200
2025-05-23,大村,2,拡連複,1-2,120
2025-05-23,大村,2,３連単,1-2-4,1050
2025-05-23,大村,2,３連複,1-2-4,580
2025-05-23,大村,3,単勝,5,330
2025-05-23,大村,3,複勝,5,200
2025-05-23,大村,3,複勝,2,240
2025-05-23,大村,3,２連単,5-2,1220
2025-05-23,大村,3,２連複,2-5,790
2025-05-23,大村,3,拡連複,2-5,140
2025-05-23,大村,3,３連単,5-2-1,2510
2025-05-23,大村,3,３連複,1-2-5,200
2025-05-23,大村,4,単勝,3,740
2025-05-23,大村,4,複勝,3,220
2025-05-23,大村,4,複勝,2,430
2025-05-23,大村,4,２連単,3-2,5170
2025-05-23,大村,4,２連複,2-3,2620
2025-05-23,大村,4,拡連複,2-3,290
2025-05-23,大村,4,３連単,3-2-4,19660
2025-05-23,大村,4,３連複,2-3-4,2450
2025-05-23,大村,5,単勝,1,130
2025-05-23,大村,5,複勝,1,120
2025-05-23,大村,5,複勝,3,260
2025-05-23,大村,5,２連単,1-3,360
2025-05-23,大村,5,２連複,1-3,230
2025-05-23,大村,5,拡連複,1-3,140
2025-05-23,大村,5,３連単,1-3-5,810
2025-05-23,大村,5,３連複,1-3-5,340
2025-05-23,大村,6,単勝,1,150
2025-05-23,大村,6,複勝,1,100
2025-05-23,大村,6,複勝,2,220
2025-05-23,大村,6,２連単,1-2,630
2025-05-23,大村,6,２連複,1-2,530
2025-05-23,大村,6,拡連複,1-2,150
2025-05-23,大村,6,３連単,1-2-5,1810
2025-05-23,大村,6,３連複,1-2-5,830
2025-05-23,大村,7,単勝,1,140
