日付,レース場,レース番号,舟券種,組合せ,払戻金
2021-12-29,大村,1,単勝,1,160
2021-12-29,大村,1,複勝,1,100
2021-12-29,大村,1,複勝,3,100
2021-12-29,大村,1,２連単,1-3,250
2021-12-29,大村,1,２連複,1-3,310
2021-12-29,大村,1,拡連複,1-3,140
2021-12-29,大村,1,３連単,1-3-4,1730
2021-12-29,大村,1,３連複,1-3-4,1070
2021-12-29,大村,2,単勝,2,470
2021-12-29,大村,2,複勝,2,110
2021-12-29,大村,2,複勝,4,120
2021-12-29,大村,2,２連単,2-4,790
2021-12-29,大村,2,２連複,2-4,290
2021-12-29,大村,2,拡連複,2-4,160
2021-12-29,大村,2,３連単,2-4-1,2290
2021-12-29,大村,2,３連複,1-2-4,280
2021-12-29,大村,3,単勝,1,120
2021-12-29,大村,3,複勝,1,180
2021-12-29,大村,3,複勝,4,450
2021-12-29,大村,3,２連単,1-4,600
2021-12-29,大村,3,２連複,1-4,670
2021-12-29,大村,3,拡連複,1-4,260
2021-12-29,大村,3,３連単,1-4-2,2080
2021-12-29,大村,3,３連複,1-2-4,640
2021-12-29,大村,4,単勝,2,170
2021-12-29,大村,4,複勝,2,110
2021-12-29,大村,4,複勝,1,100
2021-12-29,大村,4,２連単,2-1,350
2021-12-29,大村,4,２連複,1-2,210
2021-12-29,大村,4,拡連複,1-2,150
2021-12-29,大村,4,３連単,2-1-4,1060
2021-12-29,大村,4,３連複,1-2-4,430
2021-12-29,大村,5,単勝,6,1130
2021-12-29,大村,5,複勝,6,450
2021-12-29,大村,5,複勝,1,110
2021-12-29,大村,5,２連単,6-1,4310
2021-12-29,大村,5,２連複,1-6,960
2021-12-29,大村,5,拡連複,1-6,520
2021-12-29,大村,5,３連単,6-1-5,40880
2021-12-29,大村,5,３連複,1-5-6,6280
2021-12-29,大村,6,単勝,1,170
2021-12-29,大村,6,複勝,1,100
2021-12-29,大村,6,複勝,2,110
2021-12-29,大村,6,２連単,1-2,270
2021-12-29,大村,6,２連複,1-2,260
2021-12-29,大村,6,拡連複,1-2,170
2021-12-29,大村,6,３連単,1-2-5,620
2021-12-29,大村,6,３連複,1-2-5,260
2021-12-29,大村,7,単勝,2,100
2021-12-29,大村,7,複勝,2,100
2021-12-29,大村,7,複勝,1,110
2021-12-29,大村,7,２連単,2-1,270
2021-12-29,大村,7,２連複,1-2,180
2021-12-29,大村,7,拡連複,1-2,120
2021-12-29,大村,7,３連単,2-1-3,530
2021-12-29,大村,7,３連複,1-2-3,250
2021-12-29,大村,8,単勝,2,680
2021-12-29,大村,8,複勝,2,210
2021-12-29,大村,8,複勝,1,130
2021-12-29,大村,8,２連単,2-1,1190
2021-12-29,大村,8,２連複,1-2,170
2021-12-29,大村,8,拡連複,1-2,120
2021-12-29,大村,8,３連単,2-1-5,4100
2021-12-29,大村,8,３連複,1-2-5,250
2021-12-29,大村,9,単勝,1,110
2021-12-29,大村,9,複勝,1,150
2021-12-29,大村,9,複勝,3,120
2021-12-29,大村,9,２連単,1-3,190
2021-12-29,大村,9,２連複,1-3,160
2021-12-29,大村,9,拡連複,1-3,150
2021-12-29,大村,9,３連単,1-3-2,1590
2021-12-29,大村,9,３連複,1-2-3,800
2021-12-29,大村,10,単勝,3,540
