日付,レース場,レース番号,舟券種,組合せ,払戻金
2021-05-03,唐津,1,単勝,2,1050
2021-05-03,唐津,1,複勝,2,130
2021-05-03,唐津,1,複勝,1,110
2021-05-03,唐津,1,２連単,2-1,2240
2021-05-03,唐津,1,２連複,1-2,420
2021-05-03,唐津,1,拡連複,1-2,230
2021-05-03,唐津,1,３連単,2-1-5,26170
2021-05-03,唐津,1,３連複,1-2-5,1370
2021-05-03,唐津,2,単勝,1,110
2021-05-03,唐津,2,複勝,1,100
2021-05-03,唐津,2,複勝,2,100
2021-05-03,唐津,2,２連単,1-2,220
2021-05-03,唐津,2,２連複,1-2,160
2021-05-03,唐津,2,拡連複,1-2,110
2021-05-03,唐津,2,３連単,1-2-3,520
2021-05-03,唐津,2,３連複,1-2-3,280
2021-05-03,唐津,3,単勝,4,1510
2021-05-03,唐津,3,複勝,4,500
2021-05-03,唐津,3,複勝,5,570
2021-05-03,唐津,3,２連単,4-5,6300
2021-05-03,唐津,3,２連複,4-5,2860
2021-05-03,唐津,3,拡連複,4-5,880
2021-05-03,唐津,3,３連単,4-5-6,42810
2021-05-03,唐津,3,３連複,4-5-6,9750
2021-05-03,唐津,4,単勝,1,140
2021-05-03,唐津,4,複勝,1,170
2021-05-03,唐津,4,複勝,2,270
2021-05-03,唐津,4,２連単,1-2,1470
2021-05-03,唐津,4,２連複,1-2,1240
2021-05-03,唐津,4,拡連複,1-2,330
2021-05-03,唐津,4,３連単,1-2-5,5000
2021-05-03,唐津,4,３連複,1-2-5,1700
2021-05-03,唐津,5,単勝,4,1360
2021-05-03,唐津,5,複勝,4,210
2021-05-03,唐津,5,複勝,5,430
2021-05-03,唐津,5,２連単,4-5,4540
2021-05-03,唐津,5,２連複,4-5,1880
2021-05-03,唐津,5,拡連複,4-5,640
2021-05-03,唐津,5,３連単,4-5-6,10210
2021-05-03,唐津,5,３連複,4-5-6,2020
2021-05-03,唐津,6,単勝,3,280
2021-05-03,唐津,6,複勝,3,270
2021-05-03,唐津,6,複勝,6,610
2021-05-03,唐津,6,２連単,3-6,1610
2021-05-03,唐津,6,２連複,3-6,700
2021-05-03,唐津,6,拡連複,3-6,310
2021-05-03,唐津,6,３連単,3-6-2,7090
2021-05-03,唐津,6,３連複,2-3-6,1060
2021-05-03,唐津,7,単勝,1,180
2021-05-03,唐津,7,複勝,1,100
2021-05-03,唐津,7,複勝,6,600
2021-05-03,唐津,7,２連単,1-6,1960
2021-05-03,唐津,7,２連複,1-6,1530
2021-05-03,唐津,7,拡連複,1-6,420
2021-05-03,唐津,7,３連単,1-6-2,5640
2021-05-03,唐津,7,３連複,1-2-6,980
2021-05-03,唐津,8,単勝,4,280
2021-05-03,唐津,8,複勝,4,230
2021-05-03,唐津,8,複勝,6,160
2021-05-03,唐津,8,２連単,4-6,880
2021-05-03,唐津,8,２連複,4-6,660
2021-05-03,唐津,8,拡連複,4-6,160
2021-05-03,唐津,8,３連単,4-6-1,2600
2021-05-03,唐津,8,３連複,1-4-6,370
2021-05-03,唐津,9,単勝,4,460
2021-05-03,唐津,9,複勝,4,270
2021-05-03,唐津,9,複勝,1,150
2021-05-03,唐津,9,２連単,4-1,1820
2021-05-03,唐津,9,２連複,1-4,430
2021-05-03,唐津,9,拡連複,1-4,150
2021-05-03,唐津,9,３連単,4-1-3,9930
2021-05-03,唐津,9,３連複,1-3-4,710
2021-05-03,唐津,10,単勝,3,1790
2021-05-03,唐津,10,複勝,3,580
2021-05-03,唐津,10,複勝,5,920
2021-05-03,唐津,10,２連単,3-5,15700
2021-05-03,唐津,10,２連複,3-5,5370
2021-05-03,唐津,10,拡連複,3-5,1350
2021-05-03,唐津,10,３連単,3-5-6,103400
2021-05-03,唐津,10,３連複,3-5-6,12720
2021-05-03,唐津,11,単勝,1,210
2021-05-03,唐津,11,複勝,1,100
2021-05-03,唐津,11,複勝,2,130
2021-05-03,唐津,11,２連単,1-2,390
2021-05-03,唐津,11,２連複,1-2,160
2021-05-03,唐津,11,拡連複,1-2,170
2021-05-03,唐津,11,３連単,1-2-4,2380
2021-05-03,唐津,11,３連複,1-2-4,870
2021-05-03,唐津,12,単勝,1,110
2021-05-03,唐津,12,複勝,1,120
2021-05-03,唐津,12,複勝,3,120
2021-05-03,唐津,12,２連単,1-3,300
2021-05-03,唐津,12,２連複,1-3,260
2021-05-03,唐津,12,拡連複,1-3,110
2021-05-03,唐津,12,３連単,1-3-2,890
2021-05-03,唐津,12,３連複,1-2-3,410
2021-05-03,福岡,1,単勝,1,100
2021-05-03,福岡,1,複勝,1,150
2021-05-03,福岡,1,複勝,2,310
2021-05-03,福岡,1,２連単,1-2,300
2021-05-03,福岡,1,２連複,1-2,210
2021-05-03,福岡,1,拡連複,1-2,110
2021-05-03,福岡,1,３連単,1-2-3,590
2021-05-03,福岡,1,３連複,1-2-3,350
2021-05-03,福岡,2,単勝,1,250
2021-05-03,福岡,2,複勝,1,100
2021-05-03,福岡,2,複勝,5,220
2021-05-03,福岡,2,２連単,1-5,670
2021-05-03,福岡,2,２連複,1-5,640
2021-05-03,福岡,2,拡連複,1-5,250
2021-05-03,福岡,2,３連単,1-5-3,2610
2021-05-03,福岡,2,３連複,1-3-5,760
2021-05-03,福岡,3,単勝,2,260
2021-05-03,福岡,3,複勝,2,160
2021-05-03,福岡,3,複勝,3,120
2021-05-03,福岡,3,２連単,2-3,540
2021-05-03,福岡,3,２連複,2-3,600
2021-05-03,福岡,3,拡連複,2-3,140
2021-05-03,福岡,3,３連単,2-3-6,3300
2021-05-03,福岡,3,３連複,2-3-6,1460
2021-05-03,福岡,4,単勝,3,100
2021-05-03,福岡,4,複勝,3,100
2021-05-03,福岡,4,複勝,4,110
2021-05-03,福岡,4,２連単,3-4,150
2021-05-03,福岡,4,２連複,3-4,120
2021-05-03,福岡,4,３連単,3-4-5,180
2021-05-03,福岡,5,単勝,2,150
2021-05-03,福岡,5,複勝,2,120
2021-05-03,福岡,5,複勝,4,430
2021-05-03,福岡,5,２連単,2-4,3060
2021-05-03,福岡,5,２連複,2-4,1590
2021-05-03,福岡,5,拡連複,2-4,380
2021-05-03,福岡,5,３連単,2-4-1,5720
2021-05-03,福岡,5,３連複,1-2-4,1180
