日付,レース場,レース番号,舟券種,組合せ,払戻金
2020-12-29,大村,1,単勝,1,210
2020-12-29,大村,1,複勝,1,100
2020-12-29,大村,1,複勝,2,140
2020-12-29,大村,1,２連単,1-2,200
2020-12-29,大村,1,２連複,1-2,160
2020-12-29,大村,1,拡連複,1-2,160
2020-12-29,大村,1,３連単,1-2-5,890
2020-12-29,大村,1,３連複,1-2-5,480
2020-12-29,大村,2,単勝,2,320
2020-12-29,大村,2,複勝,2,100
2020-12-29,大村,2,複勝,1,100
2020-12-29,大村,2,２連単,2-1,700
2020-12-29,大村,2,２連複,1-2,220
2020-12-29,大村,2,拡連複,1-2,130
2020-12-29,大村,2,３連単,2-1-5,3240
2020-12-29,大村,2,３連複,1-2-5,520
2020-12-29,大村,3,単勝,1,260
2020-12-29,大村,3,複勝,1,100
2020-12-29,大村,3,複勝,6,160
2020-12-29,大村,3,２連単,1-6,340
2020-12-29,大村,3,２連複,1-6,350
2020-12-29,大村,3,拡連複,1-6,160
2020-12-29,大村,3,３連単,1-6-4,1280
2020-12-29,大村,3,３連複,1-4-6,450
2020-12-29,大村,4,単勝,1,170
2020-12-29,大村,4,複勝,1,100
2020-12-29,大村,4,複勝,4,140
2020-12-29,大村,4,２連単,1-4,180
2020-12-29,大村,4,２連複,1-4,180
2020-12-29,大村,4,拡連複,1-4,110
2020-12-29,大村,4,３連単,1-4-2,690
2020-12-29,大村,4,３連複,1-2-4,250
2020-12-29,大村,5,単勝,2,190
2020-12-29,大村,5,複勝,2,200
2020-12-29,大村,5,複勝,3,500
2020-12-29,大村,5,２連単,2-3,6360
2020-12-29,大村,5,２連複,2-3,4420
2020-12-29,大村,5,拡連複,2-3,370
2020-12-29,大村,5,３連単,2-3-4,10930
2020-12-29,大村,5,３連複,2-3-4,3000
2020-12-29,大村,6,単勝,1,120
2020-12-29,大村,6,複勝,1,130
2020-12-29,大村,6,複勝,6,120
2020-12-29,大村,6,２連単,1-6,220
2020-12-29,大村,6,２連複,1-6,240
2020-12-29,大村,6,拡連複,1-6,190
2020-12-29,大村,6,３連単,1-6-4,950
2020-12-29,大村,6,３連複,1-4-6,440
2020-12-29,大村,7,単勝,1,100
2020-12-29,大村,7,複勝,1,130
2020-12-29,大村,7,複勝,4,220
2020-12-29,大村,7,２連単,1-4,260
2020-12-29,大村,7,２連複,1-4,230
2020-12-29,大村,7,拡連複,1-4,130
2020-12-29,大村,7,３連単,1-4-5,770
2020-12-29,大村,7,３連複,1-4-5,440
2020-12-29,大村,8,単勝,6,280
2020-12-29,大村,8,複勝,6,130
2020-12-29,大村,8,複勝,3,140
2020-12-29,大村,8,２連単,6-3,1010
2020-12-29,大村,8,２連複,3-6,980
2020-12-29,大村,8,拡連複,3-6,400
2020-12-29,大村,8,３連単,6-3-4,10500
2020-12-29,大村,8,３連複,3-4-6,6130
2020-12-29,大村,9,単勝,1,110
2020-12-29,大村,9,複勝,1,100
2020-12-29,大村,9,複勝,3,100
2020-12-29,大村,9,２連単,1-3,230
2020-12-29,大村,9,２連複,1-3,190
2020-12-29,大村,9,拡連複,1-3,150
2020-12-29,大村,9,３連単,1-3-2,1070
2020-12-29,大村,9,３連複,1-2-3,500
2020-12-29,大村,10,単勝,3,360
2020-12-29,大村,10,複勝,3,130
2020-12-29,大村,10,複勝,2,190
2020-12-29,大村,10,２連単,3-2,2090
2020-12-29,大村,10,２連複,2-3,740
2020-12-29,大村,10,拡連複,2-3,220
2020-12-29,大村,10,３連単,3-2-6,21510
2020-12-29,大村,10,３連複,2-3-6,6330
2020-12-29,大村,11,単勝,1,120
2020-12-29,大村,11,複勝,1,100
2020-12-29,大村,11,複勝,2,200
2020-12-29,大村,11,２連単,1-2,290
2020-12-29,大村,11,２連複,1-2,240
2020-12-29,大村,11,拡連複,1-2,150
2020-12-29,大村,11,３連単,1-2-5,760
2020-12-29,大村,11,３連複,1-2-5,370
2020-12-29,大村,12,単勝,1,150
2020-12-29,大村,12,複勝,1,100
2020-12-29,大村,12,複勝,6,330
2020-12-29,大村,12,２連単,1-6,2240
2020-12-29,大村,12,２連複,1-6,1820
2020-12-29,大村,12,拡連複,1-6,210
2020-12-29,大村,12,３連単,1-6-4,4260
2020-12-29,大村,12,３連複,1-4-6,560
2020-12-29,唐津,1,単勝,1,120
2020-12-29,唐津,1,複勝,1,100
2020-12-29,唐津,1,複勝,3,120
2020-12-29,唐津,1,２連単,1-3,220
2020-12-29,唐津,1,２連複,1-3,220
2020-12-29,唐津,1,拡連複,1-3,120
2020-12-29,唐津,1,３連単,1-3-5,1010
2020-12-29,唐津,1,３連複,1-3-5,730
2020-12-29,唐津,2,単勝,1,100
2020-12-29,唐津,2,複勝,1,100
2020-12-29,唐津,2,複勝,2,100
2020-12-29,唐津,2,２連単,1-2,150
2020-12-29,唐津,2,２連複,1-2,110
2020-12-29,唐津,2,拡連複,1-2,100
2020-12-29,唐津,2,３連単,1-2-3,240
2020-12-29,唐津,2,３連複,1-2-3,210
2020-12-29,唐津,3,単勝,3,130
2020-12-29,唐津,3,複勝,3,110
2020-12-29,唐津,3,複勝,1,100
2020-12-29,唐津,3,２連単,3-1,310
2020-12-29,唐津,3,２連複,1-3,140
2020-12-29,唐津,3,拡連複,1-3,110
2020-12-29,唐津,3,３連単,3-1-2,1200
2020-12-29,唐津,3,３連複,1-2-3,250
2020-12-29,唐津,4,単勝,1,130
2020-12-29,唐津,4,複勝,1,100
2020-12-29,唐津,4,複勝,4,130
2020-12-29,唐津,4,２連単,1-4,220
2020-12-29,唐津,4,２連複,1-4,160
2020-12-29,唐津,4,拡連複,1-4,110
2020-12-29,唐津,4,３連単,1-4-2,530
2020-12-29,唐津,4,３連複,1-2-4,200
2020-12-29,唐津,5,単勝,3,200
2020-12-29,唐津,5,複勝,3,140
2020-12-29,唐津,5,複勝,2,370
2020-12-29,唐津,5,２連単,3-2,700
2020-12-29,唐津,5,２連複,2-3,360
2020-12-29,唐津,5,拡連複,2-3,150
2020-12-29,唐津,5,３連単,3-2-1,1340
2020-12-29,唐津,5,３連複,1-2-3,200
2020-12-29,唐津,6,単勝,2,840
2020-12-29,唐津,6,複勝,2,290
2020-12-29,唐津,6,複勝,4,100
2020-12-29,唐津,6,２連単,2-4,2460
2020-12-29,唐津,6,２連複,2-4,540
2020-12-29,唐津,6,拡連複,2-4,130
2020-12-29,唐津,6,３連単,2-4-5,6200
2020-12-29,唐津,6,３連複,2-4-5,560
2020-12-29,唐津,7,単勝,4,150
