日付,レース場,レース番号,舟券種,組合せ,払戻金
2021-12-13,唐津,1,単勝,1,100
2021-12-13,唐津,1,複勝,1,100
2021-12-13,唐津,1,複勝,5,290
2021-12-13,唐津,1,２連単,1-5,890
2021-12-13,唐津,1,２連複,1-5,970
2021-12-13,唐津,1,拡連複,1-5,360
2021-12-13,唐津,1,３連単,1-5-3,3430
2021-12-13,唐津,1,３連複,1-3-5,640
2021-12-13,唐津,2,単勝,1,120
2021-12-13,唐津,2,複勝,1,110
2021-12-13,唐津,2,複勝,3,140
2021-12-13,唐津,2,２連単,1-3,280
2021-12-13,唐津,2,２連複,1-3,250
2021-12-13,唐津,2,拡連複,1-3,150
2021-12-13,唐津,2,３連単,1-3-2,900
2021-12-13,唐津,2,３連複,1-2-3,290
2021-12-13,唐津,3,単勝,1,120
2021-12-13,唐津,3,複勝,1,100
2021-12-13,唐津,3,複勝,3,120
2021-12-13,唐津,3,２連単,1-3,200
2021-12-13,唐津,3,２連複,1-3,250
2021-12-13,唐津,3,拡連複,1-3,120
2021-12-13,唐津,3,３連単,1-3-5,800
2021-12-13,唐津,3,３連複,1-3-5,490
2021-12-13,唐津,4,単勝,1,160
2021-12-13,唐津,4,複勝,1,120
2021-12-13,唐津,4,複勝,2,160
2021-12-13,唐津,4,２連単,1-2,540
2021-12-13,唐津,4,２連複,1-2,360
2021-12-13,唐津,4,拡連複,1-2,250
2021-12-13,唐津,4,３連単,1-2-5,3190
2021-12-13,唐津,4,３連複,1-2-5,1890
2021-12-13,唐津,5,単勝,1,140
2021-12-13,唐津,5,複勝,1,200
2021-12-13,唐津,5,複勝,2,640
2021-12-13,唐津,5,２連単,1-2,1030
2021-12-13,唐津,5,２連複,1-2,740
2021-12-13,唐津,5,拡連複,1-2,240
2021-12-13,唐津,5,３連単,1-2-3,2530
2021-12-13,唐津,5,３連複,1-2-3,520
2021-12-13,唐津,6,単勝,4,850
2021-12-13,唐津,6,複勝,4,810
2021-12-13,唐津,6,複勝,5,120
2021-12-13,唐津,6,２連単,4-5,4230
2021-12-13,唐津,6,２連複,4-5,1880
2021-12-13,唐津,6,拡連複,4-5,650
2021-12-13,唐津,6,３連単,4-5-1,33140
2021-12-13,唐津,6,３連複,1-4-5,3510
2021-12-13,唐津,7,単勝,2,460
2021-12-13,唐津,7,複勝,2,210
2021-12-13,唐津,7,複勝,3,190
2021-12-13,唐津,7,２連単,2-3,1810
2021-12-13,唐津,7,２連複,2-3,490
2021-12-13,唐津,7,拡連複,2-3,200
2021-12-13,唐津,7,３連単,2-3-1,5450
2021-12-13,唐津,7,３連複,1-2-3,560
2021-12-13,唐津,8,単勝,1,110
2021-12-13,唐津,8,複勝,1,100
2021-12-13,唐津,8,複勝,2,100
2021-12-13,唐津,8,２連単,1-2,450
2021-12-13,唐津,8,２連複,1-2,400
2021-12-13,唐津,8,拡連複,1-2,150
2021-12-13,唐津,8,３連単,1-2-3,1040
2021-12-13,唐津,8,３連複,1-2-3,490
2021-12-13,唐津,9,単勝,5,4420
2021-12-13,唐津,9,複勝,5,600
2021-12-13,唐津,9,複勝,4,440
2021-12-13,唐津,9,２連単,5-4,5480
2021-12-13,唐津,9,２連複,4-5,2090
2021-12-13,唐津,9,拡連複,4-5,580
2021-12-13,唐津,9,３連単,5-4-6,31810
2021-12-13,唐津,9,３連複,4-5-6,3780
2021-12-13,唐津,10,単勝,6,1100
2021-12-13,唐津,10,複勝,6,2130
2021-12-13,唐津,10,複勝,1,160
2021-12-13,唐津,10,２連単,6-1,30500
2021-12-13,唐津,10,２連複,1-6,3850
2021-12-13,唐津,10,拡連複,1-6,680
2021-12-13,唐津,10,３連単,6-1-2,137570
2021-12-13,唐津,10,３連複,1-2-6,3080
2021-12-13,唐津,11,単勝,3,630
2021-12-13,唐津,11,複勝,3,150
2021-12-13,唐津,11,複勝,1,100
2021-12-13,唐津,11,２連単,3-1,1400
2021-12-13,唐津,11,２連複,1-3,250
2021-12-13,唐津,11,拡連複,1-3,120
2021-12-13,唐津,11,３連単,3-1-4,4340
2021-12-13,唐津,11,３連複,1-3-4,330
2021-12-13,唐津,12,単勝,1,140
2021-12-13,唐津,12,複勝,1,100
2021-12-13,唐津,12,複勝,2,140
2021-12-13,唐津,12,２連単,1-2,270
2021-12-13,唐津,12,２連複,1-2,230
2021-12-13,唐津,12,拡連複,1-2,150
2021-12-13,唐津,12,３連単,1-2-5,1550
2021-12-13,唐津,12,３連複,1-2-5,880
2021-12-13,福岡,1,単勝,1,100
2021-12-13,福岡,1,複勝,1,100
2021-12-13,福岡,1,複勝,4,190
2021-12-13,福岡,1,２連単,1-4,340
2021-12-13,福岡,1,２連複,1-4,290
2021-12-13,福岡,1,拡連複,1-4,100
2021-12-13,福岡,1,３連単,1-4-2,690
2021-12-13,福岡,1,３連複,1-2-4,200
2021-12-13,福岡,2,単勝,1,380
2021-12-13,福岡,2,複勝,1,120
2021-12-13,福岡,2,複勝,2,140
2021-12-13,福岡,2,２連単,1-2,380
2021-12-13,福岡,2,２連複,1-2,340
2021-12-13,福岡,2,拡連複,1-2,160
2021-12-13,福岡,2,３連単,1-2-4,730
2021-12-13,福岡,2,３連複,1-2-4,210
2021-12-13,福岡,3,単勝,1,100
2021-12-13,福岡,3,複勝,1,140
2021-12-13,福岡,3,複勝,2,160
2021-12-13,福岡,3,２連単,1-2,410
2021-12-13,福岡,3,２連複,1-2,240
2021-12-13,福岡,3,拡連複,1-2,140
2021-12-13,福岡,3,３連単,1-2-5,970
2021-12-13,福岡,3,３連複,1-2-5,470
2021-12-13,福岡,4,単勝,4,340
2021-12-13,福岡,4,複勝,4,230
2021-12-13,福岡,4,複勝,1,100
2021-12-13,福岡,4,２連単,4-1,1520
2021-12-13,福岡,4,２連複,1-4,340
2021-12-13,福岡,4,拡連複,1-4,190
2021-12-13,福岡,4,３連単,4-1-6,7160
2021-12-13,福岡,4,３連複,1-4-6,1500
2021-12-13,福岡,5,単勝,1,160
2021-12-13,福岡,5,複勝,1,100
2021-12-13,福岡,5,複勝,3,200
2021-12-13,福岡,5,２連単,1-3,290
2021-12-13,福岡,5,２連複,1-3,380
2021-12-13,福岡,5,拡連複,1-3,160
2021-12-13,福岡,5,３連単,1-3-5,880
2021-12-13,福岡,5,３連複,1-3-5,530
2021-12-13,福岡,6,単勝,2,480
2021-12-13,福岡,6,複勝,2,430
2021-12-13,福岡,6,複勝,3,250
2021-12-13,福岡,6,２連単,2-3,570
2021-12-13,福岡,6,２連複,2-3,270
2021-12-13,福岡,6,拡連複,2-3,170
2021-12-13,福岡,6,３連単,2-3-4,1200
2021-12-13,福岡,6,３連複,2-3-4,260
2021-12-13,福岡,7,単勝,1,110
2021-12-13,福岡,7,複勝,1,110
2021-12-13,福岡,7,複勝,2,260
2021-12-13,福岡,7,２連単,1-2,530
2021-12-13,福岡,7,２連複,1-2,510
2021-12-13,福岡,7,拡連複,1-2,190
2021-12-13,福岡,7,３連単,1-2-4,1120
2021-12-13,福岡,7,３連複,1-2-4,340
2021-12-13,福岡,8,単勝,5,1230
2021-12-13,福岡,8,複勝,5,300
2021-12-13,福岡,8,複勝,1,120
2021-12-13,福岡,8,２連単,5-1,2520
2021-12-13,福岡,8,２連複,1-5,330
2021-12-13,福岡,8,拡連複,1-5,200
2021-12-13,福岡,8,３連単,5-1-2,6980
2021-12-13,福岡,8,３連複,1-2-5,400
2021-12-13,福岡,9,単勝,3,650
2021-12-13,福岡,9,複勝,3,290
2021-12-13,福岡,9,複勝,2,290
2021-12-13,福岡,9,２連単,3-2,2320
2021-12-13,福岡,9,２連複,2-3,1610
2021-12-13,福岡,9,拡連複,2-3,190
2021-12-13,福岡,9,３連単,3-2-5,16060
2021-12-13,福岡,9,３連複,2-3-5,4570
2021-12-13,福岡,10,単勝,1,210
2021-12-13,福岡,10,複勝,1,120
2021-12-13,福岡,10,複勝,4,170
2021-12-13,福岡,10,２連単,1-4,350
2021-12-13,福岡,10,２連複,1-4,440
2021-12-13,福岡,10,拡連複,1-4,150
2021-12-13,福岡,10,３連単,1-4-2,1130
2021-12-13,福岡,10,３連複,1-2-4,340
2021-12-13,福岡,11,単勝,1,160
2021-12-13,福岡,11,複勝,1,100
2021-12-13,福岡,11,複勝,2,100
2021-12-13,福岡,11,２連単,1-2,300
2021-12-13,福岡,11,２連複,1-2,150
2021-12-13,福岡,11,拡連複,1-2,160
2021-12-13,福岡,11,３連単,1-2-5,4060
2021-12-13,福岡,11,３連複,1-2-5,2310
2021-12-13,福岡,12,単勝,1,100
2021-12-13,福岡,12,複勝,1,110
2021-12-13,福岡,12,複勝,5,430
2021-12-13,福岡,12,２連単,1-5,1580
2021-12-13,福岡,12,２連複,1-5,1130
2021-12-13,福岡,12,拡連複,1-5,490
2021-12-13,福岡,12,３連単,1-5-6,9500
2021-12-13,福岡,12,３連複,1-5-6,4460
2021-12-13,若松,1,単勝,6,2510
2021-12-13,若松,1,複勝,6,270
2021-12-13,若松,1,複勝,5,230
2021-12-13,若松,1,２連単,6-5,4300
2021-12-13,若松,1,２連複,5-6,1240
2021-12-13,若松,1,拡連複,5-6,700
2021-12-13,若松,1,３連単,6-5-2,11010
2021-12-13,若松,1,３連複,2-5-6,1580
2021-12-13,若松,2,単勝,2,910
2021-12-13,若松,2,複勝,2,170
2021-12-13,若松,2,複勝,3,110
2021-12-13,若松,2,２連単,2-3,900
2021-12-13,若松,2,２連複,2-3,520
2021-12-13,若松,2,拡連複,2-3,190
2021-12-13,若松,2,３連単,2-3-6,1970
2021-12-13,若松,2,３連複,2-3-6,380
2021-12-13,若松,3,単勝,4,500
2021-12-13,若松,3,複勝,4,320
2021-12-13,若松,3,複勝,2,470
2021-12-13,若松,3,２連単,4-2,3180
2021-12-13,若松,3,２連複,2-4,1720
2021-12-13,若松,3,拡連複,2-4,270
2021-12-13,若松,3,３連単,4-2-3,9680
2021-12-13,若松,3,３連複,2-3-4,1930
2021-12-13,若松,4,単勝,1,190
2021-12-13,若松,4,複勝,1,130
2021-12-13,若松,4,複勝,3,100
2021-12-13,若松,4,２連単,1-3,300
2021-12-13,若松,4,２連複,1-3,240
2021-12-13,若松,4,拡連複,1-3,130
2021-12-13,若松,4,３連単,1-3-2,1000
2021-12-13,若松,4,３連複,1-2-3,430
2021-12-13,若松,5,単勝,1,110
2021-12-13,若松,5,複勝,1,130
2021-12-13,若松,5,複勝,3,200
2021-12-13,若松,5,２連単,1-3,610
2021-12-13,若松,5,２連複,1-3,410
2021-12-13,若松,5,拡連複,1-3,100
2021-12-13,若松,5,３連単,1-3-2,470
2021-12-13,若松,5,３連複,1-2-3,100
2021-12-13,若松,6,単勝,1,200
2021-12-13,若松,6,複勝,1,130
2021-12-13,若松,6,複勝,3,130
2021-12-13,若松,6,２連単,1-3,340
2021-12-13,若松,6,２連複,1-3,200
2021-12-13,若松,6,拡連複,1-3,130
2021-12-13,若松,6,３連単,1-3-2,860
2021-12-13,若松,6,３連複,1-2-3,300
2021-12-13,若松,7,単勝,3,270
2021-12-13,若松,7,複勝,3,100
2021-12-13,若松,7,複勝,1,100
2021-12-13,若松,7,２連単,3-1,380
2021-12-13,若松,7,２連複,1-3,170
2021-12-13,若松,7,拡連複,1-3,130
2021-12-13,若松,7,３連単,3-1-2,3150
2021-12-13,若松,7,３連複,1-2-3,560
2021-12-13,若松,8,単勝,1,120
2021-12-13,若松,8,複勝,1,100
2021-12-13,若松,8,複勝,2,110
2021-12-13,若松,8,２連単,1-2,300
2021-12-13,若松,8,２連複,1-2,310
2021-12-13,若松,8,拡連複,1-2,130
2021-12-13,若松,8,３連単,1-2-3,380
2021-12-13,若松,8,３連複,1-2-3,150
2021-12-13,若松,9,単勝,2,770
2021-12-13,若松,9,複勝,2,160
2021-12-13,若松,9,複勝,1,120
2021-12-13,若松,9,２連単,2-1,2050
2021-12-13,若松,9,２連複,1-2,450
2021-12-13,若松,9,拡連複,1-2,250
2021-12-13,若松,9,３連単,2-1-3,6610
2021-12-13,若松,9,３連複,1-2-3,1100
2021-12-13,若松,10,単勝,4,1270
