日付,レース場,レース番号,舟券種,組合せ,払戻金
2021-10-15,大村,1,単勝,1,120
2021-10-15,大村,1,複勝,1,100
2021-10-15,大村,1,複勝,4,230
2021-10-15,大村,1,２連単,1-4,470
2021-10-15,大村,1,２連複,1-4,230
2021-10-15,大村,1,拡連複,1-4,160
2021-10-15,大村,1,３連単,1-4-3,1100
2021-10-15,大村,1,３連複,1-3-4,430
2021-10-15,大村,2,単勝,1,100
2021-10-15,大村,2,複勝,1,130
2021-10-15,大村,2,複勝,2,100
2021-10-15,大村,2,２連単,1-2,370
2021-10-15,大村,2,２連複,1-2,250
2021-10-15,大村,2,拡連複,1-2,150
2021-10-15,大村,2,３連単,1-2-3,1110
2021-10-15,大村,2,３連複,1-2-3,760
2021-10-15,大村,3,単勝,4,360
2021-10-15,大村,3,複勝,4,100
2021-10-15,大村,3,複勝,1,100
2021-10-15,大村,3,２連単,4-1,610
2021-10-15,大村,3,２連複,1-4,180
2021-10-15,大村,3,拡連複,1-4,150
2021-10-15,大村,3,３連単,4-1-5,1050
2021-10-15,大村,3,３連複,1-4-5,190
2021-10-15,大村,4,単勝,1,100
2021-10-15,大村,4,複勝,1,100
2021-10-15,大村,4,複勝,3,150
2021-10-15,大村,4,２連単,1-3,210
2021-10-15,大村,4,２連複,1-3,200
2021-10-15,大村,4,拡連複,1-3,120
2021-10-15,大村,4,３連単,1-3-2,580
2021-10-15,大村,4,３連複,1-2-3,250
2021-10-15,大村,5,単勝,2,250
2021-10-15,大村,5,複勝,2,140
2021-10-15,大村,5,複勝,1,100
2021-10-15,大村,5,２連単,2-1,760
2021-10-15,大村,5,２連複,1-2,290
2021-10-15,大村,5,拡連複,1-2,100
2021-10-15,大村,5,３連単,2-1-3,1250
2021-10-15,大村,5,３連複,1-2-3,150
2021-10-15,大村,6,単勝,1,140
2021-10-15,大村,6,複勝,1,100
2021-10-15,大村,6,複勝,3,100
2021-10-15,大村,6,２連単,1-3,150
2021-10-15,大村,6,２連複,1-3,120
2021-10-15,大村,6,拡連複,1-3,100
2021-10-15,大村,6,３連単,1-3-5,640
2021-10-15,大村,6,３連複,1-3-5,410
2021-10-15,大村,7,単勝,1,120
2021-10-15,大村,7,複勝,1,120
2021-10-15,大村,7,複勝,4,120
2021-10-15,大村,7,２連単,1-4,210
2021-10-15,大村,7,２連複,1-4,170
2021-10-15,大村,7,拡連複,1-4,110
2021-10-15,大村,7,３連単,1-4-2,590
2021-10-15,大村,7,３連複,1-2-4,230
2021-10-15,大村,8,単勝,1,110
2021-10-15,大村,8,複勝,1,100
2021-10-15,大村,8,複勝,3,250
2021-10-15,大村,8,２連単,1-3,330
2021-10-15,大村,8,２連複,1-3,310
2021-10-15,大村,8,拡連複,1-3,190
2021-10-15,大村,8,３連単,1-3-4,1420
2021-10-15,大村,8,３連複,1-3-4,760
2021-10-15,大村,9,単勝,1,110
2021-10-15,大村,9,複勝,1,100
2021-10-15,大村,9,複勝,4,100
2021-10-15,大村,9,２連単,1-4,330
2021-10-15,大村,9,２連複,1-4,270
2021-10-15,大村,9,拡連複,1-4,260
2021-10-15,大村,9,３連単,1-4-3,1220
2021-10-15,大村,9,３連複,1-3-4,490
2021-10-15,大村,10,単勝,3,1910
2021-10-15,大村,10,複勝,3,310
2021-10-15,大村,10,複勝,2,100
2021-10-15,大村,10,２連単,3-2,9830
2021-10-15,大村,10,２連複,2-3,2710
2021-10-15,大村,10,拡連複,2-3,480
2021-10-15,大村,10,３連単,3-2-6,91340
2021-10-15,大村,10,３連複,2-3-6,15480
2021-10-15,大村,11,単勝,1,100
2021-10-15,大村,11,複勝,1,100
2021-10-15,大村,11,複勝,3,220
2021-10-15,大村,11,２連単,1-3,320
2021-10-15,大村,11,２連複,1-3,250
2021-10-15,大村,11,拡連複,1-3,150
2021-10-15,大村,11,３連単,1-3-2,930
2021-10-15,大村,11,３連複,1-2-3,340
2021-10-15,大村,12,単勝,1,190
2021-10-15,大村,12,複勝,1,130
2021-10-15,大村,12,複勝,5,320
2021-10-15,大村,12,２連単,1-5,2340
2021-10-15,大村,12,２連複,1-5,1490
2021-10-15,大村,12,拡連複,1-5,290
2021-10-15,大村,12,３連単,1-5-2,5970
2021-10-15,大村,12,３連複,1-2-5,950
2021-10-15,福岡,1,単勝,1,100
2021-10-15,福岡,1,複勝,1,100
2021-10-15,福岡,1,複勝,3,100
2021-10-15,福岡,1,２連単,1-3,230
2021-10-15,福岡,1,２連複,1-3,250
2021-10-15,福岡,1,拡連複,1-3,150
2021-10-15,福岡,1,３連単,1-3-5,740
2021-10-15,福岡,1,３連複,1-3-5,640
2021-10-15,福岡,2,単勝,4,280
2021-10-15,福岡,2,複勝,4,100
2021-10-15,福岡,2,複勝,2,100
2021-10-15,福岡,2,２連単,4-2,1310
2021-10-15,福岡,2,２連複,2-4,300
2021-10-15,福岡,2,拡連複,2-4,170
2021-10-15,福岡,2,３連単,4-2-1,4000
