日付,レース場,レース番号,舟券種,組合せ,払戻金
2020-04-24,福岡,1,単勝,1,100
2020-04-24,福岡,1,複勝,1,100
2020-04-24,福岡,1,複勝,2,190
2020-04-24,福岡,1,２連単,1-2,280
2020-04-24,福岡,1,２連複,1-2,330
2020-04-24,福岡,1,拡連複,1-2,110
2020-04-24,福岡,1,３連単,1-2-6,570
2020-04-24,福岡,1,３連複,1-2-6,170
2020-04-24,福岡,2,単勝,2,140
2020-04-24,福岡,2,複勝,2,100
2020-04-24,福岡,2,複勝,3,170
2020-04-24,福岡,2,２連単,2-3,420
2020-04-24,福岡,2,２連複,2-3,440
2020-04-24,福岡,2,拡連複,2-3,160
2020-04-24,福岡,2,３連単,2-3-6,2250
2020-04-24,福岡,2,３連複,2-3-6,1810
2020-04-24,福岡,3,単勝,5,420
2020-04-24,福岡,3,複勝,5,350
2020-04-24,福岡,3,複勝,2,180
2020-04-24,福岡,3,２連単,5-2,1470
2020-04-24,福岡,3,２連複,2-5,530
2020-04-24,福岡,3,拡連複,2-5,140
2020-04-24,福岡,3,３連単,5-2-4,3480
2020-04-24,福岡,3,３連複,2-4-5,760
2020-04-24,福岡,4,単勝,1,160
2020-04-24,福岡,4,複勝,1,100
2020-04-24,福岡,4,複勝,3,190
2020-04-24,福岡,4,２連単,1-3,220
2020-04-24,福岡,4,２連複,1-3,160
2020-04-24,福岡,4,拡連複,1-3,130
2020-04-24,福岡,4,３連単,1-3-2,760
2020-04-24,福岡,4,３連複,1-2-3,250
2020-04-24,福岡,5,単勝,1,390
2020-04-24,福岡,5,複勝,1,150
2020-04-24,福岡,5,複勝,3,380
2020-04-24,福岡,5,２連単,1-3,1750
2020-04-24,福岡,5,２連複,1-3,1500
2020-04-24,福岡,5,拡連複,1-3,240
2020-04-24,福岡,5,３連単,1-3-5,4170
2020-04-24,福岡,5,３連複,1-3-5,1440
2020-04-24,福岡,6,単勝,3,200
2020-04-24,福岡,6,複勝,3,300
2020-04-24,福岡,6,複勝,4,310
2020-04-24,福岡,6,２連単,3-4,460
2020-04-24,福岡,6,２連複,3-4,410
2020-04-24,福岡,6,拡連複,3-4,220
2020-04-24,福岡,6,３連単,3-4-6,1750
2020-04-24,福岡,6,３連複,3-4-6,1430
2020-04-24,福岡,7,単勝,4,970
2020-04-24,福岡,7,複勝,4,160
2020-04-24,福岡,7,複勝,2,100
2020-04-24,福岡,7,２連単,4-2,2800
2020-04-24,福岡,7,２連複,2-4,1330
2020-04-24,福岡,7,拡連複,2-4,250
2020-04-24,福岡,7,３連単,4-2-5,6110
2020-04-24,福岡,7,３連複,2-4-5,630
2020-04-24,福岡,8,単勝,2,400
2020-04-24,福岡,8,複勝,2,120
2020-04-24,福岡,8,複勝,1,100
2020-04-24,福岡,8,２連単,2-1,560
2020-04-24,福岡,8,２連複,1-2,130
2020-04-24,福岡,8,拡連複,1-2,150
2020-04-24,福岡,8,３連単,2-1-4,1010
2020-04-24,福岡,8,３連複,1-2-4,230
2020-04-24,福岡,9,単勝,1,380
2020-04-24,福岡,9,複勝,1,150
2020-04-24,福岡,9,複勝,3,100
2020-04-24,福岡,9,２連単,1-3,620
2020-04-24,福岡,9,２連複,1-3,280
2020-04-24,福岡,9,拡連複,1-3,170
2020-04-24,福岡,9,３連単,1-3-4,1990
2020-04-24,福岡,9,３連複,1-3-4,390
2020-04-24,福岡,10,単勝,1,120
2020-04-24,福岡,10,複勝,1,100
2020-04-24,福岡,10,複勝,3,260
2020-04-24,福岡,10,２連単,1-3,440
2020-04-24,福岡,10,２連複,1-3,370
2020-04-24,福岡,10,拡連複,1-3,320
2020-04-24,福岡,10,３連単,1-3-6,7340
2020-04-24,福岡,10,３連複,1-3-6,3600
2020-04-24,福岡,11,単勝,1,100
2020-04-24,福岡,11,複勝,1,100
2020-04-24,福岡,11,複勝,3,170
2020-04-24,福岡,11,２連単,1-3,380
2020-04-24,福岡,11,２連複,1-3,430
2020-04-24,福岡,11,拡連複,1-3,190
2020-04-24,福岡,11,３連単,1-3-4,990
2020-04-24,福岡,11,３連複,1-3-4,590
2020-04-24,福岡,12,単勝,1,120
2020-04-24,福岡,12,複勝,1,100
2020-04-24,福岡,12,複勝,2,130
2020-04-24,福岡,12,２連単,1-2,180
2020-04-24,福岡,12,２連複,1-2,220
2020-04-24,福岡,12,拡連複,1-2,110
2020-04-24,福岡,12,３連単,1-2-5,1290
2020-04-24,福岡,12,３連複,1-2-5,720
2020-04-24,芦屋,1,単勝,1,110
2020-04-24,芦屋,1,複勝,1,120
2020-04-24,芦屋,1,複勝,3,540
2020-04-24,芦屋,1,２連単,1-3,380
2020-04-24,芦屋,1,２連複,1-3,330
2020-04-24,芦屋,1,拡連複,1-3,150
2020-04-24,芦屋,1,３連単,1-3-4,1260
2020-04-24,芦屋,1,３連複,1-3-4,650
2020-04-24,芦屋,2,単勝,1,150
2020-04-24,芦屋,2,複勝,1,100
2020-04-24,芦屋,2,複勝,4,100
2020-04-24,芦屋,2,２連単,1-4,210
2020-04-24,芦屋,2,２連複,1-4,120
2020-04-24,芦屋,2,拡連複,1-4,110
2020-04-24,芦屋,2,３連単,1-4-2,930
2020-04-24,芦屋,2,３連複,1-2-4,350
2020-04-24,芦屋,3,単勝,4,960
2020-04-24,芦屋,3,複勝,4,290
2020-04-24,芦屋,3,複勝,3,100
2020-04-24,芦屋,3,２連単,4-3,14020
2020-04-24,芦屋,3,２連複,3-4,1630
2020-04-24,芦屋,3,拡連複,3-4,410
2020-04-24,芦屋,3,３連単,4-3-6,149780
2020-04-24,芦屋,3,３連複,3-4-6,12920
2020-04-24,芦屋,4,単勝,1,100
2020-04-24,芦屋,4,複勝,1,150
2020-04-24,芦屋,4,複勝,5,290
2020-04-24,芦屋,4,２連単,1-5,590
