日付,レース場,レース番号,舟券種,組合せ,払戻金
2022-04-15,唐津,1,単勝,1,100
2022-04-15,唐津,1,複勝,1,120
2022-04-15,唐津,1,複勝,2,160
2022-04-15,唐津,1,２連単,1-2,370
2022-04-15,唐津,1,２連複,1-2,270
2022-04-15,唐津,1,拡連複,1-2,100
2022-04-15,唐津,1,３連単,1-2-4,780
2022-04-15,唐津,1,３連複,1-2-4,300
2022-04-15,唐津,2,単勝,2,170
2022-04-15,唐津,2,複勝,2,110
2022-04-15,唐津,2,複勝,1,110
2022-04-15,唐津,2,２連単,2-1,280
2022-04-15,唐津,2,２連複,1-2,150
2022-04-15,唐津,2,拡連複,1-2,110
2022-04-15,唐津,2,３連単,2-1-5,1750
2022-04-15,唐津,2,３連複,1-2-5,750
2022-04-15,唐津,3,単勝,1,180
2022-04-15,唐津,3,複勝,1,130
2022-04-15,唐津,3,複勝,2,200
2022-04-15,唐津,3,２連単,1-2,600
2022-04-15,唐津,3,２連複,1-2,400
2022-04-15,唐津,3,拡連複,1-2,140
2022-04-15,唐津,3,３連単,1-2-3,1240
2022-04-15,唐津,3,３連複,1-2-3,180
2022-04-15,唐津,4,単勝,1,280
2022-04-15,唐津,4,複勝,1,120
2022-04-15,唐津,4,複勝,2,100
2022-04-15,唐津,4,２連単,1-2,240
2022-04-15,唐津,4,２連複,1-2,170
2022-04-15,唐津,4,拡連複,1-2,130
2022-04-15,唐津,4,３連単,1-2-3,710
2022-04-15,唐津,4,３連複,1-2-3,160
2022-04-15,唐津,5,単勝,2,220
2022-04-15,唐津,5,複勝,2,140
2022-04-15,唐津,5,複勝,5,1740
2022-04-15,唐津,5,２連単,2-5,9130
2022-04-15,唐津,5,２連複,2-5,8070
2022-04-15,唐津,5,拡連複,2-5,2310
2022-04-15,唐津,5,３連単,2-5-4,112260
2022-04-15,唐津,5,３連複,2-4-5,9500
2022-04-15,唐津,6,単勝,2,620
2022-04-15,唐津,6,複勝,2,110
2022-04-15,唐津,6,複勝,5,220
2022-04-15,唐津,6,２連単,2-5,4290
2022-04-15,唐津,6,２連複,2-5,1690
2022-04-15,唐津,6,拡連複,2-5,230
2022-04-15,唐津,6,３連単,2-5-1,8640
2022-04-15,唐津,6,３連複,1-2-5,640
2022-04-15,唐津,7,単勝,1,130
2022-04-15,唐津,7,複勝,1,140
2022-04-15,唐津,7,複勝,6,560
2022-04-15,唐津,7,２連単,1-6,1680
2022-04-15,唐津,7,２連複,1-6,1250
2022-04-15,唐津,7,拡連複,1-6,370
2022-04-15,唐津,7,３連単,1-6-2,8470
2022-04-15,唐津,7,３連複,1-2-6,1580
2022-04-15,唐津,8,単勝,4,460
2022-04-15,唐津,8,複勝,4,400
2022-04-15,唐津,8,複勝,5,300
2022-04-15,唐津,8,２連単,4-5,1510
2022-04-15,唐津,8,２連複,4-5,710
2022-04-15,唐津,8,拡連複,4-5,210
2022-04-15,唐津,8,３連単,4-5-1,6160
2022-04-15,唐津,8,３連複,1-4-5,810
2022-04-15,唐津,9,単勝,5,520
2022-04-15,唐津,9,複勝,5,220
2022-04-15,唐津,9,複勝,1,130
2022-04-15,唐津,9,２連単,5-1,3840
2022-04-15,唐津,9,２連複,1-5,1060
2022-04-15,唐津,9,拡連複,1-5,160
2022-04-15,唐津,9,３連単,5-1-3,7830
2022-04-15,唐津,9,３連複,1-3-5,270
2022-04-15,唐津,10,単勝,1,210
2022-04-15,唐津,10,複勝,1,160
2022-04-15,唐津,10,複勝,5,190
2022-04-15,唐津,10,２連単,1-5,1470
2022-04-15,唐津,10,２連複,1-5,640
2022-04-15,唐津,10,拡連複,1-5,340
2022-04-15,唐津,10,３連単,1-5-2,2170
2022-04-15,唐津,10,３連複,1-2-5,380
2022-04-15,唐津,11,単勝,4,480
2022-04-15,唐津,11,複勝,4,100
2022-04-15,唐津,11,複勝,1,120
2022-04-15,唐津,11,２連単,4-1,1820
2022-04-15,唐津,11,２連複,1-4,600
2022-04-15,唐津,11,拡連複,1-4,200
2022-04-15,唐津,11,３連単,4-1-2,7590
2022-04-15,唐津,11,３連複,1-2-4,930
2022-04-15,唐津,12,単勝,1,130
2022-04-15,唐津,12,複勝,1,170
2022-04-15,唐津,12,複勝,5,400
2022-04-15,唐津,12,２連単,1-5,870
2022-04-15,唐津,12,２連複,1-5,590
2022-04-15,唐津,12,拡連複,1-5,210
2022-04-15,唐津,12,３連単,1-5-4,2570
2022-04-15,唐津,12,３連複,1-4-5,690
2022-04-15,宮島,1,単勝,1,100
2022-04-15,宮島,1,複勝,1,100
2022-04-15,宮島,1,複勝,2,160
2022-04-15,宮島,1,２連単,1-2,290
2022-04-15,宮島,1,２連複,1-2,270
2022-04-15,宮島,1,拡連複,1-2,140
2022-04-15,宮島,1,３連単,1-2-5,1050
2022-04-15,宮島,1,３連複,1-2-5,650
2022-04-15,宮島,2,単勝,2,350
2022-04-15,宮島,2,複勝,2,110
2022-04-15,宮島,2,複勝,1,100
2022-04-15,宮島,2,２連単,2-1,1040
2022-04-15,宮島,2,２連複,1-2,180
2022-04-15,宮島,2,拡連複,1-2,110
2022-04-15,宮島,2,３連単,2-1-6,2720
2022-04-15,宮島,2,３連複,1-2-6,470
2022-04-15,宮島,3,単勝,1,160
2022-04-15,宮島,3,複勝,1,220
