日付,レース場,レース番号,舟券種,組合せ,払戻金
2021-09-30,大村,1,単勝,3,550
2021-09-30,大村,1,複勝,3,190
2021-09-30,大村,1,複勝,4,310
2021-09-30,大村,1,２連単,3-4,3300
2021-09-30,大村,1,２連複,3-4,1330
2021-09-30,大村,1,拡連複,3-4,330
2021-09-30,大村,1,３連単,3-4-5,13570
2021-09-30,大村,1,３連複,3-4-5,2870
2021-09-30,大村,2,単勝,1,170
2021-09-30,大村,2,複勝,1,120
2021-09-30,大村,2,複勝,2,140
2021-09-30,大村,2,２連単,1-2,360
2021-09-30,大村,2,２連複,1-2,330
2021-09-30,大村,2,拡連複,1-2,180
2021-09-30,大村,2,３連単,1-2-4,1110
2021-09-30,大村,2,３連複,1-2-4,430
2021-09-30,大村,3,単勝,6,1550
2021-09-30,大村,3,複勝,6,1380
2021-09-30,大村,3,複勝,4,600
2021-09-30,大村,3,２連単,6-4,13800
2021-09-30,大村,3,２連複,4-6,2500
2021-09-30,大村,3,拡連複,4-6,440
2021-09-30,大村,3,３連単,6-4-1,42770
2021-09-30,大村,3,３連複,1-4-6,960
2021-09-30,大村,4,単勝,1,100
2021-09-30,大村,4,複勝,1,180
2021-09-30,大村,4,複勝,2,790
2021-09-30,大村,4,２連単,1-2,730
2021-09-30,大村,4,２連複,1-2,720
2021-09-30,大村,4,拡連複,1-2,140
2021-09-30,大村,4,３連単,1-2-4,1570
2021-09-30,大村,4,３連複,1-2-4,810
2021-09-30,大村,5,単勝,1,130
2021-09-30,大村,5,複勝,1,110
2021-09-30,大村,5,複勝,3,180
2021-09-30,大村,5,２連単,1-3,420
2021-09-30,大村,5,２連複,1-3,310
2021-09-30,大村,5,拡連複,1-3,230
2021-09-30,大村,5,３連単,1-3-4,1840
2021-09-30,大村,5,３連複,1-3-4,1230
2021-09-30,大村,6,単勝,1,150
2021-09-30,大村,6,複勝,1,140
2021-09-30,大村,6,複勝,2,320
2021-09-30,大村,6,２連単,1-2,300
2021-09-30,大村,6,２連複,1-2,370
2021-09-30,大村,6,拡連複,1-2,110
2021-09-30,大村,6,３連単,1-2-4,500
2021-09-30,大村,6,３連複,1-2-4,150
2021-09-30,大村,7,単勝,1,110
2021-09-30,大村,7,複勝,1,130
2021-09-30,大村,7,複勝,2,240
2021-09-30,大村,7,２連単,1-2,250
2021-09-30,大村,7,２連複,1-2,290
2021-09-30,大村,7,拡連複,1-2,140
2021-09-30,大村,7,３連単,1-2-6,880
2021-09-30,大村,7,３連複,1-2-6,610
2021-09-30,大村,8,単勝,1,120
2021-09-30,大村,8,複勝,1,100
2021-09-30,大村,8,複勝,4,140
2021-09-30,大村,8,２連単,1-4,330
2021-09-30,大村,8,２連複,1-4,290
2021-09-30,大村,8,拡連複,1-4,140
2021-09-30,大村,8,３連単,1-4-2,720
2021-09-30,大村,8,３連複,1-2-4,310
2021-09-30,大村,9,単勝,1,110
2021-09-30,大村,9,複勝,1,100
2021-09-30,大村,9,複勝,3,200
2021-09-30,大村,9,２連単,1-3,360
2021-09-30,大村,9,２連複,1-3,370
2021-09-30,大村,9,拡連複,1-3,210
2021-09-30,大村,9,３連単,1-3-6,2820
2021-09-30,大村,9,３連複,1-3-6,1610
2021-09-30,大村,10,単勝,1,160
2021-09-30,大村,10,複勝,1,100
2021-09-30,大村,10,複勝,2,110
2021-09-30,大村,10,２連単,1-2,300
2021-09-30,大村,10,２連複,1-2,200
2021-09-30,大村,10,拡連複,1-2,120
2021-09-30,大村,10,３連単,1-2-5,2290
2021-09-30,大村,10,３連複,1-2-5,1190
2021-09-30,大村,11,単勝,1,120
2021-09-30,大村,11,複勝,1,100
2021-09-30,大村,11,複勝,3,170
2021-09-30,大村,11,２連単,1-3,270
2021-09-30,大村,11,２連複,1-3,160
2021-09-30,大村,11,拡連複,1-3,130
2021-09-30,大村,11,３連単,1-3-2,680
2021-09-30,大村,11,３連複,1-2-3,250
2021-09-30,大村,12,単勝,1,130
2021-09-30,大村,12,複勝,1,120
2021-09-30,大村,12,複勝,5,580
2021-09-30,大村,12,２連単,1-5,1220
2021-09-30,大村,12,２連複,1-5,1330
2021-09-30,大村,12,拡連複,1-5,330
2021-09-30,大村,12,３連単,1-5-3,3710
2021-09-30,大村,12,３連複,1-3-5,670
2021-09-30,福岡,1,単勝,1,110
2021-09-30,福岡,1,複勝,1,100
2021-09-30,福岡,1,複勝,3,150
2021-09-30,福岡,1,２連単,1-3,890
2021-09-30,福岡,1,２連複,1-3,290
2021-09-30,福岡,1,拡連複,1-3,140
2021-09-30,福岡,1,３連単,1-3-2,920
2021-09-30,福岡,1,３連複,1-2-3,400
2021-09-30,福岡,2,単勝,5,520
2021-09-30,福岡,2,複勝,5,410
2021-09-30,福岡,2,複勝,4,750
2021-09-30,福岡,2,２連単,5-4,2900
2021-09-30,福岡,2,２連複,4-5,1120
2021-09-30,福岡,2,拡連複,4-5,260
2021-09-30,福岡,2,３連単,5-4-2,4390
2021-09-30,福岡,2,３連複,2-4-5,380
2021-09-30,福岡,3,単勝,1,260
2021-09-30,福岡,3,複勝,1,140
2021-09-30,福岡,3,複勝,4,240
2021-09-30,福岡,3,２連単,1-4,920
2021-09-30,福岡,3,２連複,1-4,890
2021-09-30,福岡,3,拡連複,1-4,200
2021-09-30,福岡,3,３連単,1-4-3,2200
2021-09-30,福岡,3,３連複,1-3-4,330
2021-09-30,福岡,4,単勝,4,300
2021-09-30,福岡,4,複勝,4,160
2021-09-30,福岡,4,複勝,3,100
2021-09-30,福岡,4,２連単,4-3,1550
2021-09-30,福岡,4,２連複,3-4,900
2021-09-30,福岡,4,拡連複,3-4,290
2021-09-30,福岡,4,３連単,4-3-2,2520
2021-09-30,福岡,4,３連複,2-3-4,350
2021-09-30,福岡,5,単勝,1,150
