日付,レース場,レース番号,舟券種,組合せ,払戻金
2020-01-18,大村,1,単勝,1,250
2020-01-18,大村,1,複勝,1,100
2020-01-18,大村,1,複勝,3,130
2020-01-18,大村,1,２連単,1-3,290
2020-01-18,大村,1,２連複,1-3,220
2020-01-18,大村,1,拡連複,1-3,120
2020-01-18,大村,1,３連単,1-3-2,870
2020-01-18,大村,1,３連複,1-2-3,280
2020-01-18,大村,2,単勝,2,480
2020-01-18,大村,2,複勝,2,250
2020-01-18,大村,2,複勝,4,290
2020-01-18,大村,2,２連単,2-4,880
2020-01-18,大村,2,２連複,2-4,700
2020-01-18,大村,2,拡連複,2-4,320
2020-01-18,大村,2,３連単,2-4-3,3140
2020-01-18,大村,2,３連複,2-3-4,610
2020-01-18,大村,3,単勝,2,470
2020-01-18,大村,3,複勝,2,190
2020-01-18,大村,3,複勝,4,210
2020-01-18,大村,3,２連単,2-4,2230
2020-01-18,大村,3,２連複,2-4,720
2020-01-18,大村,3,拡連複,2-4,240
2020-01-18,大村,3,３連単,2-4-1,5620
2020-01-18,大村,3,３連複,1-2-4,320
2020-01-18,大村,4,単勝,1,170
2020-01-18,大村,4,複勝,1,130
2020-01-18,大村,4,複勝,3,230
2020-01-18,大村,4,２連単,1-3,1040
2020-01-18,大村,4,２連複,1-3,660
2020-01-18,大村,4,拡連複,1-3,280
2020-01-18,大村,4,３連単,1-3-5,4420
2020-01-18,大村,4,３連複,1-3-5,1390
2020-01-18,大村,5,単勝,1,120
2020-01-18,大村,5,複勝,1,100
2020-01-18,大村,5,複勝,4,170
2020-01-18,大村,5,２連単,1-4,240
2020-01-18,大村,5,２連複,1-4,190
2020-01-18,大村,5,拡連複,1-4,120
2020-01-18,大村,5,３連単,1-4-2,530
2020-01-18,大村,5,３連複,1-2-4,230
2020-01-18,大村,6,単勝,1,110
2020-01-18,大村,6,複勝,1,100
2020-01-18,大村,6,複勝,4,100
2020-01-18,大村,6,２連単,1-4,220
2020-01-18,大村,6,２連複,1-4,180
2020-01-18,大村,6,拡連複,1-4,100
2020-01-18,大村,6,３連単,1-4-2,450
2020-01-18,大村,6,３連複,1-2-4,180
2020-01-18,大村,7,単勝,1,200
2020-01-18,大村,7,複勝,1,130
2020-01-18,大村,7,複勝,2,220
2020-01-18,大村,7,２連単,1-2,440
2020-01-18,大村,7,２連複,1-2,450
2020-01-18,大村,7,拡連複,1-2,250
2020-01-18,大村,7,３連単,1-2-6,11160
2020-01-18,大村,7,３連複,1-2-6,6330
2020-01-18,大村,8,単勝,1,110
2020-01-18,大村,8,複勝,1,100
2020-01-18,大村,8,複勝,2,120
2020-01-18,大村,8,２連単,1-2,250
