日付,レース場,レース番号,舟券種,組合せ,払戻金
2020-10-12,福岡,1,単勝,5,3900
2020-10-12,福岡,1,複勝,5,360
2020-10-12,福岡,1,複勝,4,650
2020-10-12,福岡,1,２連単,5-4,14010
2020-10-12,福岡,1,２連複,4-5,3670
2020-10-12,福岡,1,拡連複,4-5,960
2020-10-12,福岡,1,３連単,5-4-1,29930
2020-10-12,福岡,1,３連複,1-4-5,1790
2020-10-12,福岡,2,単勝,1,130
2020-10-12,福岡,2,複勝,1,220
2020-10-12,福岡,2,複勝,6,460
2020-10-12,福岡,2,２連単,1-6,5770
2020-10-12,福岡,2,２連複,1-6,10380
2020-10-12,福岡,2,拡連複,1-6,1480
2020-10-12,福岡,2,３連単,1-6-5,36590
2020-10-12,福岡,2,３連複,1-5-6,13490
2020-10-12,福岡,3,単勝,3,390
2020-10-12,福岡,3,複勝,3,250
2020-10-12,福岡,3,複勝,4,430
2020-10-12,福岡,3,２連単,3-4,2100
2020-10-12,福岡,3,２連複,3-4,1280
2020-10-12,福岡,3,拡連複,3-4,200
2020-10-12,福岡,3,３連単,3-4-1,3310
2020-10-12,福岡,3,３連複,1-3-4,220
2020-10-12,福岡,4,単勝,4,370
2020-10-12,福岡,4,複勝,4,120
2020-10-12,福岡,4,複勝,3,220
2020-10-12,福岡,4,２連単,4-3,700
2020-10-12,福岡,4,２連複,3-4,290
2020-10-12,福岡,4,拡連複,3-4,210
2020-10-12,福岡,4,３連単,4-3-5,1330
2020-10-12,福岡,4,３連複,3-4-5,290
2020-10-12,福岡,5,単勝,2,300
2020-10-12,福岡,5,複勝,2,110
2020-10-12,福岡,5,複勝,1,320
2020-10-12,福岡,5,２連単,2-1,1070
2020-10-12,福岡,5,２連複,1-2,550
2020-10-12,福岡,5,拡連複,1-2,400
2020-10-12,福岡,5,３連単,2-1-6,11110
2020-10-12,福岡,5,３連複,1-2-6,4240
2020-10-12,福岡,6,単勝,5,120
2020-10-12,福岡,6,複勝,5,200
2020-10-12,福岡,6,複勝,6,330
2020-10-12,福岡,6,２連単,5-6,590
2020-10-12,福岡,6,２連複,5-6,500
2020-10-12,福岡,6,拡連複,5-6,180
2020-10-12,福岡,6,３連単,5-6-3,1160
2020-10-12,福岡,6,３連複,3-5-6,210
2020-10-12,福岡,7,単勝,3,150
2020-10-12,福岡,7,複勝,3,120
2020-10-12,福岡,7,複勝,4,200
2020-10-12,福岡,7,２連単,3-4,360
2020-10-12,福岡,7,２連複,3-4,330
2020-10-12,福岡,7,拡連複,3-4,150
2020-10-12,福岡,7,３連単,3-4-6,1760
2020-10-12,福岡,7,３連複,3-4-6,1350
2020-10-12,福岡,8,単勝,1,100
2020-10-12,福岡,8,複勝,1,100
2020-10-12,福岡,8,複勝,3,130
2020-10-12,福岡,8,２連単,1-3,340
2020-10-12,福岡,8,２連複,1-3,220
2020-10-12,福岡,8,拡連複,1-3,200
2020-10-12,福岡,8,３連単,1-3-2,970
2020-10-12,福岡,8,３連複,1-2-3,740
2020-10-12,福岡,9,単勝,4,870
2020-10-12,福岡,9,複勝,4,1320
2020-10-12,福岡,9,複勝,3,1110
2020-10-12,福岡,9,２連単,4-3,25050
2020-10-12,福岡,9,２連複,3-4,7540
2020-10-12,福岡,9,拡連複,3-4,790
