日付,レース場,レース番号,舟券種,組合せ,払戻金
2020-08-15,唐津,1,単勝,1,150
2020-08-15,唐津,1,複勝,1,100
2020-08-15,唐津,1,複勝,3,190
2020-08-15,唐津,1,２連単,1-3,340
2020-08-15,唐津,1,２連複,1-3,350
2020-08-15,唐津,1,拡連複,1-3,140
2020-08-15,唐津,1,３連単,1-3-4,1090
2020-08-15,唐津,1,３連複,1-3-4,670
2020-08-15,唐津,2,単勝,1,110
2020-08-15,唐津,2,複勝,1,100
2020-08-15,唐津,2,複勝,2,100
2020-08-15,唐津,2,２連単,1-2,150
2020-08-15,唐津,2,２連複,1-2,140
2020-08-15,唐津,2,拡連複,1-2,130
2020-08-15,唐津,2,３連単,1-2-6,4080
2020-08-15,唐津,2,３連複,1-2-6,2930
2020-08-15,唐津,3,単勝,1,240
2020-08-15,唐津,3,複勝,1,110
2020-08-15,唐津,3,複勝,3,100
2020-08-15,唐津,3,２連単,1-3,350
2020-08-15,唐津,3,２連複,1-3,200
2020-08-15,唐津,3,拡連複,1-3,120
2020-08-15,唐津,3,３連単,1-3-4,1040
2020-08-15,唐津,3,３連複,1-3-4,330
2020-08-15,唐津,4,単勝,1,140
2020-08-15,唐津,4,複勝,1,120
2020-08-15,唐津,4,複勝,3,100
2020-08-15,唐津,4,２連単,1-3,240
2020-08-15,唐津,4,２連複,1-3,150
2020-08-15,唐津,4,拡連複,1-3,120
2020-08-15,唐津,4,３連単,1-3-2,1510
2020-08-15,唐津,4,３連複,1-2-3,680
2020-08-15,唐津,5,単勝,6,160
2020-08-15,唐津,5,複勝,6,100
2020-08-15,唐津,5,複勝,1,180
2020-08-15,唐津,5,２連単,6-1,1890
2020-08-15,唐津,5,２連複,1-6,1200
2020-08-15,唐津,5,拡連複,1-6,160
2020-08-15,唐津,5,３連単,6-1-4,2580
2020-08-15,唐津,5,３連複,1-4-6,190
2020-08-15,唐津,6,単勝,4,200
2020-08-15,唐津,6,複勝,4,110
2020-08-15,唐津,6,複勝,3,100
2020-08-15,唐津,6,２連単,4-3,340
2020-08-15,唐津,6,２連複,3-4,220
2020-08-15,唐津,6,拡連複,3-4,100
2020-08-15,唐津,6,３連単,4-3-5,640
2020-08-15,唐津,6,３連複,3-4-5,220
2020-08-15,唐津,7,単勝,1,320
2020-08-15,唐津,7,複勝,1,100
2020-08-15,唐津,7,複勝,3,100
2020-08-15,唐津,7,２連単,1-3,730
2020-08-15,唐津,7,２連複,1-3,150
2020-08-15,唐津,7,拡連複,1-3,130
2020-08-15,唐津,7,３連単,1-3-2,2630
2020-08-15,唐津,7,３連複,1-2-3,590
2020-08-15,唐津,8,単勝,1,110
2020-08-15,唐津,8,複勝,1,210
2020-08-15,唐津,8,複勝,6,840
2020-08-15,唐津,8,２連単,1-6,3580
2020-08-15,唐津,8,２連複,1-6,3280
2020-08-15,唐津,8,拡連複,1-6,610
2020-08-15,唐津,8,３連単,1-6-3,16420
2020-08-15,唐津,8,３連複,1-3-6,1880
2020-08-15,唐津,9,単勝,4,750
2020-08-15,唐津,9,複勝,4,340
2020-08-15,唐津,9,複勝,3,320
2020-08-15,唐津,9,２連単,4-3,7140
2020-08-15,唐津,9,２連複,3-4,2010
2020-08-15,唐津,9,拡連複,3-4,610
2020-08-15,唐津,9,３連単,4-3-2,27950
2020-08-15,唐津,9,３連複,2-3-4,1160
2020-08-15,唐津,10,単勝,6,140
2020-08-15,唐津,10,複勝,6,100
2020-08-15,唐津,10,複勝,5,100
2020-08-15,唐津,10,２連単,6-5,340
2020-08-15,唐津,10,２連複,5-6,160
2020-08-15,唐津,10,３連単,6-5-4,400
2020-08-15,唐津,11,単勝,1,140
2020-08-15,唐津,11,複勝,1,120
2020-08-15,唐津,11,複勝,5,510
2020-08-15,唐津,11,２連単,1-5,620
2020-08-15,唐津,11,２連複,1-5,520
2020-08-15,唐津,11,拡連複,1-5,220
2020-08-15,唐津,11,３連単,1-5-6,4360
2020-08-15,唐津,11,３連複,1-5-6,2560
2020-08-15,唐津,12,単勝,5,1140
2020-08-15,唐津,12,複勝,5,200
2020-08-15,唐津,12,複勝,1,100
2020-08-15,唐津,12,２連単,5-1,1950
2020-08-15,唐津,12,２連複,1-5,460
2020-08-15,唐津,12,拡連複,1-5,210
2020-08-15,唐津,12,３連単,5-1-6,13060
2020-08-15,唐津,12,３連複,1-5-6,2280
2020-08-15,福岡,1,単勝,1,100
2020-08-15,福岡,1,複勝,1,270
2020-08-15,福岡,1,複勝,2,850
2020-08-15,福岡,1,２連単,1-2,190
2020-08-15,福岡,1,２連複,1-2,210
2020-08-15,福岡,1,拡連複,1-2,130
2020-08-15,福岡,1,３連単,1-2-5,530
2020-08-15,福岡,1,３連複,1-2-5,330
2020-08-15,福岡,2,単勝,1,220
2020-08-15,福岡,2,複勝,1,140
2020-08-15,福岡,2,複勝,2,130
2020-08-15,福岡,2,２連単,1-2,950
2020-08-15,福岡,2,２連複,1-2,600
2020-08-15,福岡,2,拡連複,1-2,120
2020-08-15,福岡,2,３連単,1-2-3,1110
2020-08-15,福岡,2,３連複,1-2-3,190
2020-08-15,福岡,3,単勝,1,120
2020-08-15,福岡,3,複勝,1,100
2020-08-15,福岡,3,複勝,2,100
2020-08-15,福岡,3,２連単,1-2,180
2020-08-15,福岡,3,２連複,1-2,130
2020-08-15,福岡,3,拡連複,1-2,120
2020-08-15,福岡,3,３連単,1-2-3,620
2020-08-15,福岡,3,３連複,1-2-3,330
2020-08-15,福岡,4,単勝,1,120
2020-08-15,福岡,4,複勝,1,100
2020-08-15,福岡,4,複勝,3,150
2020-08-15,福岡,4,２連単,1-3,230
2020-08-15,福岡,4,２連複,1-3,120
2020-08-15,福岡,4,拡連複,1-3,110
2020-08-15,福岡,4,３連単,1-3-2,540
2020-08-15,福岡,4,３連複,1-2-3,300
2020-08-15,福岡,5,単勝,1,140
2020-08-15,福岡,5,複勝,1,100
2020-08-15,福岡,5,複勝,3,100
2020-08-15,福岡,5,２連単,1-3,170
2020-08-15,福岡,5,２連複,1-3,130
2020-08-15,福岡,5,拡連複,1-3,120
2020-08-15,福岡,5,３連単,1-3-5,770
2020-08-15,福岡,5,３連複,1-3-5,590
2020-08-15,福岡,6,単勝,1,100
2020-08-15,福岡,6,複勝,1,100
2020-08-15,福岡,6,複勝,3,100
2020-08-15,福岡,6,２連単,1-3,200
2020-08-15,福岡,6,２連複,1-3,170
2020-08-15,福岡,6,拡連複,1-3,130
2020-08-15,福岡,6,３連単,1-3-5,2720
2020-08-15,福岡,6,３連複,1-3-5,1780
2020-08-15,福岡,7,単勝,1,100
2020-08-15,福岡,7,複勝,1,100
2020-08-15,福岡,7,複勝,3,100
2020-08-15,福岡,7,２連単,1-3,140
2020-08-15,福岡,7,２連複,1-3,110
2020-08-15,福岡,7,拡連複,1-3,100
2020-08-15,福岡,7,３連単,1-3-2,460
2020-08-15,福岡,7,３連複,1-2-3,210
2020-08-15,福岡,8,単勝,1,170
2020-08-15,福岡,8,複勝,1,110
2020-08-15,福岡,8,複勝,2,200
2020-08-15,福岡,8,２連単,1-2,200
2020-08-15,福岡,8,２連複,1-2,200
2020-08-15,福岡,8,拡連複,1-2,160
2020-08-15,福岡,8,３連単,1-2-4,410
2020-08-15,福岡,8,３連複,1-2-4,230
2020-08-15,福岡,9,単勝,3,350
2020-08-15,福岡,9,複勝,3,330
2020-08-15,福岡,9,複勝,2,450
2020-08-15,福岡,9,２連単,3-2,3800
2020-08-15,福岡,9,２連複,2-3,1880
2020-08-15,福岡,9,拡連複,2-3,300
2020-08-15,福岡,9,３連単,3-2-5,7720
2020-08-15,福岡,9,３連複,2-3-5,1330
2020-08-15,福岡,10,単勝,1,100
2020-08-15,福岡,10,複勝,1,110
2020-08-15,福岡,10,複勝,6,240
2020-08-15,福岡,10,２連単,1-6,920
2020-08-15,福岡,10,２連複,1-6,600
2020-08-15,福岡,10,拡連複,1-6,240
2020-08-15,福岡,10,３連単,1-6-3,4610
2020-08-15,福岡,10,３連複,1-3-6,1520
2020-08-15,福岡,11,単勝,1,100
2020-08-15,福岡,11,複勝,1,100
2020-08-15,福岡,11,複勝,2,190
2020-08-15,福岡,11,２連単,1-2,240
2020-08-15,福岡,11,２連複,1-2,250
2020-08-15,福岡,11,拡連複,1-2,160
2020-08-15,福岡,11,３連単,1-2-3,460
2020-08-15,福岡,11,３連複,1-2-3,200
2020-08-15,福岡,12,単勝,1,100
2020-08-15,福岡,12,複勝,1,100
2020-08-15,福岡,12,複勝,2,150
2020-08-15,福岡,12,２連単,1-2,240
2020-08-15,福岡,12,２連複,1-2,170
2020-08-15,福岡,12,拡連複,1-2,110
2020-08-15,福岡,12,３連単,1-2-3,420
2020-08-15,福岡,12,３連複,1-2-3,210
2020-08-15,芦屋,1,単勝,1,110
2020-08-15,芦屋,1,複勝,1,100
2020-08-15,芦屋,1,複勝,4,110
2020-08-15,芦屋,1,２連単,1-4,300
2020-08-15,芦屋,1,２連複,1-4,280
2020-08-15,芦屋,1,拡連複,1-4,100
2020-08-15,芦屋,1,３連単,1-4-3,620
2020-08-15,芦屋,1,３連複,1-3-4,230
2020-08-15,芦屋,2,単勝,4,260
2020-08-15,芦屋,2,複勝,4,160
2020-08-15,芦屋,2,複勝,6,1290
2020-08-15,芦屋,2,２連単,4-6,2940
2020-08-15,芦屋,2,２連複,4-6,2970
2020-08-15,芦屋,2,拡連複,4-6,760
2020-08-15,芦屋,2,３連単,4-6-3,19240
2020-08-15,芦屋,2,３連複,3-4-6,6210
2020-08-15,芦屋,3,単勝,3,140
2020-08-15,芦屋,3,複勝,3,110
2020-08-15,芦屋,3,複勝,5,310
2020-08-15,芦屋,3,２連単,3-5,610
2020-08-15,芦屋,3,２連複,3-5,350
2020-08-15,芦屋,3,拡連複,3-5,150
2020-08-15,芦屋,3,３連単,3-5-1,950
2020-08-15,芦屋,3,３連複,1-3-5,220
2020-08-15,芦屋,4,単勝,1,100
2020-08-15,芦屋,4,複勝,1,100
2020-08-15,芦屋,4,複勝,3,350
2020-08-15,芦屋,4,２連単,1-3,1040
2020-08-15,芦屋,4,２連複,1-3,760
2020-08-15,芦屋,4,拡連複,1-3,390
2020-08-15,芦屋,4,３連単,1-3-5,3970
2020-08-15,芦屋,4,３連複,1-3-5,1520
2020-08-15,芦屋,5,単勝,1,240
2020-08-15,芦屋,5,複勝,1,140
2020-08-15,芦屋,5,複勝,2,130
2020-08-15,芦屋,5,２連単,1-2,440
2020-08-15,芦屋,5,２連複,1-2,280
2020-08-15,芦屋,5,拡連複,1-2,130
2020-08-15,芦屋,5,３連単,1-2-6,1020
2020-08-15,芦屋,5,３連複,1-2-6,370
2020-08-15,芦屋,6,単勝,3,200
2020-08-15,芦屋,6,複勝,3,200
2020-08-15,芦屋,6,複勝,1,150
2020-08-15,芦屋,6,２連単,3-1,1080
2020-08-15,芦屋,6,２連複,1-3,460
2020-08-15,芦屋,6,拡連複,1-3,180
2020-08-15,芦屋,6,３連単,3-1-6,2530
2020-08-15,芦屋,6,３連複,1-3-6,670
2020-08-15,芦屋,7,単勝,1,110
2020-08-15,芦屋,7,複勝,1,110
2020-08-15,芦屋,7,複勝,2,130
2020-08-15,芦屋,7,２連単,1-2,240
2020-08-15,芦屋,7,２連複,1-2,170
2020-08-15,芦屋,7,拡連複,1-2,150
2020-08-15,芦屋,7,３連単,1-2-3,1250
2020-08-15,芦屋,7,３連複,1-2-3,800
2020-08-15,芦屋,8,単勝,1,250
2020-08-15,芦屋,8,複勝,1,200
2020-08-15,芦屋,8,複勝,3,1010
2020-08-15,芦屋,8,２連単,1-3,2450
2020-08-15,芦屋,8,２連複,1-3,1960
2020-08-15,芦屋,8,拡連複,1-3,320
2020-08-15,芦屋,8,３連単,1-3-4,6380
2020-08-15,芦屋,8,３連複,1-3-4,1900
2020-08-15,芦屋,9,単勝,1,400
2020-08-15,芦屋,9,複勝,1,330
2020-08-15,芦屋,9,複勝,2,160
2020-08-15,芦屋,9,２連単,1-2,1250
2020-08-15,芦屋,9,２連複,1-2,680
2020-08-15,芦屋,9,拡連複,1-2,350
2020-08-15,芦屋,9,３連単,1-2-3,5920
2020-08-15,芦屋,9,３連複,1-2-3,2810
2020-08-15,芦屋,10,単勝,3,960
2020-08-15,芦屋,10,複勝,3,810
2020-08-15,芦屋,10,複勝,6,1000
2020-08-15,芦屋,10,２連単,3-6,3740
2020-08-15,芦屋,10,２連複,3-6,4270
2020-08-15,芦屋,10,拡連複,3-6,770
2020-08-15,芦屋,10,３連単,3-6-5,35390
2020-08-15,芦屋,10,３連複,3-5-6,6790
2020-08-15,芦屋,11,単勝,2,360
2020-08-15,芦屋,11,複勝,2,230
2020-08-15,芦屋,11,複勝,3,250
2020-08-15,芦屋,11,２連単,2-3,1690
2020-08-15,芦屋,11,２連複,2-3,940
2020-08-15,芦屋,11,拡連複,2-3,250
2020-08-15,芦屋,11,３連単,2-3-4,12530
2020-08-15,芦屋,11,３連複,2-3-4,4510
2020-08-15,芦屋,12,単勝,1,120
2020-08-15,芦屋,12,複勝,1,100
2020-08-15,芦屋,12,複勝,3,100
2020-08-15,芦屋,12,２連単,1-3,210
2020-08-15,芦屋,12,２連複,1-3,190
2020-08-15,芦屋,12,拡連複,1-3,110
2020-08-15,芦屋,12,３連単,1-3-2,450
2020-08-15,芦屋,12,３連複,1-2-3,180
2020-08-15,若松,1,単勝,1,150
2020-08-15,若松,1,複勝,1,140
2020-08-15,若松,1,複勝,4,150
2020-08-15,若松,1,２連単,1-4,700
2020-08-15,若松,1,２連複,1-4,320
2020-08-15,若松,1,拡連複,1-4,220
2020-08-15,若松,1,３連単,1-4-3,2770
2020-08-15,若松,1,３連複,1-3-4,830
2020-08-15,若松,2,単勝,6,450
2020-08-15,若松,2,複勝,6,200
2020-08-15,若松,2,複勝,5,260
2020-08-15,若松,2,２連単,6-5,7340
2020-08-15,若松,2,２連複,5-6,6380
2020-08-15,若松,2,拡連複,5-6,1350
2020-08-15,若松,2,３連単,6-5-1,47280
2020-08-15,若松,2,３連複,1-5-6,3990
2020-08-15,若松,3,単勝,1,150
2020-08-15,若松,3,複勝,1,170
2020-08-15,若松,3,複勝,3,320
2020-08-15,若松,3,２連単,1-3,430
2020-08-15,若松,3,２連複,1-3,600
2020-08-15,若松,3,拡連複,1-3,280
2020-08-15,若松,3,３連単,1-3-5,3490
2020-08-15,若松,3,３連複,1-3-5,1550
2020-08-15,若松,4,単勝,1,110
2020-08-15,若松,4,複勝,1,100
2020-08-15,若松,4,複勝,2,100
2020-08-15,若松,4,２連単,1-2,280
2020-08-15,若松,4,２連複,1-2,160
2020-08-15,若松,4,拡連複,1-2,140
2020-08-15,若松,4,３連単,1-2-5,2030
2020-08-15,若松,4,３連複,1-2-5,880
2020-08-15,若松,5,単勝,1,110
2020-08-15,若松,5,複勝,1,100
2020-08-15,若松,5,複勝,2,270
2020-08-15,若松,5,２連単,1-2,210
2020-08-15,若松,5,２連複,1-2,270
2020-08-15,若松,5,拡連複,1-2,110
2020-08-15,若松,5,３連単,1-2-4,390
2020-08-15,若松,5,３連複,1-2-4,170
2020-08-15,若松,6,単勝,6,680
