日付,レース場,レース番号,舟券種,組合せ,払戻金
2020-10-10,福岡,1,単勝,1,170
2020-10-10,福岡,1,複勝,1,100
2020-10-10,福岡,1,複勝,2,130
2020-10-10,福岡,1,２連単,1-2,150
2020-10-10,福岡,1,２連複,1-2,140
2020-10-10,福岡,1,拡連複,1-2,120
2020-10-10,福岡,1,３連単,1-2-4,990
2020-10-10,福岡,1,３連複,1-2-4,560
2020-10-10,福岡,2,単勝,1,420
2020-10-10,福岡,2,複勝,1,100
2020-10-10,福岡,2,複勝,3,100
2020-10-10,福岡,2,２連単,1-3,600
2020-10-10,福岡,2,２連複,1-3,250
2020-10-10,福岡,2,拡連複,1-3,170
2020-10-10,福岡,2,３連単,1-3-6,9260
2020-10-10,福岡,2,３連複,1-3-6,3850
2020-10-10,福岡,3,単勝,3,230
2020-10-10,福岡,3,複勝,3,330
2020-10-10,福岡,3,複勝,5,1120
2020-10-10,福岡,3,２連単,3-5,900
2020-10-10,福岡,3,２連複,3-5,900
2020-10-10,福岡,3,拡連複,3-5,180
2020-10-10,福岡,3,３連単,3-5-2,2330
2020-10-10,福岡,3,３連複,2-3-5,450
2020-10-10,福岡,4,単勝,6,150
2020-10-10,福岡,4,複勝,6,100
2020-10-10,福岡,4,複勝,1,110
2020-10-10,福岡,4,２連単,6-1,650
2020-10-10,福岡,4,２連複,1-6,330
2020-10-10,福岡,4,拡連複,1-6,140
2020-10-10,福岡,4,３連単,6-1-2,1300
2020-10-10,福岡,4,３連複,1-2-6,340
2020-10-10,福岡,5,単勝,4,200
2020-10-10,福岡,5,複勝,4,100
2020-10-10,福岡,5,複勝,2,190
2020-10-10,福岡,5,２連単,4-2,430
2020-10-10,福岡,5,２連複,2-4,320
2020-10-10,福岡,5,拡連複,2-4,140
2020-10-10,福岡,5,３連単,4-2-1,1930
2020-10-10,福岡,5,３連複,1-2-4,640
2020-10-10,福岡,6,単勝,1,130
2020-10-10,福岡,6,複勝,1,100
2020-10-10,福岡,6,複勝,3,180
2020-10-10,福岡,6,２連単,1-3,180
2020-10-10,福岡,6,２連複,1-3,210
