日付,レース場,レース番号,舟券種,組合せ,払戻金
2021-03-09,大村,1,単勝,1,100
2021-03-09,大村,1,複勝,1,100
2021-03-09,大村,1,複勝,3,330
2021-03-09,大村,1,２連単,1-3,420
2021-03-09,大村,1,２連複,1-3,330
2021-03-09,大村,1,拡連複,1-3,230
2021-03-09,大村,1,３連単,1-3-5,1580
2021-03-09,大村,1,３連複,1-3-5,820
2021-03-09,大村,2,単勝,2,480
2021-03-09,大村,2,複勝,2,200
2021-03-09,大村,2,複勝,1,190
2021-03-09,大村,2,２連単,2-1,870
2021-03-09,大村,2,２連複,1-2,280
2021-03-09,大村,2,拡連複,1-2,180
2021-03-09,大村,2,３連単,2-1-6,4030
2021-03-09,大村,2,３連複,1-2-6,1180
2021-03-09,大村,3,単勝,1,210
2021-03-09,大村,3,複勝,1,180
2021-03-09,大村,3,複勝,3,170
2021-03-09,大村,3,２連単,1-3,320
2021-03-09,大村,3,２連複,1-3,220
2021-03-09,大村,3,拡連複,1-3,140
2021-03-09,大村,3,３連単,1-3-6,690
2021-03-09,大村,3,３連複,1-3-6,200
2021-03-09,大村,4,単勝,1,220
2021-03-09,大村,4,複勝,1,100
2021-03-09,大村,4,複勝,2,130
2021-03-09,大村,4,２連単,1-2,230
2021-03-09,大村,4,２連複,1-2,160
2021-03-09,大村,4,拡連複,1-2,140
2021-03-09,大村,4,３連単,1-2-3,420
2021-03-09,大村,4,３連複,1-2-3,220
2021-03-09,大村,5,単勝,1,170
2021-03-09,大村,5,複勝,1,100
2021-03-09,大村,5,複勝,5,250
2021-03-09,大村,5,２連単,1-5,1490
2021-03-09,大村,5,２連複,1-5,980
2021-03-09,大村,5,拡連複,1-5,500
2021-03-09,大村,5,３連単,1-5-6,18130
2021-03-09,大村,5,３連複,1-5-6,9470
2021-03-09,大村,6,単勝,1,150
2021-03-09,大村,6,複勝,1,100
2021-03-09,大村,6,複勝,3,250
2021-03-09,大村,6,２連単,1-3,830
2021-03-09,大村,6,２連複,1-3,1070
2021-03-09,大村,6,拡連複,1-3,290
2021-03-09,大村,6,３連単,1-3-6,1760
2021-03-09,大村,6,３連複,1-3-6,630
2021-03-09,大村,7,単勝,1,150
2021-03-09,大村,7,複勝,1,100
2021-03-09,大村,7,複勝,2,160
2021-03-09,大村,7,２連単,1-2,230
2021-03-09,大村,7,２連複,1-2,210
2021-03-09,大村,7,拡連複,1-2,130
2021-03-09,大村,7,３連単,1-2-5,840
