日付,レース場,レース番号,舟券種,組合せ,払戻金
2022-08-11,大村,1,単勝,2,300
2022-08-11,大村,1,複勝,2,150
2022-08-11,大村,1,複勝,1,130
2022-08-11,大村,1,２連単,2-1,530
2022-08-11,大村,1,２連複,1-2,110
2022-08-11,大村,1,拡連複,1-2,150
2022-08-11,大村,1,３連単,2-1-6,4420
2022-08-11,大村,1,３連複,1-2-6,1120
2022-08-11,大村,2,単勝,1,150
2022-08-11,大村,2,複勝,1,100
2022-08-11,大村,2,複勝,2,180
2022-08-11,大村,2,２連単,1-2,450
2022-08-11,大村,2,２連複,1-2,200
2022-08-11,大村,2,拡連複,1-2,120
2022-08-11,大村,2,３連単,1-2-4,1190
2022-08-11,大村,2,３連複,1-2-4,570
2022-08-11,大村,3,単勝,4,540
2022-08-11,大村,3,複勝,4,170
2022-08-11,大村,3,複勝,6,480
2022-08-11,大村,3,２連単,4-6,1920
2022-08-11,大村,3,２連複,4-6,2910
2022-08-11,大村,3,拡連複,4-6,350
2022-08-11,大村,3,３連単,4-6-1,5770
2022-08-11,大村,3,３連複,1-4-6,1140
2022-08-11,大村,4,単勝,1,160
2022-08-11,大村,4,複勝,1,100
2022-08-11,大村,4,複勝,6,520
2022-08-11,大村,4,２連単,1-6,6320
2022-08-11,大村,4,２連複,1-6,2200
2022-08-11,大村,4,拡連複,1-6,720
2022-08-11,大村,4,３連単,1-6-2,17910
2022-08-11,大村,4,３連複,1-2-6,2580
2022-08-11,大村,5,単勝,1,110
2022-08-11,大村,5,複勝,1,110
2022-08-11,大村,5,複勝,6,290
2022-08-11,大村,5,２連単,1-6,510
2022-08-11,大村,5,２連複,1-6,390
2022-08-11,大村,5,拡連複,1-6,170
2022-08-11,大村,5,３連単,1-6-2,1350
2022-08-11,大村,5,３連複,1-2-6,340
2022-08-11,大村,6,単勝,1,100
2022-08-11,大村,6,複勝,1,100
2022-08-11,大村,6,複勝,2,110
2022-08-11,大村,6,２連単,1-2,510
2022-08-11,大村,6,２連複,1-2,400
2022-08-11,大村,6,拡連複,1-2,120
2022-08-11,大村,6,３連単,1-2-6,1110
2022-08-11,大村,6,３連複,1-2-6,540
2022-08-11,大村,7,単勝,1,130
2022-08-11,大村,7,複勝,1,120
2022-08-11,大村,7,複勝,3,260
2022-08-11,大村,7,２連単,1-3,260
2022-08-11,大村,7,２連複,1-3,210
2022-08-11,大村,7,拡連複,1-3,120
2022-08-11,大村,7,３連単,1-3-2,770
2022-08-11,大村,7,３連複,1-2-3,240
2022-08-11,大村,8,単勝,1,110
2022-08-11,大村,8,複勝,1,120
2022-08-11,大村,8,複勝,3,340
2022-08-11,大村,8,２連単,1-3,380
2022-08-11,大村,8,２連複,1-3,320
2022-08-11,大村,8,拡連複,1-3,120
2022-08-11,大村,8,３連単,1-3-2,830
2022-08-11,大村,8,３連複,1-2-3,250
2022-08-11,大村,9,単勝,1,120
2022-08-11,大村,9,複勝,1,100
2022-08-11,大村,9,複勝,6,150
2022-08-11,大村,9,２連単,1-6,580
2022-08-11,大村,9,２連複,1-6,400
2022-08-11,大村,9,拡連複,1-6,200
2022-08-11,大村,9,３連単,1-6-2,1810
2022-08-11,大村,9,３連複,1-2-6,620
2022-08-11,大村,10,単勝,3,530
2022-08-11,大村,10,複勝,3,190
2022-08-11,大村,10,複勝,5,170
2022-08-11,大村,10,２連単,3-5,1360
2022-08-11,大村,10,２連複,3-5,940
2022-08-11,大村,10,拡連複,3-5,310
2022-08-11,大村,10,３連単,3-5-4,5440
2022-08-11,大村,10,３連複,3-4-5,780
2022-08-11,大村,11,単勝,1,110
2022-08-11,大村,11,複勝,1,100
2022-08-11,大村,11,複勝,2,110
2022-08-11,大村,11,２連単,1-2,240
2022-08-11,大村,11,２連複,1-2,140
2022-08-11,大村,11,拡連複,1-2,140
2022-08-11,大村,11,３連単,1-2-4,610
2022-08-11,大村,11,３連複,1-2-4,390
2022-08-11,大村,12,単勝,6,570
2022-08-11,大村,12,複勝,6,160
2022-08-11,大村,12,複勝,2,260
2022-08-11,大村,12,２連単,6-2,1970
2022-08-11,大村,12,２連複,2-6,1100
2022-08-11,大村,12,拡連複,2-6,290
2022-08-11,大村,12,３連単,6-2-3,6180
2022-08-11,大村,12,３連複,2-3-6,650
2022-08-11,唐津,1,単勝,1,120
2022-08-11,唐津,1,複勝,1,100
2022-08-11,唐津,1,複勝,2,120
2022-08-11,唐津,1,２連単,1-2,210
2022-08-11,唐津,1,２連複,1-2,240
2022-08-11,唐津,1,拡連複,1-2,130
2022-08-11,唐津,1,３連単,1-2-5,740
2022-08-11,唐津,1,３連複,1-2-5,480
2022-08-11,唐津,2,単勝,1,140
2022-08-11,唐津,2,複勝,1,100
2022-08-11,唐津,2,複勝,2,200
2022-08-11,唐津,2,２連単,1-2,270
2022-08-11,唐津,2,２連複,1-2,250
2022-08-11,唐津,2,拡連複,1-2,160
2022-08-11,唐津,2,３連単,1-2-3,1880
2022-08-11,唐津,2,３連複,1-2-3,950
2022-08-11,唐津,3,単勝,3,230
2022-08-11,唐津,3,複勝,3,150
2022-08-11,唐津,3,複勝,1,110
2022-08-11,唐津,3,２連単,3-1,610
2022-08-11,唐津,3,２連複,1-3,260
2022-08-11,唐津,3,拡連複,1-3,110
2022-08-11,唐津,3,３連単,3-1-6,820
2022-08-11,唐津,3,３連複,1-3-6,170
2022-08-11,唐津,4,単勝,6,2350
2022-08-11,唐津,4,複勝,6,750
2022-08-11,唐津,4,複勝,5,220
2022-08-11,唐津,4,２連単,6-5,12360
2022-08-11,唐津,4,２連複,5-6,2580
2022-08-11,唐津,4,拡連複,5-6,290
2022-08-11,唐津,4,３連単,6-5-2,151360
2022-08-11,唐津,4,３連複,2-5-6,10070
2022-08-11,唐津,5,単勝,4,470
2022-08-11,唐津,5,複勝,4,120
2022-08-11,唐津,5,複勝,5,100
2022-08-11,唐津,5,２連単,4-5,940
2022-08-11,唐津,5,２連複,4-5,360
2022-08-11,唐津,5,拡連複,4-5,190
2022-08-11,唐津,5,３連単,4-5-6,1760
2022-08-11,唐津,5,３連複,4-5-6,400
2022-08-11,唐津,6,単勝,6,460
2022-08-11,唐津,6,複勝,6,140
2022-08-11,唐津,6,複勝,4,100
2022-08-11,唐津,6,２連単,6-4,1540
2022-08-11,唐津,6,２連複,4-6,380
2022-08-11,唐津,6,拡連複,4-6,190
2022-08-11,唐津,6,３連単,6-4-2,5290
2022-08-11,唐津,6,３連複,2-4-6,530
2022-08-11,唐津,7,単勝,2,3140
2022-08-11,唐津,7,複勝,2,420
2022-08-11,唐津,7,複勝,1,100
2022-08-11,唐津,7,２連単,2-1,12560
2022-08-11,唐津,7,２連複,1-2,1510
2022-08-11,唐津,7,拡連複,1-2,330
2022-08-11,唐津,7,３連単,2-1-5,18410
2022-08-11,唐津,7,３連複,1-2-5,770
2022-08-11,唐津,8,単勝,3,140
2022-08-11,唐津,8,複勝,3,100
2022-08-11,唐津,8,複勝,1,120
2022-08-11,唐津,8,２連単,3-1,390
2022-08-11,唐津,8,２連複,1-3,250
2022-08-11,唐津,8,拡連複,1-3,120
2022-08-11,唐津,8,３連単,3-1-6,3120
2022-08-11,唐津,8,３連複,1-3-6,1350
2022-08-11,唐津,9,単勝,1,180
2022-08-11,唐津,9,複勝,1,280
2022-08-11,唐津,9,複勝,2,190
2022-08-11,唐津,9,２連単,1-2,1800
2022-08-11,唐津,9,２連複,1-2,740
2022-08-11,唐津,9,拡連複,1-2,440
2022-08-11,唐津,9,３連単,1-2-5,4250
2022-08-11,唐津,9,３連複,1-2-5,860
2022-08-11,唐津,10,単勝,4,150
2022-08-11,唐津,10,複勝,4,100
2022-08-11,唐津,10,複勝,2,100
2022-08-11,唐津,10,２連単,4-2,260
2022-08-11,唐津,10,２連複,2-4,200
2022-08-11,唐津,10,拡連複,2-4,140
2022-08-11,唐津,10,３連単,4-2-6,940
2022-08-11,唐津,10,３連複,2-4-6,600
2022-08-11,唐津,11,単勝,1,150
2022-08-11,唐津,11,複勝,1,180
2022-08-11,唐津,11,複勝,6,190
2022-08-11,唐津,11,２連単,1-6,770
2022-08-11,唐津,11,２連複,1-6,540
2022-08-11,唐津,11,拡連複,1-6,220
2022-08-11,唐津,11,３連単,1-6-3,1410
2022-08-11,唐津,11,３連複,1-3-6,320
2022-08-11,唐津,12,単勝,4,380
2022-08-11,唐津,12,複勝,4,100
2022-08-11,唐津,12,複勝,5,520
2022-08-11,唐津,12,２連単,4-5,8000
2022-08-11,唐津,12,２連複,4-5,3540
2022-08-11,唐津,12,拡連複,4-5,640
2022-08-11,唐津,12,３連単,4-5-1,18240
2022-08-11,唐津,12,３連複,1-4-5,1010
2022-08-11,福岡,1,単勝,1,150
2022-08-11,福岡,1,複勝,1,100
2022-08-11,福岡,1,複勝,4,300
2022-08-11,福岡,1,２連単,1-4,350
2022-08-11,福岡,1,２連複,1-4,340
2022-08-11,福岡,1,拡連複,1-4,120
2022-08-11,福岡,1,３連単,1-4-5,1010
2022-08-11,福岡,1,３連複,1-4-5,540
2022-08-11,福岡,2,単勝,1,100
2022-08-11,福岡,2,複勝,1,120
2022-08-11,福岡,2,複勝,2,360
2022-08-11,福岡,2,２連単,1-2,300
2022-08-11,福岡,2,２連複,1-2,440
2022-08-11,福岡,2,拡連複,1-2,120
2022-08-11,福岡,2,３連単,1-2-3,710
2022-08-11,福岡,2,３連複,1-2-3,330
2022-08-11,福岡,3,単勝,1,200
2022-08-11,福岡,3,複勝,1,100
2022-08-11,福岡,3,複勝,4,410
2022-08-11,福岡,3,２連単,1-4,2340
2022-08-11,福岡,3,２連複,1-4,1990
2022-08-11,福岡,3,拡連複,1-4,290
2022-08-11,福岡,3,３連単,1-4-2,6660
2022-08-11,福岡,3,３連複,1-2-4,1010
2022-08-11,福岡,4,単勝,5,570
2022-08-11,福岡,4,複勝,5,120
2022-08-11,福岡,4,複勝,2,150
2022-08-11,福岡,4,２連単,5-2,420
2022-08-11,福岡,4,２連複,2-5,170
2022-08-11,福岡,4,拡連複,2-5,100
2022-08-11,福岡,4,３連単,5-2-6,1110
2022-08-11,福岡,4,３連複,2-5-6,380
2022-08-11,福岡,5,単勝,1,130
