日付,レース場,レース番号,舟券種,組合せ,払戻金
2025-05-27,唐津,1,単勝,1,120
2025-05-27,唐津,1,複勝,1,100
2025-05-27,唐津,1,複勝,5,210
2025-05-27,唐津,1,２連単,1-5,500
2025-05-27,唐津,1,２連複,1-5,430
2025-05-27,唐津,1,拡連複,1-5,140
2025-05-27,唐津,1,３連単,1-5-4,1050
2025-05-27,唐津,1,３連複,1-4-5,390
2025-05-27,唐津,2,単勝,1,170
2025-05-27,唐津,2,複勝,1,120
2025-05-27,唐津,2,複勝,3,170
2025-05-27,唐津,2,２連単,1-3,700
2025-05-27,唐津,2,２連複,1-3,580
2025-05-27,唐津,2,拡連複,1-3,240
2025-05-27,唐津,2,３連単,1-3-2,1620
2025-05-27,唐津,2,３連複,1-2-3,220
2025-05-27,唐津,3,単勝,1,150
2025-05-27,唐津,3,複勝,1,150
2025-05-27,唐津,3,複勝,3,460
2025-05-27,唐津,3,２連単,1-3,880
2025-05-27,唐津,3,２連複,1-3,640
2025-05-27,唐津,3,拡連複,1-3,300
2025-05-27,唐津,3,３連単,1-3-4,1730
2025-05-27,唐津,3,３連複,1-3-4,720
2025-05-27,唐津,4,単勝,3,410
2025-05-27,唐津,4,複勝,3,100
2025-05-27,唐津,4,複勝,4,440
2025-05-27,唐津,4,２連単,3-4,2590
2025-05-27,唐津,4,２連複,3-4,1570
2025-05-27,唐津,4,拡連複,3-4,180
2025-05-27,唐津,4,３連単,3-4-1,6950
2025-05-27,唐津,4,３連複,1-3-4,690
2025-05-27,唐津,5,単勝,1,100
2025-05-27,唐津,5,複勝,1,100
2025-05-27,唐津,5,複勝,4,110
2025-05-27,唐津,5,２連単,1-4,500
2025-05-27,唐津,5,２連複,1-4,340
2025-05-27,唐津,5,拡連複,1-4,120
2025-05-27,唐津,5,３連単,1-4-2,900
2025-05-27,唐津,5,３連複,1-2-4,280
2025-05-27,唐津,6,単勝,1,140
2025-05-27,唐津,6,複勝,1,160
2025-05-27,唐津,6,複勝,5,210
2025-05-27,唐津,6,２連単,1-5,630
2025-05-27,唐津,6,２連複,1-5,410
2025-05-27,唐津,6,拡連複,1-5,150
2025-05-27,唐津,6,３連単,1-5-3,1210
2025-05-27,唐津,6,３連複,1-3-5,350
2025-05-27,唐津,7,単勝,2,170
2025-05-27,唐津,7,複勝,2,150
2025-05-27,唐津,7,複勝,5,650
2025-05-27,唐津,7,２連単,2-5,5340
2025-05-27,唐津,7,２連複,2-5,2990
2025-05-27,唐津,7,拡連複,2-5,560
2025-05-27,唐津,7,３連単,2-5-1,20230
2025-05-27,唐津,7,３連複,1-2-5,1500
2025-05-27,唐津,8,単勝,3,1230
2025-05-27,唐津,8,複勝,3,580
2025-05-27,唐津,8,複勝,1,220
2025-05-27,唐津,8,２連単,3-1,3110
2025-05-27,唐津,8,２連複,1-3,740
2025-05-27,唐津,8,拡連複,1-3,290
2025-05-27,唐津,8,３連単,3-1-5,14050
2025-05-27,唐津,8,３連複,1-3-5,2610
2025-05-27,唐津,9,単勝,2,720
2025-05-27,唐津,9,複勝,2,140
2025-05-27,唐津,9,複勝,1,110
2025-05-27,唐津,9,２連単,2-1,1060
2025-05-27,唐津,9,２連複,1-2,180
2025-05-27,唐津,9,拡連複,1-2,110
2025-05-27,唐津,9,３連単,2-1-3,1440
2025-05-27,唐津,9,３連複,1-2-3,150
2025-05-27,唐津,10,単勝,2,100
2025-05-27,唐津,10,複勝,2,190
2025-05-27,唐津,10,複勝,6,690
2025-05-27,唐津,10,２連単,2-6,2840
2025-05-27,唐津,10,２連複,2-6,2550
2025-05-27,唐津,10,拡連複,2-6,390
2025-05-27,唐津,10,３連単,2-6-5,8510
2025-05-27,唐津,10,３連複,2-5-6,1590
2025-05-27,唐津,11,単勝,4,410
2025-05-27,唐津,11,複勝,4,220
2025-05-27,唐津,11,複勝,2,160
2025-05-27,唐津,11,２連単,4-2,1360
2025-05-27,唐津,11,２連複,2-4,840
2025-05-27,唐津,11,拡連複,2-4,260
2025-05-27,唐津,11,３連単,4-2-3,4720
2025-05-27,唐津,11,３連複,2-3-4,500
2025-05-27,唐津,12,単勝,1,110
2025-05-27,唐津,12,複勝,1,100
2025-05-27,唐津,12,複勝,2,120
2025-05-27,唐津,12,２連単,1-2,320
2025-05-27,唐津,12,２連複,1-2,170
2025-05-27,唐津,12,拡連複,1-2,180
2025-05-27,唐津,12,３連単,1-2-4,770
2025-05-27,唐津,12,３連複,1-2-4,330
2025-05-27,芦屋,1,単勝,1,120
2025-05-27,芦屋,1,複勝,1,100
2025-05-27,芦屋,1,複勝,5,240
2025-05-27,芦屋,1,２連単,1-5,730
2025-05-27,芦屋,1,２連複,1-5,560
2025-05-27,芦屋,1,拡連複,1-5,220
2025-05-27,芦屋,1,３連単,1-5-2,1710
2025-05-27,芦屋,1,３連複,1-2-5,460
2025-05-27,芦屋,2,単勝,1,210
2025-05-27,芦屋,2,複勝,1,120
2025-05-27,芦屋,2,複勝,2,460
2025-05-27,芦屋,2,２連単,1-2,1000
2025-05-27,芦屋,2,２連複,1-2,620
2025-05-27,芦屋,2,拡連複,1-2,260
2025-05-27,芦屋,2,３連単,1-2-4,1950
2025-05-27,芦屋,2,３連複,1-2-4,450
2025-05-27,芦屋,3,単勝,1,130
2025-05-27,芦屋,3,複勝,1,100
2025-05-27,芦屋,3,複勝,5,330
2025-05-27,芦屋,3,２連単,1-5,850
2025-05-27,芦屋,3,２連複,1-5,830
2025-05-27,芦屋,3,拡連複,1-5,330
2025-05-27,芦屋,3,３連単,1-5-2,4510
2025-05-27,芦屋,3,３連複,1-2-5,1100
2025-05-27,芦屋,4,単勝,1,110
2025-05-27,芦屋,4,複勝,1,100
2025-05-27,芦屋,4,複勝,4,250
2025-05-27,芦屋,4,２連単,1-4,560
2025-05-27,芦屋,4,２連複,1-4,590
2025-05-27,芦屋,4,拡連複,1-4,180
2025-05-27,芦屋,4,３連単,1-4-5,3880
2025-05-27,芦屋,4,３連複,1-4-5,1940
2025-05-27,芦屋,5,単勝,5,1100
2025-05-27,芦屋,5,複勝,5,140
2025-05-27,芦屋,5,複勝,3,100
2025-05-27,芦屋,5,２連単,5-3,1300
2025-05-27,芦屋,5,２連複,3-5,370
2025-05-27,芦屋,5,拡連複,3-5,110
2025-05-27,芦屋,5,３連単,5-3-1,3490
2025-05-27,芦屋,5,３連複,1-3-5,220
2025-05-27,芦屋,6,単勝,1,200
2025-05-27,芦屋,6,複勝,1,110
2025-05-27,芦屋,6,複勝,2,130
2025-05-27,芦屋,6,２連単,1-2,280
2025-05-27,芦屋,6,２連複,1-2,190
2025-05-27,芦屋,6,拡連複,1-2,200
2025-05-27,芦屋,6,３連単,1-2-5,1070
2025-05-27,芦屋,6,３連複,1-2-5,440
2025-05-27,芦屋,7,単勝,1,130
2025-05-27,芦屋,7,複勝,1,150
2025-05-27,芦屋,7,複勝,2,370
2025-05-27,芦屋,7,２連単,1-2,560
2025-05-27,芦屋,7,２連複,1-2,380
2025-05-27,芦屋,7,拡連複,1-2,230
2025-05-27,芦屋,7,３連単,1-2-4,3520
2025-05-27,芦屋,7,３連複,1-2-4,1790
2025-05-27,芦屋,8,単勝,1,140
2025-05-27,芦屋,8,複勝,1,100
2025-05-27,芦屋,8,複勝,3,100
2025-05-27,芦屋,8,２連単,1-3,300
2025-05-27,芦屋,8,２連複,1-3,260
2025-05-27,芦屋,8,拡連複,1-3,130
2025-05-27,芦屋,8,３連単,1-3-6,740
2025-05-27,芦屋,8,３連複,1-3-6,280
2025-05-27,芦屋,9,単勝,1,140
2025-05-27,芦屋,9,複勝,1,110
2025-05-27,芦屋,9,複勝,2,500
2025-05-27,芦屋,9,２連単,1-2,660
2025-05-27,芦屋,9,２連複,1-2,630
2025-05-27,芦屋,9,拡連複,1-2,200
2025-05-27,芦屋,9,３連単,1-2-6,3810
2025-05-27,芦屋,9,３連複,1-2-6,1940
2025-05-27,芦屋,10,単勝,2,580
2025-05-27,芦屋,10,複勝,2,220
2025-05-27,芦屋,10,複勝,4,570
2025-05-27,芦屋,10,２連単,2-4,4690
2025-05-27,芦屋,10,２連複,2-4,3650
2025-05-27,芦屋,10,拡連複,2-4,560
2025-05-27,芦屋,10,３連単,2-4-1,14400
2025-05-27,芦屋,10,３連複,1-2-4,810
2025-05-27,芦屋,11,単勝,1,120
2025-05-27,芦屋,11,複勝,1,100
2025-05-27,芦屋,11,複勝,2,170
2025-05-27,芦屋,11,２連単,1-2,490
2025-05-27,芦屋,11,２連複,1-2,320
2025-05-27,芦屋,11,拡連複,1-2,260
2025-05-27,芦屋,11,３連単,1-2-4,1690
2025-05-27,芦屋,11,３連複,1-2-4,1240
2025-05-27,芦屋,12,単勝,1,100
2025-05-27,芦屋,12,複勝,1,100
2025-05-27,芦屋,12,複勝,2,290
2025-05-27,芦屋,12,２連単,1-2,430
2025-05-27,芦屋,12,２連複,1-2,450
2025-05-27,芦屋,12,拡連複,1-2,170
2025-05-27,芦屋,12,３連単,1-2-6,2390
2025-05-27,芦屋,12,３連複,1-2-6,2030
2025-05-27,児島,1,単勝,1,130
2025-05-27,児島,1,複勝,1,100
2025-05-27,児島,1,複勝,3,120
2025-05-27,児島,1,２連単,1-3,230
2025-05-27,児島,1,２連複,1-3,160
2025-05-27,児島,1,拡連複,1-3,140
2025-05-27,児島,1,３連単,1-3-2,730
2025-05-27,児島,1,３連複,1-2-3,330
2025-05-27,児島,2,単勝,3,180
2025-05-27,児島,2,複勝,3,130
2025-05-27,児島,2,複勝,5,290
2025-05-27,児島,2,２連単,3-5,1120
2025-05-27,児島,2,２連複,3-5,670
2025-05-27,児島,2,拡連複,3-5,170
2025-05-27,児島,2,３連単,3-5-1,3010
2025-05-27,児島,2,３連複,1-3-5,510
2025-05-27,児島,3,単勝,5,710
2025-05-27,児島,3,複勝,5,460
2025-05-27,児島,3,複勝,3,110
2025-05-27,児島,3,２連単,5-3,1480
2025-05-27,児島,3,２連複,3-5,700
2025-05-27,児島,3,拡連複,3-5,150
