日付,レース場,レース番号,舟券種,組合せ,払戻金
2023-12-15,唐津,1,単勝,1,180
2023-12-15,唐津,1,複勝,1,100
2023-12-15,唐津,1,複勝,2,130
2023-12-15,唐津,1,２連単,1-2,290
2023-12-15,唐津,1,２連複,1-2,270
2023-12-15,唐津,1,拡連複,1-2,180
2023-12-15,唐津,1,３連単,1-2-3,890
2023-12-15,唐津,1,３連複,1-2-3,520
2023-12-15,唐津,2,単勝,1,160
2023-12-15,唐津,2,複勝,1,170
2023-12-15,唐津,2,複勝,4,240
2023-12-15,唐津,2,２連単,1-4,1110
2023-12-15,唐津,2,２連複,1-4,630
2023-12-15,唐津,2,拡連複,1-4,290
2023-12-15,唐津,2,３連単,1-4-6,11020
2023-12-15,唐津,2,３連複,1-4-6,5340
2023-12-15,唐津,3,単勝,1,150
2023-12-15,唐津,3,複勝,1,120
2023-12-15,唐津,3,複勝,2,1060
2023-12-15,唐津,3,２連単,1-2,840
2023-12-15,唐津,3,２連複,1-2,1370
2023-12-15,唐津,3,拡連複,1-2,220
2023-12-15,唐津,3,３連単,1-2-3,1340
2023-12-15,唐津,3,３連複,1-2-3,390
2023-12-15,唐津,4,単勝,2,600
2023-12-15,唐津,4,複勝,2,200
2023-12-15,唐津,4,複勝,4,220
2023-12-15,唐津,4,２連単,2-4,2830
2023-12-15,唐津,4,２連複,2-4,1330
2023-12-15,唐津,4,拡連複,2-4,260
2023-12-15,唐津,4,３連単,2-4-3,9580
2023-12-15,唐津,4,３連複,2-3-4,2160
2023-12-15,唐津,5,単勝,3,400
2023-12-15,唐津,5,複勝,3,210
2023-12-15,唐津,5,複勝,1,140
2023-12-15,唐津,5,２連単,3-1,980
2023-12-15,唐津,5,２連複,1-3,420
2023-12-15,唐津,5,拡連複,1-3,200
2023-12-15,唐津,5,３連単,3-1-6,3780
2023-12-15,唐津,5,３連複,1-3-6,880
2023-12-15,唐津,6,単勝,1,100
2023-12-15,唐津,6,複勝,1,110
2023-12-15,唐津,6,複勝,2,150
2023-12-15,唐津,6,２連単,1-2,190
2023-12-15,唐津,6,２連複,1-2,170
2023-12-15,唐津,6,拡連複,1-2,110
2023-12-15,唐津,6,３連単,1-2-3,580
2023-12-15,唐津,6,３連複,1-2-3,330
2023-12-15,唐津,7,単勝,1,310
