日付,レース場,レース番号,舟券種,組合せ,払戻金
2020-05-10,大村,1,単勝,1,100
2020-05-10,大村,1,複勝,1,100
2020-05-10,大村,1,複勝,2,100
2020-05-10,大村,1,２連単,1-2,230
2020-05-10,大村,1,２連複,1-2,190
2020-05-10,大村,1,拡連複,1-2,120
2020-05-10,大村,1,３連単,1-2-4,580
2020-05-10,大村,1,３連複,1-2-4,330
2020-05-10,大村,2,単勝,3,490
2020-05-10,大村,2,複勝,3,100
2020-05-10,大村,2,複勝,2,560
2020-05-10,大村,2,２連単,3-2,2450
2020-05-10,大村,2,２連複,2-3,1550
2020-05-10,大村,2,拡連複,2-3,250
2020-05-10,大村,2,３連単,3-2-6,16630
2020-05-10,大村,2,３連複,2-3-6,5420
2020-05-10,大村,3,単勝,2,370
2020-05-10,大村,3,複勝,2,270
2020-05-10,大村,3,複勝,3,1050
2020-05-10,大村,3,２連単,2-3,7390
2020-05-10,大村,3,２連複,2-3,4050
2020-05-10,大村,3,拡連複,2-3,210
2020-05-10,大村,3,３連単,2-3-1,22890
2020-05-10,大村,3,３連複,1-2-3,530
2020-05-10,大村,4,単勝,1,120
2020-05-10,大村,4,複勝,1,100
2020-05-10,大村,4,複勝,3,150
2020-05-10,大村,4,２連単,1-3,760
2020-05-10,大村,4,２連複,1-3,620
2020-05-10,大村,4,拡連複,1-3,170
2020-05-10,大村,4,３連単,1-3-2,1530
2020-05-10,大村,4,３連複,1-2-3,270
2020-05-10,大村,5,単勝,6,1370
2020-05-10,大村,5,複勝,6,350
2020-05-10,大村,5,複勝,1,100
2020-05-10,大村,5,２連単,6-1,3500
2020-05-10,大村,5,２連複,1-6,810
2020-05-10,大村,5,拡連複,1-6,230
2020-05-10,大村,5,３連単,6-1-3,15490
2020-05-10,大村,5,３連複,1-3-6,2370
2020-05-10,大村,6,単勝,1,200
2020-05-10,大村,6,複勝,1,120
2020-05-10,大村,6,複勝,3,170
2020-05-10,大村,6,２連単,1-3,1120
2020-05-10,大村,6,２連複,1-3,970
2020-05-10,大村,6,拡連複,1-3,370
2020-05-10,大村,6,３連単,1-3-5,3400
2020-05-10,大村,6,３連複,1-3-5,1330
2020-05-10,大村,7,単勝,1,140
2020-05-10,大村,7,複勝,1,120
2020-05-10,大村,7,複勝,5,610
2020-05-10,大村,7,２連単,1-5,1270
2020-05-10,大村,7,２連複,1-5,660
2020-05-10,大村,7,拡連複,1-5,320
2020-05-10,大村,7,３連単,1-5-4,3200
2020-05-10,大村,7,３連複,1-4-5,500
2020-05-10,大村,8,単勝,1,110
2020-05-10,大村,8,複勝,1,110
2020-05-10,大村,8,複勝,2,100
2020-05-10,大村,8,２連単,1-2,240
2020-05-10,大村,8,２連複,1-2,250
2020-05-10,大村,8,拡連複,1-2,150
2020-05-10,大村,8,３連単,1-2-6,1350
2020-05-10,大村,8,３連複,1-2-6,890
2020-05-10,大村,9,単勝,1,140
2020-05-10,大村,9,複勝,1,100
2020-05-10,大村,9,複勝,4,250
2020-05-10,大村,9,２連単,1-4,760
2020-05-10,大村,9,２連複,1-4,520
2020-05-10,大村,9,拡連複,1-4,200
2020-05-10,大村,9,３連単,1-4-3,1600
2020-05-10,大村,9,３連複,1-3-4,380
2020-05-10,大村,10,単勝,1,130
2020-05-10,大村,10,複勝,1,110
2020-05-10,大村,10,複勝,3,180
2020-05-10,大村,10,２連単,1-3,320
2020-05-10,大村,10,２連複,1-3,410
2020-05-10,大村,10,拡連複,1-3,160
2020-05-10,大村,10,３連単,1-3-6,2810
2020-05-10,大村,10,３連複,1-3-6,1690
2020-05-10,大村,11,単勝,1,110
2020-05-10,大村,11,複勝,1,100
2020-05-10,大村,11,複勝,3,130
2020-05-10,大村,11,２連単,1-3,280
2020-05-10,大村,11,２連複,1-3,260
2020-05-10,大村,11,拡連複,1-3,150
2020-05-10,大村,11,３連単,1-3-4,1320
2020-05-10,大村,11,３連複,1-3-4,790
2020-05-10,大村,12,単勝,1,110
2020-05-10,大村,12,複勝,1,120
2020-05-10,大村,12,複勝,2,330
2020-05-10,大村,12,２連単,1-2,270
2020-05-10,大村,12,２連複,1-2,250
2020-05-10,大村,12,拡連複,1-2,150
2020-05-10,大村,12,３連単,1-2-3,630
2020-05-10,大村,12,３連複,1-2-3,260
2020-05-10,芦屋,1,単勝,3,630
2020-05-10,芦屋,1,複勝,3,230
2020-05-10,芦屋,1,複勝,1,110
2020-05-10,芦屋,1,２連単,3-1,1320
2020-05-10,芦屋,1,２連複,1-3,410
2020-05-10,芦屋,1,拡連複,1-3,190
2020-05-10,芦屋,1,３連単,3-1-5,3890
2020-05-10,芦屋,1,３連複,1-3-5,550
2020-05-10,芦屋,2,単勝,5,1250
2020-05-10,芦屋,2,複勝,5,620
2020-05-10,芦屋,2,複勝,6,500
2020-05-10,芦屋,2,２連単,5-6,5210
2020-05-10,芦屋,2,２連複,5-6,3250
2020-05-10,芦屋,2,拡連複,5-6,470
2020-05-10,芦屋,2,３連単,5-6-3,32960
2020-05-10,芦屋,2,３連複,3-5-6,4190
2020-05-10,芦屋,3,単勝,2,490
2020-05-10,芦屋,3,複勝,2,200
2020-05-10,芦屋,3,複勝,1,100
2020-05-10,芦屋,3,２連単,2-1,1680
2020-05-10,芦屋,3,２連複,1-2,390
2020-05-10,芦屋,3,拡連複,1-2,160
2020-05-10,芦屋,3,３連単,2-1-4,4790
2020-05-10,芦屋,3,３連複,1-2-4,600
2020-05-10,芦屋,4,単勝,2,2100
2020-05-10,芦屋,4,複勝,2,190
2020-05-10,芦屋,4,複勝,6,290
2020-05-10,芦屋,4,２連単,2-6,2920
2020-05-10,芦屋,4,２連複,2-6,1450
2020-05-10,芦屋,4,拡連複,2-6,280
2020-05-10,芦屋,4,３連単,2-6-1,7890
2020-05-10,芦屋,4,３連複,1-2-6,520
2020-05-10,芦屋,5,単勝,5,210
2020-05-10,芦屋,5,複勝,5,110
2020-05-10,芦屋,5,複勝,3,130
2020-05-10,芦屋,5,２連単,5-3,1640
2020-05-10,芦屋,5,２連複,3-5,890
2020-05-10,芦屋,5,拡連複,3-5,140
2020-05-10,芦屋,5,３連単,5-3-2,5240
2020-05-10,芦屋,5,３連複,2-3-5,1240
2020-05-10,芦屋,6,単勝,1,150
2020-05-10,芦屋,6,複勝,1,110
2020-05-10,芦屋,6,複勝,2,230
2020-05-10,芦屋,6,２連単,1-2,380
2020-05-10,芦屋,6,２連複,1-2,240
2020-05-10,芦屋,6,拡連複,1-2,190
2020-05-10,芦屋,6,３連単,1-2-3,1200
2020-05-10,芦屋,6,３連複,1-2-3,490
2020-05-10,芦屋,7,単勝,4,600
2020-05-10,芦屋,7,複勝,4,180
2020-05-10,芦屋,7,複勝,5,630
2020-05-10,芦屋,7,２連単,4-5,3660
2020-05-10,芦屋,7,２連複,4-5,3550
2020-05-10,芦屋,7,拡連複,4-5,910
2020-05-10,芦屋,7,３連単,4-5-2,10990
2020-05-10,芦屋,7,３連複,2-4-5,1970
2020-05-10,芦屋,8,単勝,6,3490
2020-05-10,芦屋,8,複勝,6,1140
2020-05-10,芦屋,8,複勝,4,270
2020-05-10,芦屋,8,２連単,6-4,42060
2020-05-10,芦屋,8,２連複,4-6,8550
2020-05-10,芦屋,8,拡連複,4-6,1570
2020-05-10,芦屋,8,３連単,6-4-1,184380
2020-05-10,芦屋,8,３連複,1-4-6,4460
2020-05-10,芦屋,9,単勝,1,140
2020-05-10,芦屋,9,複勝,1,130
2020-05-10,芦屋,9,複勝,5,300
2020-05-10,芦屋,9,２連単,1-5,1250
2020-05-10,芦屋,9,２連複,1-5,990
2020-05-10,芦屋,9,拡連複,1-5,290
2020-05-10,芦屋,9,３連単,1-5-6,5080
2020-05-10,芦屋,9,３連複,1-5-6,2270
2020-05-10,芦屋,10,単勝,3,160
2020-05-10,芦屋,10,複勝,3,100
2020-05-10,芦屋,10,複勝,1,120
2020-05-10,芦屋,10,２連単,3-1,320
2020-05-10,芦屋,10,２連複,1-3,160
2020-05-10,芦屋,10,拡連複,1-3,140
2020-05-10,芦屋,10,３連単,3-1-6,1370
2020-05-10,芦屋,10,３連複,1-3-6,810
2020-05-10,芦屋,11,単勝,1,140
2020-05-10,芦屋,11,複勝,1,100
2020-05-10,芦屋,11,複勝,6,360
2020-05-10,芦屋,11,２連単,1-6,1920
2020-05-10,芦屋,11,２連複,1-6,1490
2020-05-10,芦屋,11,拡連複,1-6,280
2020-05-10,芦屋,11,３連単,1-6-4,3610
2020-05-10,芦屋,11,３連複,1-4-6,680
2020-05-10,芦屋,12,単勝,5,1010
2020-05-10,芦屋,12,複勝,5,490
2020-05-10,芦屋,12,複勝,2,400
2020-05-10,芦屋,12,２連単,5-2,8720
2020-05-10,芦屋,12,２連複,2-5,3660
2020-05-10,芦屋,12,拡連複,2-5,710
2020-05-10,芦屋,12,３連単,5-2-3,31750
2020-05-10,芦屋,12,３連複,2-3-5,2830
2020-05-10,若松,1,単勝,3,330
2020-05-10,若松,1,複勝,3,150
2020-05-10,若松,1,複勝,4,210
2020-05-10,若松,1,２連単,3-4,2230
2020-05-10,若松,1,２連複,3-4,720
2020-05-10,若松,1,拡連複,3-4,180
2020-05-10,若松,1,３連単,3-4-2,5300
2020-05-10,若松,1,３連複,2-3-4,720
2020-05-10,若松,2,単勝,1,320
2020-05-10,若松,2,複勝,1,210
2020-05-10,若松,2,複勝,4,100
2020-05-10,若松,2,２連単,1-4,580
2020-05-10,若松,2,２連複,1-4,240
2020-05-10,若松,2,拡連複,1-4,180
2020-05-10,若松,2,３連単,1-4-5,3240
2020-05-10,若松,2,３連複,1-4-5,660
2020-05-10,若松,3,単勝,1,1010
2020-05-10,若松,3,複勝,1,170
2020-05-10,若松,3,複勝,2,160
2020-05-10,若松,3,２連単,1-2,1480
2020-05-10,若松,3,２連複,1-2,1280
2020-05-10,若松,3,拡連複,1-2,420
2020-05-10,若松,3,３連単,1-2-5,2900
2020-05-10,若松,3,３連複,1-2-5,580
2020-05-10,若松,4,単勝,5,230
2020-05-10,若松,4,複勝,5,120
2020-05-10,若松,4,複勝,3,110
2020-05-10,若松,4,２連単,5-3,1230
2020-05-10,若松,4,２連複,3-5,500
2020-05-10,若松,4,拡連複,3-5,210
2020-05-10,若松,4,３連単,5-3-4,3650
2020-05-10,若松,4,３連複,3-4-5,890
2020-05-10,若松,5,単勝,1,110
2020-05-10,若松,5,複勝,1,110
2020-05-10,若松,5,複勝,2,140
2020-05-10,若松,5,２連単,1-2,300
2020-05-10,若松,5,２連複,1-2,200
2020-05-10,若松,5,拡連複,1-2,130
2020-05-10,若松,5,３連単,1-2-3,660
2020-05-10,若松,5,３連複,1-2-3,300
2020-05-10,若松,6,単勝,1,160
2020-05-10,若松,6,複勝,1,170
2020-05-10,若松,6,複勝,3,300
2020-05-10,若松,6,２連単,1-3,420
